IdSolic;StatusSolic;QuantSolic;Quant_Confirmada;Pendencias;DescricaoPendencias;obra;BaseOperacional;TipoSolic;titulo;DataSolic;DataCriacaoReserva;Processo;DataEstorno;Modified;DataSolicMod;DataPendencia;DataRegularizacao;Created;DataSolicPrev
ENC-20251126-1181008-222.0-16005880;Deletado;2,0;0,0;;;1181008;Juazeiro;222;Rr-Cind-Faz-S O Pedro 11-S O Pedro;2025-11-26;2025-11-27;Encerramento;;2026-03-12;2025-12-02;;;2025-11-26;2025-11-28
ENC-20251126-1181008-922.0-16005872;Deletado;1,0;0,0;;;1181008;Juazeiro;922;Rr-Cind-Faz-S O Pedro 11-S O Pedro;2025-11-26;2025-11-27;Encerramento;;2026-03-12;2025-12-08;;;2025-11-26;2025-11-28
ENC-20251126-1181008-922.0-16005877;Deletado;1,0;0,0;;;1181008;Juazeiro;922;Rr-Cind-Faz-S O Pedro 11-S O Pedro;2025-11-26;2025-11-27;Encerramento;;2026-03-12;2025-11-28;;;2025-11-26;2025-11-28
ENC-20251126-1194453-221.0-15983673;Movimentado;77,26;77,26;;;1194453;Juazeiro;221;Er-Cind-Pov-Piri 2---A-Rural;2025-11-26;2025-11-26;Encerramento;;2026-03-12;2025-11-27;;;2025-11-26;2025-11-28
ENC-20251126-1194453-222.0-15983674;Movimentado;30,485;30,485;;;1194453;Juazeiro;222;Er-Cind-Pov-Piri 2---A-Rural;2025-11-26;2025-11-26;Encerramento;;2026-03-12;2025-11-27;;;2025-11-26;2025-11-28
ENC-20251126-1198151-922.0-16003220;Movimentado;3,0;3,0;Devolução;Pendencia Enviada Para Encarregado;1198151;Bonfim;922;Er-Cind-Faz-Barreira-Rural;2025-11-26;2025-11-26;Encerramento;;2025-12-10;2025-12-10;;;2025-11-26;2025-11-28
ENC-20251126-1198151-922.0-16003223;Deletado;3,0;0,0;;;1198151;Bonfim;922;Er-Cind-Faz-Barreira-Rural;2025-11-26;2025-11-26;Encerramento;;2025-12-01;2025-12-01;;;2025-11-26;2025-11-28
ENC-20251126-1199296-221.0-16005476;Movimentado;22,0;22,0;;;1199296;Bonfim;221;Ac-Cind-Faz-Feliciano-Rural;2025-11-26;2025-11-27;Encerramento;;2026-03-12;2025-11-28;;;2025-11-26;2025-11-28
ENC-20251126-1199296-221.0-S-RES;Deletado;113,3;0,0;Outro;Sem Reserva Criada;1199296;Bonfim;221;Ac-Cind-Faz-Feliciano-Rural;2025-11-26;;Encerramento;;2026-03-26;2025-11-26;2026-03-26;;2025-11-26;2025-11-28
ENC-20251126-1199296-921.0-16005477;Movimentado;2,0;2,0;;;1199296;Bonfim;921;Ac-Cind-Faz-Feliciano-Rural;2025-11-26;2025-11-27;Encerramento;;2026-03-12;2025-11-28;;;2025-11-26;2025-11-28
ENC-20251126-1199296-922.0-16005478;Movimentado;2,0;2,0;;;1199296;Bonfim;922;Ac-Cind-Faz-Feliciano-Rural;2025-11-26;2025-11-27;Encerramento;;2026-03-12;2025-12-01;;;2025-11-26;2025-11-28
ENC-20251126-1202706-221.0-16005873;Movimentado;4,0;4,0;Verba;Verba;1202706;Juazeiro;221;Ac-Cind-Rua-Leovigildo M Almeida-Centro;2025-11-26;2025-11-27;Encerramento;;2025-11-27;2025-11-27;;;2025-11-26;2025-11-28
ENC-20251126-1202706-222.0-16001327;Movimentado;4,0;4,0;;;1202706;Juazeiro;222;Ac-Cind-Rua-Leovigildo M Almeida-Centro;2025-11-26;2025-11-26;Encerramento;;2025-11-26;2025-11-26;;;2025-11-26;2025-11-28
ENC-20251126-1218529-221.0-16003107;Movimentado;1,0;1,0;Estoque Virtual;Sem Saldo Virtual;1218529;Bonfim;221;Md-Cind-Pov-Lagoa Grande-Rural;2025-11-26;2025-11-26;Encerramento;;2026-03-12;2025-12-01;;;2025-11-26;2025-11-28
ENC-20251126-1224683-221.0-15983690;Movimentado;58,0;58,0;;;1224683;Juazeiro;221;Kt-Cind-Faz-Barra Bonita-Rural;2025-11-26;2025-11-26;Encerramento;;2026-03-12;2025-11-27;;;2025-11-26;2025-11-28
ENC-20251126-1224683-221.0-15983691;Movimentado;1,0;1,0;;;1224683;Juazeiro;221;Kt-Cind-Faz-Barra Bonita-Rural;2025-11-26;2025-11-26;Encerramento;;2026-03-12;2025-11-27;;;2025-11-26;2025-11-28
ENC-20251126-1227035-221.0-16001321;Movimentado;5,32;5,32;;;1227035;Juazeiro;221;Iem Out/25 Utd Juazeiro (40);2025-11-26;2025-11-26;Encerramento;;2026-03-12;2025-11-26;;;2025-11-26;2025-11-28
ENC-20251126-1227035-222.0-16004565;Movimentado;20,48;20,48;;;1227035;Juazeiro;222;Iem Out/25 Utd Juazeiro (40);2025-11-26;2025-11-26;Encerramento;;2026-03-12;2025-11-27;;;2025-11-26;2025-11-28
ENC-20251127-1145042-222.0-16021942;Deletado;35,94;0,0;Outro;Criar Reserva Ponta De Cabo;1145042;Bonfim;222;Ub-Cind-Rua-Nova-Alto Do S O Francisco;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-03;;;2025-11-27;2025-12-01
ENC-20251127-1148107-222.0-16021943;Movimentado;8,7;8,7;;;1148107;Bonfim;222;Mp Cind Pov Tirirca E Banabeira Rural;2025-11-27;2025-12-02;Encerramento;;2025-12-02;2025-12-02;;;2025-11-27;2025-12-01
ENC-20251127-1152856-221.0-16008888;Deletado;1,0;0,0;Verba;Verba Solicitada;1152856;Bonfim;221;Ac-Cind-Pov-Angigal-Rural;2025-11-27;2025-11-27;Encerramento;;2026-03-12;2026-01-20;;;2025-11-27;2025-12-01
ENC-20251127-1155527-921.0-16005484;Movimentado;3,0;3,0;;;1155527;Jacobina;921;Ac-Cind-Pr -Jos  Esteves-Novo Horizonte;2025-11-27;2025-11-27;Encerramento;;2026-03-12;2026-01-13;;;2025-11-27;2025-12-01
ENC-20251127-1159828-221.0-16006319;Movimentado;2,0;2,0;;;1159828;Juazeiro;221;Er-Cind-Faz-Angico-Arvore;2025-11-27;2025-11-27;Encerramento;;2026-03-12;2025-11-27;;;2025-11-27;2025-12-01
ENC-20251127-1171022-222.0-16008879;Mov. Parcial;1,0;1,0;;;1171022;Jacobina;222;Ac-Cind-Pov-Sao Miguel-Rural;2025-11-27;2025-11-27;Encerramento;;2026-03-12;2025-11-28;;;2025-11-27;2025-12-01
ENC-20251127-1173513-221.0-16022269;Movimentado;24,81;23,81;Reserva Incorreta;Criar Reserva 921;1173513;Bonfim;221;Er-Cind-Pov-Lage Do Jose-Lage Do Jose;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-05;;;2025-11-27;2025-12-01
ENC-20251127-1173513-222.0-16022270;Movimentado;7,0;7,0;;;1173513;Bonfim;222;Er-Cind-Pov-Lage Do Jose-Lage Do Jose;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-03;;;2025-11-27;2025-12-01
ENC-20251127-1173513-922.0-16022271;Movimentado;2,0;2,0;;;1173513;Bonfim;922;Er-Cind-Pov-Lage Do Jose-Lage Do Jose;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-10;;;2025-11-27;2025-12-01
ENC-20251127-1175881-222.0-16008293;Movimentado;1,0;1,0;;;1175881;Juazeiro;222;Er-Cind-Pov Projeto Mandacaru-Rural;2025-11-27;2025-11-27;Encerramento;;2026-03-12;2025-11-27;;;2025-11-27;2025-12-01
ENC-20251127-1177525-222.0-16010459;Movimentado;12,844;12,844;;;1177525;Juazeiro;222;Ac-Cind-Rua- Xique Xique-Centro;2025-11-27;2025-11-27;Encerramento;;2026-03-12;2025-11-29;;;2025-11-27;2025-12-01
ENC-20251127-1190860-221.0-16022315;Movimentado;10,75;10,75;;;1190860;Bonfim;221;Er-Cind-Faz-Barra-Cacimbas;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-04;;;2025-11-27;2025-12-01
ENC-20251127-1190860-221.0-S-RES;Deletado;1,0;0,0;Outro;Sem Reserva Criada;1190860;Bonfim;221;Er-Cind-Faz-Barra-Cacimbas;2025-11-27;;Encerramento;;2026-03-26;2025-11-28;2026-03-26;;2025-11-27;2025-12-01
ENC-20251127-1190860-222.0-16022312;Deletado;2,745;0,0;;;1190860;Bonfim;222;Er-Cind-Faz-Barra-Cacimbas;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-05;;;2025-11-27;2025-12-01
ENC-20251127-1190860-921.0-16022316;Movimentado;1,0;1,0;;;1190860;Bonfim;921;Er-Cind-Faz-Barra-Cacimbas;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-04;;;2025-11-27;2025-12-01
ENC-20251127-1193863-221.0-16022317;Movimentado;36,0;21,0;Estoque Virtual;Sem Saldo Virtual;1193863;Bonfim;221;Er-Cind-Pov-Varzea Suja-Rural;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-27;;;2025-11-27;2025-12-01
ENC-20251127-1193863-222.0-16022320;Movimentado;52,584;34,25;Outro;Criar Reserva Ponta De Cabo;1193863;Bonfim;222;Er-Cind-Pov-Varzea Suja-Rural;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-05;;;2025-11-27;2025-12-01
ENC-20251127-1195222-222.0-16006315;Movimentado;3,0;3,0;;;1195222;Juazeiro;222;Ub-Cind-Rua-02 Qsa S 19-Vila S O Joaquim;2025-11-27;2025-11-27;Encerramento;;2026-03-12;2025-11-28;;;2025-11-27;2025-12-01
ENC-20251127-1195222-222.0-16006316;Movimentado;6,34;6,34;;;1195222;Juazeiro;222;Ub-Cind-Rua-02 Qsa S 19-Vila S O Joaquim;2025-11-27;2025-11-27;Encerramento;;2026-03-12;2025-11-28;;;2025-11-27;2025-12-01
ENC-20251127-1195826-221.0-16012479;Movimentado;6,11;6,11;;;1195826;Juazeiro;221;Er-Cind-Rua-03-Cicero Borges;2025-11-27;2025-11-28;Encerramento;;2026-03-12;2025-11-29;;;2025-11-27;2025-12-01
ENC-20251127-1195826-222.0-16012481;Movimentado;96,5;96,5;;;1195826;Juazeiro;222;Er-Cind-Rua-03-Cicero Borges;2025-11-27;2025-11-28;Encerramento;;2026-03-12;2025-12-03;;;2025-11-27;2025-12-01
ENC-20251127-1195826-921.0-16012484;Movimentado;1,0;1,0;;;1195826;Juazeiro;921;Er-Cind-Rua-03-Cicero Borges;2025-11-27;2025-11-28;Encerramento;;2026-03-12;2025-12-03;;;2025-11-27;2025-12-01
ENC-20251127-1195826-922.0-16012485;Movimentado;1,0;1,0;;;1195826;Juazeiro;922;Er-Cind-Rua-03-Cicero Borges;2025-11-27;2025-11-28;Encerramento;;2026-03-12;2025-12-03;;;2025-11-27;2025-12-01
ENC-20251127-1198348-221.0-16010455;Movimentado;26,64;26,64;;;1198348;Juazeiro;221;Er-Cind-Rua-03-Rural;2025-11-27;2025-11-27;Encerramento;;2026-03-12;2025-11-27;;;2025-11-27;2025-12-01
ENC-20251127-1198348-222.0-16010457;Movimentado;15,906;15,906;;;1198348;Juazeiro;222;Er-Cind-Rua-03-Rural;2025-11-27;2025-11-27;Encerramento;;2026-03-12;2025-11-27;;;2025-11-27;2025-12-01
ENC-20251127-1198348-921.0-16010458;Movimentado;2,0;2,0;;;1198348;Juazeiro;921;Er-Cind-Rua-03-Rural;2025-11-27;2025-11-27;Encerramento;;2026-03-12;2025-11-27;;;2025-11-27;2025-12-01
ENC-20251127-1204005-221.0-16022632;Movimentado;18,75;14,75;Estoque Virtual;Sem Saldo Virtual Para Movimentação;1204005;Bonfim;221;Er-Cind-Faz-Tatu Deus Me Livre-Rural;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-08;;;2025-11-27;2025-12-01
ENC-20251127-1204005-222.0-16022633;Movimentado;25,0;25,0;;;1204005;Bonfim;222;Er-Cind-Faz-Tatu Deus Me Livre-Rural;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-06;;;2025-11-27;2025-12-01
ENC-20251127-1204005-921.0-16022634;Movimentado;1,0;1,0;;;1204005;Bonfim;921;Er-Cind-Faz-Tatu Deus Me Livre-Rural;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-03;;;2025-11-27;2025-12-01
ENC-20251127-1204005-922.0-16022636;Movimentado;2,0;2,0;;;1204005;Bonfim;922;Er-Cind-Faz-Tatu Deus Me Livre-Rural;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-03;;;2025-11-27;2025-12-01
ENC-20251127-1205642-221.0-16022642;Mov. Parcial;65,5;51,5;Estoque Virtual;Sem Saldo Para Movimentação;1205642;Bonfim;221;Er-Cind-Pov-Alagadico Do Mel-Rural;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-04;;;2025-11-27;2025-12-01
ENC-20251127-1205642-222.0-16022643;Movimentado;363,05;363,05;;;1205642;Bonfim;222;Er-Cind-Pov-Alagadico Do Mel-Rural;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-09;;;2025-11-27;2025-12-01
ENC-20251127-1205642-921.0-16022644;Movimentado;5,0;5,0;Verba;Verba Solicitada;1205642;Bonfim;921;Er-Cind-Pov-Alagadico Do Mel-Rural;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-04;;;2025-11-27;2025-12-01
ENC-20251127-1205642-922.0-16022645;Movimentado;1,0;1,0;;;1205642;Bonfim;922;Er-Cind-Pov-Alagadico Do Mel-Rural;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-09;;;2025-11-27;2025-12-01
ENC-20251127-1212624-222.0-16006318;Movimentado;2,0;2,0;;;1212624;Juazeiro;222;Ac-Cind-Pov-Campos-Campos;2025-11-27;2025-11-27;Encerramento;;2026-03-12;2025-12-04;;;2025-11-27;2025-12-01
ENC-20251127-1220697-221.0-16024534;Mov. Parcial;22,0;22,0;;;1220697;Jacobina;221;Ac-Cind-Et-Jacobina Esconcio-Rural;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-03;;;2025-11-27;2025-12-01
ENC-20251127-1220697-222.0-16024536;Movimentado;28,36;28,36;;;1220697;Jacobina;222;Ac-Cind-Et-Jacobina Esconcio-Rural;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-04;;;2025-11-27;2025-12-01
ENC-20251127-1220697-222.0-16024537;Movimentado;45,35;45,35;;;1220697;Jacobina;222;Ac-Cind-Et-Jacobina Esconcio-Rural;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-04;;;2025-11-27;2025-12-01
ENC-20251127-1220697-922.0-16024539;Movimentado;4,0;4,0;;;1220697;Jacobina;922;Ac-Cind-Et-Jacobina Esconcio-Rural;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-04;;;2025-11-27;2025-12-01
ENC-20251127-1226821-222.0-0016020099 ;Deletado;45,977999999999994;0,0;;;1226821;Jacobina;222;Ub-Cind-Rua-Joana Ferreira-N Horizonte;2025-11-27;2025-12-01;Encerramento;;2026-03-12;2025-12-04;;;2025-11-27;2025-12-01
ENC-20251127-1226821-222.0-0016020100 ;Deletado;5,0;0,0;;;1226821;Jacobina;222;Ub-Cind-Rua-Joana Ferreira-N Horizonte;2025-11-27;2025-12-01;Encerramento;;2026-03-12;2025-12-04;;;2025-11-27;2025-12-01
ENC-20251127-1227207-221.0-15888758;Movimentado;14,0;14,0;Verba;Verba;1227207;Juazeiro;221;Iem Out/25 Utd Remanso (41);2025-11-27;2025-11-27;Encerramento;;2026-03-12;2025-11-29;;;2025-11-27;2025-12-01
ENC-20251127-1227207-921.0-15885987;Movimentado;1,0;1,0;;;1227207;Juazeiro;921;Iem Out/25 Utd Remanso (41);2025-11-27;2025-11-27;Encerramento;;2026-03-12;2025-11-27;;;2025-11-27;2025-12-01
ENC-20251127-1233605-221.0-16022846;Movimentado;1,0;1,0;;;1233605;Bonfim;221;Kt-Cind-Faz-Junco 100--A;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-06;;;2025-11-27;2025-12-01
ENC-20251127-1233605-222.0-16022847;Deletado;158,0;0,0;Outro;Reserva 0016022847 Não Pode Ser Devolvida;1233605;Bonfim;222;Kt-Cind-Faz-Junco 100--A;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2026-01-09;;;2025-11-27;2025-12-01
ENC-20251127-1233623-221.0-16022851;Movimentado;1,0;1,0;Verba;Verba Solicitada;1233623;Bonfim;221;Md-Cind-Faz-Junco 100--A;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-06;;;2025-11-27;2025-12-01
ENC-20251127-1233623-221.0-16022912;Movimentado;19,0;19,0;Verba;Verba Solicitada;1233623;Bonfim;221;Md-Cind-Faz-Junco 100--A;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-06;;;2025-11-27;2025-12-01
ENC-20251127-1234459-221.0-16022486;Movimentado;3,0;3,0;Verba;Verba Solicitada;1234459;Bonfim;221;Er-Cind-Faz-Rocha-Rural;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-06;;;2025-11-27;2025-12-01
ENC-20251127-1235375-221.0-16022487;Movimentado;2,0;2,0;Verba;Verba Solicitada;1235375;Bonfim;221;Er-Cind-Faz-Rocha-Rural;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-06;;;2025-11-27;2025-12-01
ENC-20251127-1235375-221.0-16022488;Movimentado;69,0;69,0;Verba;Verba Solicitada;1235375;Bonfim;221;Er-Cind-Faz-Rocha-Rural;2025-11-27;2025-12-02;Encerramento;;2026-03-12;2025-12-06;;;2025-11-27;2025-12-01
ENC-20251128-1129183-221.0-16016059;Movimentado;75,0;75,0;;;1129183;Juazeiro;221;Mp-Ccol-Pov.Manteiga-Rural;2025-11-28;2025-11-28;Encerramento;;2026-03-12;2025-11-29;;;2025-11-28;2025-12-02
ENC-20251128-1129183-222.0-16016060;Movimentado;40,6;40,6;;;1129183;Juazeiro;222;Mp-Ccol-Pov.Manteiga-Rural;2025-11-28;2025-11-28;Encerramento;;2026-03-12;2025-11-29;;;2025-11-28;2025-12-02
ENC-20251128-1155527-221.0-0016000158;Movimentado;17,0;17,0;;;1155527;Jacobina;221;Ac-Cind-Pr -Jos  Esteves-Novo Horizonte;2025-11-28;2025-12-02;Encerramento;;2026-03-12;2025-12-08;;;2025-11-28;2025-12-02
ENC-20251128-1157352-221.0-16024542;Movimentado;123,38;123,38;Verba;Verba Já Solicitada;1157352;Jacobina;221;Er-Cind-Pov-Vila Dos Irrigantes-Rural;2025-11-28;2025-12-02;Encerramento;;2026-03-12;2025-12-08;;;2025-11-28;2025-12-02
ENC-20251128-1157352-222.0-16024854;Deletado;65,899;0,0;;;1157352;Jacobina;222;Er-Cind-Pov-Vila Dos Irrigantes-Rural;2025-11-28;2025-12-02;Encerramento;;2026-03-12;2025-12-04;;;2025-11-28;2025-12-02
ENC-20251128-1157352-921.0-16024855;Movimentado;1,0;1,0;Verba;Verba Já Solicitada;1157352;Jacobina;921;Er-Cind-Pov-Vila Dos Irrigantes-Rural;2025-11-28;2025-12-02;Encerramento;;2026-03-12;2025-12-04;;;2025-11-28;2025-12-02
ENC-20251128-1161877-221.0-16036386;Movimentado;398,0;397,0;;;1161877;Bonfim;221;Er-Sein-Pov-Boqueirao-Boqueirao;2025-11-28;2025-12-04;Encerramento;;2025-12-04;2025-12-04;;;2025-11-28;2025-12-02
ENC-20251128-1161877-222.0-16036388;Mov. Parcial;10,60268000000002;5,0;Outro;Reserva 0016036388 Não Pode Ser Devolvida  !!!;1161877;Bonfim;222;Er-Sein-Pov-Boqueirao-Boqueirao;2025-11-28;2025-12-04;Encerramento;;2026-01-08;2025-12-12;;;2025-11-28;2025-12-02
ENC-20251128-1161877-921.0-16036389;Movimentado;6,0;2,0;Verba;Verba Solicitada;1161877;Bonfim;921;Er-Sein-Pov-Boqueirao-Boqueirao;2025-11-28;2025-12-04;Encerramento;;2025-12-09;2025-12-09;;;2025-11-28;2025-12-02
ENC-20251128-1161877-922.0-16036390;Deletado;2,0;0,0;Outro;Reserva 0016036390 Não Pode Ser Devolvida  !!!;1161877;Bonfim;922;Er-Sein-Pov-Boqueirao-Boqueirao;2025-11-28;2025-12-04;Encerramento;;2026-01-08;2026-01-08;;;2025-11-28;2025-12-02
ENC-20251128-1161877-922.0-16036632;Movimentado;1,0;1,0;;;1161877;Bonfim;922;Er-Sein-Pov-Boqueirao-Boqueirao;2025-11-28;2025-12-04;Encerramento;;2025-12-11;2025-12-11;;;2025-11-28;2025-12-02
ENC-20251128-1185092-222.0-S-RES;Deletado;8,54;0,0;Outro;Sem Reserva Criada;1185092;Juazeiro;222;Ac-Cind-Rua-Napoleao Laureano-Santo Anto;2025-11-28;;Encerramento;;2026-03-26;2025-11-28;2026-03-26;;2025-11-28;2025-12-02
ENC-20251128-1196233-221.0-16022322;Movimentado;1,0;1,0;Verba;Verba Solicitada;1196233;Bonfim;221;Er-Cind-Faz-Vargem De Fora-Rural;2025-11-28;2025-12-02;Encerramento;;2026-03-12;2025-12-02;;;2025-11-28;2025-12-02
ENC-20251128-1196233-222.0-16022323;Movimentado;32,21;32,21;;;1196233;Bonfim;222;Er-Cind-Faz-Vargem De Fora-Rural;2025-11-28;2025-12-02;Encerramento;;2026-03-12;2025-12-02;;;2025-11-28;2025-12-02
ENC-20251128-1196233-922.0-16022324;Movimentado;4,0;4,0;;;1196233;Bonfim;922;Er-Cind-Faz-Vargem De Fora-Rural;2025-11-28;2025-12-02;Encerramento;;2026-03-12;2025-12-02;;;2025-11-28;2025-12-02
ENC-20251128-1198639-221.0-16022327;Movimentado;2,0;2,0;;;1198639;Bonfim;221;Er-Cind-Faz-Volta Do Rio-Rural;2025-11-28;2025-12-02;Encerramento;;2026-03-12;2025-12-02;;;2025-11-28;2025-12-02
ENC-20251128-1198639-222.0-16022328;Movimentado;6,0;6,0;;;1198639;Bonfim;222;Er-Cind-Faz-Volta Do Rio-Rural;2025-11-28;2025-12-02;Encerramento;;2026-03-12;2025-12-06;;;2025-11-28;2025-12-02
ENC-20251128-1202706-221.0-16014479;Movimentado;4,0;4,0;;;1202706;Juazeiro;221;Ac-Cind-Rua-Leovigildo M Almeida-Centro;2025-11-28;2025-11-28;Encerramento;;2025-11-28;2025-11-28;;;2025-11-28;2025-12-02
ENC-20251128-1204005-221.0-16022632;Movimentado;2,0;2,0;Estoque Virtual;Sem Saldo Virtual Para Movimentação;1204005;Bonfim;221;Er-Cind-Faz-Tatu Deus Me Livre-Rural;2025-11-28;2025-12-02;Encerramento;;2026-03-12;2025-12-08;;;2025-11-28;2025-12-02
ENC-20251128-1209983-222.0-15907891;Movimentado;156,2;156,2;;;1209983;Juazeiro;222;Ac-Cind-Rua-05 Qda N 22-Vila Sao Joaquim;2025-11-28;2025-11-28;Encerramento;;2026-03-12;2025-12-04;;;2025-11-28;2025-12-02
ENC-20251128-1215542-222.0-16022646;Movimentado;2,23;2,23;;;1215542;Bonfim;222;Er-Cind-Pov-Cercadinho-Rural;2025-11-28;2025-12-02;Encerramento;;2026-03-12;2025-12-03;;;2025-11-28;2025-12-02
ENC-20251128-1226821-221.0-S-RES;Deletado;63,0;0,0;Outro;Sem Reserva Criada;1226821;Jacobina;221;Ub-Cind-Rua-Joana Ferreira-N Horizonte;2025-11-28;2025-12-01;Encerramento;;2026-03-26;2025-12-11;2026-03-26;;2025-11-28;2025-12-02
ENC-20251128-1226821-222.0-16008886;Movimentado;50,977999999999994;50,977999999999994;;;1226821;Jacobina;222;Ub-Cind-Rua-Joana Ferreira-N Horizonte;2025-11-28;2025-11-28;Encerramento;;2026-03-12;2025-12-01;;;2025-11-28;2025-12-02
ENC-20251128-1226993-221.0-16011264;Movimentado;7,0;7,0;;;1226993;Jacobina;221;Iem Out/25 Utd Jacobina (41);2025-11-28;2025-11-28;Encerramento;;2026-03-12;2025-12-01;;;2025-11-28;2025-12-02
ENC-20251128-1226993-222.0-16011292;Mov. Parcial;40,0;40,0;;;1226993;Jacobina;222;Iem Out/25 Utd Jacobina (41);2025-11-28;2025-11-28;Encerramento;;2026-03-12;2025-12-01;;;2025-11-28;2025-12-02
ENC-20251129-1149451-221.0-16021944;Movimentado;1,0;1,0;Verba;Verba Solicitada;1149451;Bonfim;221;Er-Ccol-Pov-Sitio De Naninha-S D Naninha;2025-11-29;2025-12-02;Encerramento;;2026-03-12;2025-12-23;;;2025-11-29;2025-12-02
ENC-20251129-1149451-222.0-16021950;Movimentado;257,0;257,0;;;1149451;Bonfim;222;Er-Ccol-Pov-Sitio De Naninha-S D Naninha;2025-11-29;2025-12-02;Encerramento;;2026-03-12;2025-12-02;;;2025-11-29;2025-12-02
ENC-20251129-1149451-921.0-16022252;Movimentado;1,0;1,0;Verba;Verba Solicitada;1149451;Bonfim;921;Er-Ccol-Pov-Sitio De Naninha-S D Naninha;2025-11-29;2025-12-02;Encerramento;;2026-03-12;2025-12-02;;;2025-11-29;2025-12-02
ENC-20251129-1149451-922.0-16022253;Movimentado;1,0;1,0;;;1149451;Bonfim;922;Er-Ccol-Pov-Sitio De Naninha-S D Naninha;2025-11-29;2025-12-02;Encerramento;;2026-03-12;2025-12-02;;;2025-11-29;2025-12-02
ENC-20251129-1164103-221.0-16022254;Movimentado;9,0;7,0;Estoque Virtual;Sem Saldo Virtual Para Movimentação;1164103;Bonfim;221;Er-Cind-Faz-De Cima-Centro;2025-11-29;2025-12-02;Encerramento;;2026-03-12;2025-12-05;;;2025-11-29;2025-12-02
ENC-20251129-1164103-222.0-16022255;Movimentado;16,0;16,0;;;1164103;Bonfim;222;Er-Cind-Faz-De Cima-Centro;2025-11-29;2025-12-02;Encerramento;;2026-03-12;2025-12-02;;;2025-11-29;2025-12-02
ENC-20251129-1164103-921.0-16022260;Movimentado;2,0;2,0;Verba;Verba Solicitada;1164103;Bonfim;921;Er-Cind-Faz-De Cima-Centro;2025-11-29;2025-12-02;Encerramento;;2026-03-12;2025-12-03;;;2025-11-29;2025-12-02
ENC-20251129-1164103-922.0-16022489;Movimentado;1,0;1,0;;;1164103;Bonfim;922;Er-Cind-Faz-De Cima-Centro;2025-11-29;2025-12-02;Encerramento;;2026-03-12;2025-12-03;;;2025-11-29;2025-12-02
ENC-20251129-1169767-221.0-16022264;Movimentado;43,5;32,0;Outro;Sem Saldo Virtual /  7930005 -Criar Reserva 222 Sucata;1169767;Bonfim;221;Ac-Cind-Pov-Picos-Rural;2025-11-29;2025-12-02;Encerramento;;2026-03-12;2025-12-05;;;2025-11-29;2025-12-02
ENC-20251129-1169767-222.0-16022266;Movimentado;13,0;13,0;;;1169767;Bonfim;222;Ac-Cind-Pov-Picos-Rural;2025-11-29;2025-12-02;Encerramento;;2026-03-12;2025-12-06;;;2025-11-29;2025-12-02
ENC-20251129-1169767-921.0-16022263;Movimentado;1,0;1,0;;;1169767;Bonfim;921;Ac-Cind-Pov-Picos-Rural;2025-11-29;2025-12-02;Encerramento;;2026-03-12;2025-12-04;;;2025-11-29;2025-12-02
ENC-20251129-1181856-221.0-16036636;Deletado;20,0;0,0;;;1181856;Bonfim;221;Er-Sein-Rua-Serrinha-Centro-Nucleo Pilar;2025-11-29;2025-12-04;Encerramento;;2026-03-12;2026-01-20;;;2025-11-29;2025-12-02
ENC-20251129-1181856-222.0-16036640;Deletado;63,0;0,0;;;1181856;Bonfim;222;Er-Sein-Rua-Serrinha-Centro-Nucleo Pilar;2025-11-29;2025-12-04;Encerramento;;2026-03-12;2025-12-12;;;2025-11-29;2025-12-02
ENC-20251129-1181856-921.0-16036643;Deletado;52,0;0,0;Verba;Verba Solicitada;1181856;Bonfim;921;Er-Sein-Rua-Serrinha-Centro-Nucleo Pilar;2025-11-29;2025-12-04;Encerramento;;2026-03-12;2026-01-20;;;2025-11-29;2025-12-02
