PROJETO_FATO;Carteira;COORD;% CAVAS;% POSTES;AR;AS BUILT;AVANÇO;AVNR;BOOK;CAVD;CAVR;CLIENT.;CLIET.;CLIET. PREV;CLIET. REAL;CONCRETO;COORDENADAS;CRITERIO;DATA DESL;DESLIG;DEVOLUÇAO;DIAS;DIAS.1;DIAS.2;DT DESL;DT. SEPARAÇÃO;ENCARREGADO;ENERGIZAÇÃO;EQPP;EQPR;FAIXA;FIM;INICIO;LAT;LATITUDE;LINK PROJETO;LONG;LONGITUDE;LV;MUNICIPIO;NOTA;Nº PES;OBRAS SIMPLIFICADAS;OBS;OBS CAVA;PERFIL;PES DESLIG;PES S/I;PG'S;PLANO;PROJETO;PRÉ FECHAMENTO;PST EXEC;PSTP;PV. FIM;PV. INICIO;PV. INÍCIO;RDEP;RDER;REFERÊNCIA;RESERVA;RESUMO;RESUMO LV;SACADO;STATUS;SUPERVISOR;TÍTULO;V. PRJ 25%;V. PROJETO;V. REAL;VISITA PRÉVIA
1198416;01/06/2025;SENHOR DO BONFIM;;;LUDIMILA BARBOSA - U464746;;100%;;;;;;8;;;;;;;;;;;;;;ISRAEL;30/06/2025;;;;;;;-10,5792539;;;-39,7664223;;ITIÚBA;;;;;;;Avaliar necessidade realocar o cabo;;;PLANO 7;;TRUE;6;6;#REF!;;#REF!;;;D397341;;BT;;TRUE;Energizada;JOÃO;ER-SEIN-RUA-RIO BRANCO-RURAL;;R$ 27.910,35;;
0265379;01/06/2025;SENHOR DO BONFIM;;;FERNANDA MACEDO - U465311;;100%;;;;;;1;;;;;;;;;;;;;12/06;BADU;30/06/2025;;;;;;;-10,2193822;;;-40,1869726;Realizado;JAGUARARI;;;FALSE;;;;;;;PLANO 14;;TRUE;28;22;#REF!;;#REF!;;;B475834;;LV + BT + ENERGZ;LV N3/4;TRUE;Energizada;JOÃO;MP-CCOL-POV FERRO II-RURAL;;R$ 85.485,63;;FALSE
1202056;01/06/2025;SENHOR DO BONFIM;;;FERNANDA MACEDO - U465311;;100%;;;;;;1;;;;;;;;;;;;;;BADU;30/06/2025;;;;;;;-9,7922609;;;-39,9436612;;JAGUARARI;;;FALSE;;;;;;;PLANO 7;;TRUE;2;2;#REF!;;#REF!;;;D803248;;BT;;TRUE;Energizada;JOÃO;ER-CIND-POV-BARRAGEM VELHA-JAGUARARI;;R$ 14.665,30;;FALSE
1184458;01/06/2025;SENHOR DO BONFIM;;;ADISON FERREIRA - U343222;;100%;;;;;;1;;;;;;;;;;;;;;BIGODE;;;;;;;;-10,4632632;;;-39,2439461;Pendente;MONTE SANTO;;;;;;;MUITO CLIENTES 4411;;;PLANO 7;;;0;7;#REF!;;#REF!;;;A249905;;LV + ENERGZ;LV N1 + TRF;;Paralisada;DICSON;ER-CIND-FAZ-LAGOA DA VOLTA-RURAL;;R$ 71.093,68;;
1132965;01/06/2025;SENHOR DO BONFIM;;;ADISON FERREIRA - U343222;;100%;;;;;;1;;;;;;;;;;;;;16/06/2025;BIGODE;;;;;;;;-10,6547057;;;-39,2549557;;MONTE SANTO;;72590;;;;;;;;PLANO 14;;TRUE;8;8;#REF!;;#REF!;;;D152839;;BT;;TRUE;NÃO DEFINIDO;DICSON;ER-CIND-POV-PEDREGULHO-RURAL;;R$ 49.487,93;;
1181949;01/06/2025;SENHOR DO BONFIM;;;ADISON FERREIRA - U343222;;100%;;;;;;0;;;;;;;;;;;;;;BIGODE;;;;;;;;-10,4152608;;;-39,3339679;Pendente;MONTE SANTO;;;;;;;Alterar local da rede, prox SE;;;PLANO 7;;;0;15;#REF!;;#REF!;;;A189347;;DESL + LV;LV 5 AN4;;Paralisada;DICSON;RC-SEIN-FAZ-QUIQUIM-RURAL-PEDRA VERMELHA;;R$ 199.612,52;;
1043096;01/06/2025;SENHOR DO BONFIM;;;ADISON FERREIRA - U343222;;100%;;;;;;3;;;;;;;;;;;;;16/06;BIGODE;;;;;;;;-10,5064322;;;-39,4858086;Pendente;MONTE SANTO;;;;;;;Realocar vão de Rede e intercalar poste MT;;;PLANO 14;;;0;22;#REF!;;#REF!;;;D408484;;DESL + LV;LV N4-3 CHP;;Paralisada;DICSON;MP-CCOL-FAZ-LAGOA DO CORREDOR-RURAL;;R$ 190.175,54;;
1149335;01/06/2025;SENHOR DO BONFIM;;;ADISON FERREIRA - U343222;;100%;;;;;;1;;;;;;;;;;;;;25/06/2025;BIGODE;30/06/2025;;;;;;;-10,4656727;;;-39,2416118;;MONTE SANTO;;72592;;;;;;;;PLANO 14;;TRUE;1;1;#REF!;;#REF!;;;E398688;;BT;;;Energizada;DICSON;ER-CIND-FAZ-LAGOA DA VOLTA-LAGE;;R$ 6.726,17;;
1141711;01/06/2025;SENHOR DO BONFIM;;;ADISON FERREIRA - U343222;;100%;;;;;;5;;;;;;;;;;;;;;BIGODE;;;;;;;;-10,3596809;;;-39,4978574;Pendente;MONTE SANTO;;;;;;;MUITO CLIENTES 6105;;;PLANO 14;;TRUE;0;12;#REF!;;#REF!;;;A254727;;LV + ENERGZ;LV N1-3;;Paralisada;DICSON;RR-CIND-POV-PEDRA VERMELHA 40-RURAL;;R$ 87.996,29;;
1177813;01/06/2025;SENHOR DO BONFIM;;;HIAGO SANTANA - U470061;;100%;;;;;;1;;;;;;;;;;;;;13/06;ALDAIR;30/06/2025;;;;;;;-10,7818925;;;-39,516279;Pendente;NORDESTINA;;72473;;;;;;;;PLANO 1;;TRUE;25;25;#REF!;;#REF!;;;B412976;;DESL + LV;LV 1 POSTE N1-3 E INTERLIGAR FRONTEIRA N/A DE N3-N4;TRUE;Energizada;DICSON;AL-02-NOR-CONSTR;;R$ 417.638,43;;
1193890;01/06/2025;SENHOR DO BONFIM;;;HIAGO SANTANA - U470061;;100%;;;;;;1;;;;;;;;;;;;;25/06/2025;ALDAIR;30/06/2025;;;;;;;-10,7776394;;;-39,5248747;Pendente;NORDESTINA;;72472;;;;;;;;PLANO 1;;;1;1;#REF!;;#REF!;;;G17233;;LV + EQUIP;LV N4 C/ RELIGADOR;;Energizada;DICSON;AL 02-NOR-RT-2-3-G17233;;R$ 108.463,80;;
1177723;01/06/2025;SENHOR DO BONFIM;;;HIAGO SANTANA - U470061;;100%;;;;;;1;;;;;;;;;;;;;13/06;ALDAIR;;;;;;;;-10,8273031;;;-39,4923821;Pendente;NORDESTINA;;72481 72482;;;;;;;;PLANO 1;;;0;2;#REF!;;#REF!;;;D026487;;LV + EQUIP;LV INTERCALAR 2 POSTE C/ REG;TRUE;NÃO DEFINIDO;DICSON;AL-02-NOR-CONSTR-EQ;;R$ 388.702,22;;
1152856;01/06/2025;SENHOR DO BONFIM;;;;;100%;;;;;;0;;;;;;;;;;;;;;MARCELO;;;;;;;;-10,9446747;;;-39,4145806;;NORDESTINA;;;FALSE;;;;;;;PLANO 7;;FALSE;4;4;30/06/2025;;01/06/2025;;;Q106463;;LV;;FALSE;Paralisada;DICSON;AC-CIND-POV-ANGIGAL-RURAL;;R$ 500.760,90;;FALSE
1082438;01/06/2025;SENHOR DO BONFIM;;;DIORLAN SOUZA - U352259;;100%;;;;;;1;;;;;;;;;;;;;13/06/2025 tarde;EDVALDO;;;;;;;;-10,7209586;;;-40,3289308;Pendente;PINDOBAÇU;;;FALSE;;;;Acredito que sera feito rede subterraneo (MUFLA) TRAVESSIA LT;;;PLANO 7;;TRUE;29;29;#REF!;;#REF!;;;B306389;;DESL + LV;LV N3/4 CHP;TRUE;Paralisada;JOÃO;LD CIND FAZ IPUCA RURAL;;R$ 387.222,50;;FALSE
1179710;01/06/2025;SENHOR DO BONFIM;;;DIORLAN SOUZA - U352259;;100%;;;;;;1;;;;;;;;;;;;;;EDVALDO;30/06/2025;;;;;;;-10,7275001;;;-40,3461075;Pendente;PINDOBAÇU;;;FALSE;;;;;;;PLANO 14;;TRUE;18;18;#REF!;;#REF!;;;B306369;;LV + ENERGZ;LV N1-3 CHP + N1 TRF;TRUE;Energizada;JOÃO;ER-CIND-FAZ-BARREIRA 1500-RURAL;;R$ 156.753,38;;FALSE
1195749;01/06/2025;SENHOR DO BONFIM;;;DIORLAN SOUZA - U352259;;100%;;;;;;1;;;;;;;;;;;;;;EDVALDO;30/06/2025;;;;;;;-10,9070848;;;-40,0633912;;PINDOBAÇU;;;;;;;;;;PLANO 7;;TRUE;2;2;#REF!;;#REF!;;;D001041;;BT;;TRUE;Energizada;JOÃO;UB-CIND-RUA-CIRIACO ROCHA-CENTRO;;R$ 10.681,56;;
1161822;01/06/2025;SENHOR DO BONFIM;;;GUTTEMBERG SANTOS - U343220;;100%;;;;;;2;;;;;;;;;;;;;;GESONI;30/06/2025;;;;;;;-11,0869909;;;-40,0817798;Realizado;PONTO NOVO;;;FALSE;;;;;;;PLANO 7;;TRUE;11;15;#REF!;;#REF!;;;B288131;;LV + ENERGZ;LV N3;TRUE;Energizada;JOÃO;ER-CIND-FAZ-DOMINO-RURAL;;R$ 88.451,73;;FALSE
1206994;01/06/2025;SENHOR DO BONFIM;;;;;100%;;;;;;0;;;;;;;;;;;;;;JEFERSON;30/06/2025;;;;;;;;;;;;QUEIMADAS;;;FALSE;;;;;;;PLANO 7;;FALSE;0;0;17/06/2025;;20/05/2025;;;;;;;FALSE;Energizada;DICSON;PR-PREF-RUA-ELZIO FERREIRA-A STO ANTONIO;;R$ 24.141,62;;FALSE
1187662;01/06/2025;SENHOR DO BONFIM;;;GUTTEMBERG SANTOS - U343220;;100%;;;;;;5;;;;;;;;;;;;;;MARCELO;30/06/2025;;;;;;;-10,9660382;;;-39,6280522;;QUEIMADAS;;;;;;;;;;PLANO 14;;TRUE;9;6;#REF!;;#REF!;;;D627461;;BT;;TRUE;Energizada;DICSON;ER-CIND-FAZ-PONTE NOVA 130-RURAL;;R$ 31.643,38;;
1148107;01/06/2025;SENHOR DO BONFIM;;;GUTTEMBERG SANTOS - U343220;;100%;;;;;;5;;;;;;;;;;;;;;MARCELO;;;;;;;;-11,2970312;;;-39,8701245;Pendente;QUEIMADAS;;;;;;;;;;PLANO 14;;;25;25;#REF!;;#REF!;;;D277799;;LV + ENERGZ;LV N4-3;;Paralisada;DICSON;MP CIND POV TIRIRCA E BANABEIRA RURAL;;R$ 240.479,16;;
1169740;01/06/2025;SENHOR DO BONFIM;;;FERNANDA MACEDO - U465311;;100%;;;;;;6;;;;;;;;;;;;;21/06/2025;EDVALDO;30/06/2025;;;;;;;-10,5313601;;;-39,9976944;Pendente;SENHOR DO BONFIM;;72497 72498;;;;;;;;PLANO 14;;;22;22;#REF!;;#REF!;;;D355041;;LV + ENERGZ;LV N1-3 CH;;Energizada;JOÃO;ER-CIND-FAZ-TAMBURI-RURAL;;R$ 168.471,33;;
1165857;01/06/2025;SENHOR DO BONFIM;;;FERNANDA MACEDO - U465311;;100%;;;;;;1;;;;;;;;;;;;;;BADU;30/06/2025;;;;;;;-10,4946339;;;-40,0626526;;SENHOR DO BONFIM;;;;;;;;;;PLANO 14;;TRUE;8;8;#REF!;;#REF!;;;E529014;;BT;;TRUE;Energizada;JOÃO;ER CIND FZ CACUCAR RURAL;;R$ 56.468,84;;
1114891;01/06/2025;SENHOR DO BONFIM;;;FERNANDA MACEDO - U465311;;100%;;;;;;2;;;;;;;;;;;;;;BADU;30/06/2025;;;;;;;-10,4973788;;;-40,0598958;;SENHOR DO BONFIM;;;;;;;;;;PLANO 14;;TRUE;3;3;#REF!;;#REF!;;;E323752;;BT;;TRUE;Energizada;JOÃO;ER-CCOL-FAZ-CACUCAR-RURAL;;R$ 16.384,74;;
1044425;01/06/2025;SENHOR DO BONFIM;;;FERNANDA MACEDO - U465311;;100%;;;;;;1;;;;;;;;;;;;;;BADU / JOILSON;30/06/2025;;;;;;;-10,4996474;;;-40,1072064;Pendente;SENHOR DO BONFIM;;;;;;;;;;PLANO 14;;TRUE;3;4;#REF!;;#REF!;;;B039085;;LV + BT;LV 2 N1;TRUE;Energizada;JOÃO;ER-CCOL-POV-TEIU-RURAL;;R$ 17.766,32;;
1213036;01/06/2025;SENHOR DO BONFIM;;;;;100%;;;;;;0;;;;;;;;;;;;;;BADU;30/06/2025;;;;;;;;;;;;SENHOR DO BONFIM;;;FALSE;;;;;;;PLANO 7;;FALSE;0;0;30/06/2025;;18/06/2025;;;;;;;FALSE;Energizada;JOÃO;PROVISORIA;;R$ 33.002,98;;FALSE
1181484;01/06/2025;SENHOR DO BONFIM;;;FERNANDA MACEDO - U465311;;100%;;;;;;4;;;;;;;;;;;;;;JOILSON;;;;;;;;-10,5360857;;;-40,1331102;Pendente;SENHOR DO BONFIM;;72490 72491;;;;;;;;PLANO 14;;TRUE;17;17;#REF!;;#REF!;;;Q051300;;LV + BT + ENERGZ;LV N3/4 ;TRUE;NÃO DEFINIDO;JOÃO;ER-CIND-ET-SR BOMFIM 3 MORRINHOS-URBANA;;R$ 140.909,38;;
1213070;01/06/2025;SENHOR DO BONFIM;;;;;100%;;;;;;0;;;;;;;;;;;;;;BADU;30/06/2025;;;;;;;;;;;;SENHOR DO BONFIM;;;FALSE;;;;;;;PLANO 7;;FALSE;0;0;30/06/2025;;18/06/2025;;;;;;;FALSE;Energizada;JOÃO;PROVISORIA;;R$ 33.002,98;;FALSE
1193876;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;0;;;;;AL/MELHORAMENTO;NÃO É POSSIVEL DESL;;;;;;;21/07/2025;ALDAIR;;;;;;;;-10,8244484;;;-39,4294331;Pendente;NORDESTINA;;;;;;;;;;PLANO 1;;;1;1;16/07/2025;;15/07/2025;;;Q098711;;LV + ENERGZ;1 N4 C/ RELIG;TRUE;Energizada;DICSON;AL 02-NOR-RT-3-3-Q098711;;R$ 108.656,57;;
1156254;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;4;;;;;QLP;250 UC'S;;;;;;;14/07/2025;ALDAIR;;;;;;;;-10,8548086;;;-39,461793;Pendente;NORDESTINA;;81499 / 2025-81552 SUBST.PT;;;;;30;;;PLANO 14;;TRUE;20;20;26/07/2025;;14/07/2025;;;D020453;;LV + ENERGZ;N1-3 CHP;TRUE;Energizada;DICSON;MP CIND POV CALDEIRÃO DO SANGUE RURAL;;R$ 73.043,81;35.449,43;
0545761;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;2;;;;;REPUTACIONAL;NÃO É POSSIVEL DESL;;;;;;;SACADO JUNHO;ALDAIR;;;;;;;;-10,9330151;;;-39,3748213;Realizado;NORDESTINA;;;;;;;;;;PLANO 14;;TRUE;25;23;;;;;;D144635;;LV + BT + ENERGZ;N3 P/ N4;TRUE;Energizada;DICSON;MP-CCOL-POV. SAO PEDRO COMPL-RURAL;;R$ 107.491,64;;
1182735;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;0;;;;;AL/MELHORAMENTO;SUBS TRF, SUBS 10 VAOS BT;;;;;;;10/07/2025;BADU;;;;;;;;-10,4668278;;;-40,1804812;Realizado;SENHOR DO BONFIM;;;;;;;18 76483;;;PLANO 8;;TRUE;4;5;18/07/2025;;17/07/2025;;;Q043523;;DESL + LV;1 N1, 1 N4;TRUE;Energizada;JOAO;RC-COEL-RUA-DOM PEDRO II-GAMBOA;;R$ 84.191,00;;
1161096;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;5;;;;;REPUTACIONAL;1 UC'S;;;;;;;16/07/2025;BADU;;;;;;;;-10,5765487;;;-39,9498358;Pendente;SENHOR DO BONFIM;;;;;;;;;;PLANO 14;;TRUE;47;43;26/07/2025;;14/07/2025;;;E069795;;LV + ENERGZ;N4-3 C/ CHP;TRUE;Energizada;JOAO;MP CIND POV ALTO BONITO RURAL;;R$ 418.713,48;;
0858295;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;6;;;;;REPUTACIONAL;;;;;;;;04/07/2025;EDVALDO;;;;;;;;-10,4184801;;;-40,8384324;Realizado;CAMPO FORMOSO;;79498;;;;;;;;PLANO 14;;TRUE;25;37;26/07/2025;;11/07/2025;;;B768939;;LV + ENERGZ;N3/N4 CHP;TRUE;Energizada;JOAO;MP CIND POV MAXIXEIRO-RURAL;;R$ 360.855,98;44.690,50;TRUE
1082438;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;1;;;;;PRIORIDADE PLANO ANEEL;112 UCS'S;;;;;;;SACADO JUNHO;EDVALDO;;;;;;;;-10,7209586;;;-40,3289308;Pendente;PINDOBAÇU;;;;;;;29 80508;;;PLANO 7;;TRUE;29;29;;;;;;B306389;;LV + ENERGZ;N3 P/ N4;TRUE;Energizada;JOAO;LD CIND FAZ IPUCA RURAL;;R$ 387.222,50;;
0940009;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;2;;;;;REPUTACIONAL;TROCAR POSTE MT;;;;;;;21/07/2025;JEFERSON;;;;;;;;-10,7704325;;;-39,3399141;;CANSANÇÃO;;Visitar obra;;;;;24 79044;;;PLANO 14;;TRUE;;45;31/07/2025;;17/07/2025;;;B305490;;DESL + ENERGZ;N3/N4 S/ CHP;TRUE;Em execução;DICSON;RR-CIND-POV RIACHO DAS P-R PEDRAS-CSC;;R$ 178.644,65;;
1146383;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;2;;;;;PRIORIDADE PLANO ANEEL;;;;;;;;21/07/2025;GESONI;;;;;;;;;;;;Pendente;FILADÉLFIA;;Visitar obra;FALSE;;;;;;;PLANO 14;;FALSE;24;23;;;;;;;;LV + ENERGZ;;TRUE;Energizada;JOAO;MP CIND POV BOA VISTA RURAL;;R$ 254.259,61;;FALSE
1203209;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;1;;;;;GOVERNO;ADF (2 VAOS), N1 C/ TRAFO, 1 SUBS 1 VAO 3X35;;;;;;;07/07/2025;GESONI;;;;;;;;-10,9240745;;;-40,0631371;Realizado;PONTO NOVO;;78060;;;;;13 80528;;;PLANO 7;;TRUE;4;2;16/07/2025;;14/07/2025;;;Q055421;;DESL + LV;LV 2 POSTES;TRUE;Energizada;JOAO;ER-CIND-POV-VARZEA DO PO O -RURAL;;R$ 45.333,35;5.904,19;
1168792;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;1;;;;;SOLICITAÇÃO ATENDIMENTO;NÃO É POSSIVEL DESL;;;;;;;SACADO JUNHO;GESONI;;;;;;;;-10,8994324;;;-40,1157079;Pendente;PONTO NOVO;;;;;;;;;;PLANO 7;;TRUE;15;18;;;;;;E528962;;LV + ENERGZ;LV 18 N1;TRUE;Energizada;JOAO;ER-CIND-LOT-RURAL-REASSENTAMENTO BARRAGE;;R$ 131.673,01;;
1044044;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;6;;;;;RECLAMAÇÃO;280 UC'S;;;;;;;11/07/2025;GESONI;;;;;;;;-10,7238843;;;-40,1632901;Pendente;FILADÉLFIA;;;;;;;29 80514;;;PLANO 7;;TRUE;;43;31/07/2025;;17/07/2025;;;Q039701;;LV + ENERGZ;N1-3 CHP;TRUE;Em execução;JOAO;MP-CCOL-POV ÁGUA LIMPA-RURAL;;R$ 184.949,75;;
1190969;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;1;;;;;REPUTACIONAL;93 UC'S;;;;;;;03/07/2025;JEFERSON;;;;;;;;-10,6429582;;;-39,5426553;Pendente;CANSANÇÃO;;;;;;;18 76492 ;;;PLANO 7;;TRUE;1;1;16/07/2025;;14/07/2025;;;D189147;;LV + ENERGZ;N1 C/ TRF;TRUE;Energizada;DICSON;ER-CIND-POV-LAGE DO JOS -RURAL;;R$ 19.222,11;2.374,80;
1165543;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;;;;;;PRIORIDADE PLANO ANEEL;;;;;;;;SACADO JUNHO;ISRAEL;;;;;;;;;;;;;ITIÚBA;;Visitar obra;FALSE;;;;;;;PLANO 7;;FALSE;;3;;;;;;;;BT;;TRUE;Em execução;JOAO;UB-CIND-RUA-SIMOES-N S DA CONCEI O;;;;FALSE
1170254;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;5;;;;;RECLAMAÇÃO;NÃO É POSSIVEL DESL;;;;;;;SACADO JUNHO;JEFERSON;;;;;;;;-10,6299415;;;-39,4706341;Pendente;CANSANÇÃO;;;;;;;;;;PLANO 7;;TRUE;12;12;;;;;;D576724;;LV + BT + ENERGZ;LV 3 N1;TRUE;Energizada;DICSON;ER-CIND-POV-PAU DE COLHER-1260;;R$ 131.840,28;;
1198578;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;1;;;;;REPUTACIONAL;;;;;;;;03/07/2025;JEFERSON;;;;;;;;-10,668702;;;-39,4719632;;CANSANÇÃO;;80838;;;;;;;;PLANO 7;;TRUE;7;6;10/07/2025;;08/07/2025;;;Q099584;;BT;;TRUE;Energizada;DICSON;AC-CIND-FAZ LAGOA DO SERTAO-RURAL;;R$ 26.090,32;11.406,19;
1125553;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;;;;;;GOVERNO;2 EQUIPES;;;;;;;15/07/2025;JOSE;;;;;;;;;;;;;MONTE SANTO;;;FALSE;;;;29 81609;;;PLANO 8;;TRUE;;6;;;;;;;;DESL;;TRUE;Em execução;DICSON;RC-PREF-ROD-BA 220 -FAZ LAGOA DA VOLTA;;;19.953,82;FALSE
1172956;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;2;;;;;REPUTACIONAL;;;;;;;;04/07/2025;JEFFERSON;;;;;;;;-10,1074835;;;-40,8170714;;CAMPO FORMOSO;;;;;;;;;;PLANO 7;;TRUE;2;2;10/07/2025;;08/07/2025;;;Q024725;;BT;;TRUE;Energizada;JOAO;ER-CIND-FAZ-PACUI-RURAL;;R$ 15.407,86;3.225,49;
1181949;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;;;;;;GOVERNO;;;;;;;;21/07/2025;JOSE;;;;;;;;;;;;Pendente;MONTE SANTO;;;FALSE;;;;30, 31;;;PLANO 7;;FALSE;;15;;;;;;;;DESL + LV;;TRUE;Em execução;DICSON;RC-SEIN-FAZ-QUIQUIM-RURAL-PEDRA VERMELHA;;;;FALSE
1170277;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;0;;;;;EQUIPAMENTO;NÃO É POSSIVEL DESL;;;;;;;08/07/2025;JEFFERSON;;;;;;;;-10,2054067;;;-40,5745999;Realizado;CAMPO FORMOSO;;79425, 80253;;;;;;;;PLANO 8;;TRUE;0;1;;;;;;Q022985;;LV + ENERGZ;LV RELIG;TRUE;Energizada;JOAO;IE-RELIGADOR-JNC-09X1-Q022984;;R$ 134.004,23;;
1184458;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;1;;;;;SOLICITAÇÃO ATENDIMENTO;NÃO É POSSIVEL DESL;;;;;;;04/07/2025;JOSE;;;;;;;;-10,4632632;;;-39,2439461;Pendente;MONTE SANTO;;;;;;;;;;PLANO 7;;TRUE;;7;17/07/2025;;14/07/2025;;;A249905;;LV + ENERGZ;N1 C/ TRF;TRUE;Em execução;DICSON;ER-CIND-FAZ-LAGOA DA VOLTA-RURAL;;R$ 71.093,68;11.856,02;
1108365;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;0;;;;;SOLICITAÇÃO ATENDIMENTO;;;;;;;;03/07/2025;JOILSON/DIEGO;;;;;;;;-10,5598357;;;-40,0955606;Realizado;SENHOR DO BONFIM;;;;;;;;;;PLANO 14;;TRUE;3;5;29/07/2025;;28/07/2025;;;D097755;;LV + ENERGZ;2 N1;TRUE;Energizada;JOAO;ER-CIND-POV-TANQUE VELHO-TANQUE VELHO;;R$ 38.525,31;8.951,75;
1181484;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;4;;;;;PRIORIDADE PLANO ANEEL;NÃO É POSSIVEL DESL;;;;;;;SACADO JUNHO;JOILSON/DIEGO;;;;;;;;-10,238673;;;-39,2133007;Realizado;SENHOR DO BONFIM;;;;;;;;;;PLANO 14;;TRUE;20;17;;;;;;D517281;;LV + BT + ENERGZ;LV N3/4 ;TRUE;Energizada;JOAO;ER-CIND-ET-SR BOMFIM 3 MORRINHOS-URBANA;;R$ 140.909,38;;
1177723;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;0;;;;;AL/MELHORAMENTO;212;;;;;;;21/07/2025;ALDAIR;;;;;;;;-10,8273031;;;-39,4923821;Pendente;NORDESTINA;;;;;;;18 76486;;;PLANO 1;;TRUE;;2;12/07/2025;;11/06/2025;;;D026487;;LV + ENERGZ;2 N1 C/ REGUL;TRUE;Em execução;DICSON;AL-02-NOR-CONSTR-EQ;;R$ 388.702,22;4.556,63;
1193545;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;0;;;;;AL/MELHORAMENTO;NÃO É POSSIVEL DESL;;;;;;;07/07/2025;ALDAIR + BIGODE;;;;;;;;-10,7779993;;;-39,5615471;Pendente;NORDESTINA;;;;;;;;;;PLANO 1;;TRUE;;71;31/07/2025;;07/07/2025;;;D714585;;LV + ENERGZ;1 N1-3, 3 N1, 1 N4;TRUE;Em execução;DICSON;AL QDD-09S4-CONSTRUCAO;;R$ 1.035.467,34;164.125,47;
1200672;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;0;;;;;SOLICITAÇÃO ATENDIMENTO;Terminar estruturas AVIFAUNA;;;;;;;SACADO JUNHO;JOSE;;;;;;;;-10,2054067;;;-40,5745999;;MONTE SANTO;;;;;;;26 79559;;;PLANO 7;;TRUE;0;5;;;;;;Q022985;;DESL;;TRUE;Energizada;DICSON;RR-CIND-POV-JUA-S O BENTO;;R$ 119.404,34;;
1176389;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;0;;;;;AL/MELHORAMENTO;NÃO É POSSIVEL DESL;;;;;;;21/07/2025;ALDAIR;;;;;;;;-10,743699;;;-39,4443619;Pendente;NORDESTINA;;;;;;;;;;PLANO 1;;;;2;19/07/2025;;18/07/2025;;;Q095587;;LV + ENERGZ;2 N1 C/ REGUL;TRUE;Em execução;DICSON;AL-NOR-01N1-RECOND-EQUIPAMENTO;;R$ 390.193,62;;
1165914;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;0;;;;;AL/MELHORAMENTO;NÃO É POSSIVEL DESL;;;;;;;21/07/2025;ALDAIR;;;;;;;;-10,6886805;;;-39,4846989;Pendente;NORDESTINA;;;;;;;;;;PLANO 8;;;;2;29/07/2025;;28/07/2025;;;Q095459;;LV + ENERGZ;2 N1 E RELOC REGUL;TRUE;Em execução;DICSON;EQ-COEL-RUA-MARCOS DE JESUS-ALTO DAS POP;;R$ 114.607,64;;
1043096;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;;;;;;REPUTACIONAL;;;;;;;;15/07/2025;JOSE;;;;;;;;;;;;;MONTE SANTO;;;FALSE;;;;25 79554;;;PLANO 14;;TRUE;22;22;;;;;;;;DESL + ENERGZ;;TRUE;Energizada;DICSON;MP-CCOL-FAZ-LAGOA DO CORREDOR-RURAL;;R$ 257.838,10;;FALSE
1132965;01/07/2025;SENHOR DO BONFIM;;;;;100%;;;;;;1;;;;;REPUTACIONAL;;;;;;;;SACADO JUNHO;JOSE;;;;;;;;-10,6547057;;;-39,2549557;;MONTE SANTO;;83273;;;;;;;;PLANO 14;;TRUE;9;8;;;;;;D152839;;BT;;TRUE;Energizada;DICSON;ER-CIND-POV-PEDREGULHO-RURAL;;R$ 49.487,93;;
