"DATA_ENVIO";"DATA_DOC";"RESPONSAVEL";"TIPO";"PEP";"TEXTO_APOS_DELIMITADOR";"DEFINICAO";"PEDIDO";"VALOR_LIQUIDO";"CONTRATO";"MUNICIPIO";"BASE";"CICLO";"DESCRICAO";"SETOR";"TEXTO_BREVE";"FONTE_ORIGEM";"CATEGORIA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"FINAL";"B-1138079";"1138079";"B-1138079_PMG0011120/24_FATURA_FINAL";"4508886081";"5755.59";"4600074796.0";"JUAZEIRO";"JUAZEIRO";"Setembro";"ER-CIND-FAZ-CURRALINHO-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"FINAL";"B-0968819";"0968819";"B-0968819_PMG0011127/24_FATURA_FINAL";"4508886355";"126511.04";"4600074796.0";"SENTO SÉ";"JUAZEIRO";"Setembro";"ER-CIND-POV-RIACHO DOS PAES-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"EMERSON";"FINAL";"B-1021713";"1021713";"B-1021713_PMG0011082/24_FATURA_FINAL";"4508883193";"19055.5";"4600074796.0";"REMANSO";"JUAZEIRO";"Setembro";"ER-PREF-POV-MANTEIGA-MANTEIGA";"LPT";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"EMERSON";"FINAL";"B-1086439";"1086439";"B-1086439_PMG0011095/24_FATURA_FINAL";"4508885005";"56549.7";"4600074796.0";"REMANSO";"JUAZEIRO";"Setembro";"AC - CIND FAZ NOVA TABUA - RURAL NEGROS";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-0726037";"0726037";"B-0726037_PMG0011082/24_FATURA_FINAL";"4508883188";"5314.62";"4600074796.0";"SENTO SÉ";"JUAZEIRO";"Setembro";"RR-CIND-POV DE CAPEADO-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1016947";"1016947";"B-1016947_PMG0011082/24_FATURA_FINAL";"4508883191";"5254.04";"4600074796.0";"REMANSO";"JUAZEIRO";"Setembro";"AC-CIND-POV-MANDU-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1126004";"1126004";"B-1126004_PMG0011082/24_FATURA_FINAL";"4508883198";"3940.53";"4600074796.0";"JUAZEIRO";"JUAZEIRO";"Setembro";"ER-CCOL-RUA-RURAL-CARNAIBA DO SERTAO";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1128004";"1128004";"B-1128004_PMG0011082/24_FATURA_FINAL";"4508883200";"14448.62";"4600074796.0";"CURAÇÁ";"JUAZEIRO";"Setembro";"ER-CCOL-FAZ-CACHOEIRA-RURAL";"LPT";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1130301";"1130301";"B-1130301_PMG0011082/24_FATURA_FINAL";"4508883202";"1313.51";"4600074796.0";"SENTO SÉ";"JUAZEIRO";"Setembro";"LD-CIND RUA DO ASFALTO-RURAL-STS";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1132899";"1132899";"B-1132899_PMG0011082/24_FATURA_FINAL";"4508883208";"1807.75";"4600074796.0";"JUAZEIRO";"JUAZEIRO";"Setembro";"RR-CIND-POV-MULUNGU 125-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1122878";"1122878";"PM0161520/24_B-1122878_FATURA_PARCIAL";"4508883987";"16.17";"4600074796.0";"CAMPO ALEGRE DE LOURDES";"JUAZEIRO";"Setembro";"UB-CIND-RCL-RUA-S O FRANCISCO-CENTRO";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"FINAL";"B-1109698";"1109698";"B-1109698_PMG0011095/24_FATURA_FINAL";"4508885009";"451.94";"4600074796.0";"UAUÁ";"JUAZEIRO";"Setembro";"UB-CIND-RUA-TANQUE VELHO-CENTRO";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"FINAL";"B-1129106";"1129106";"B-1129106_PMG0011095/24_FATURA_FINAL";"4508885011";"26633.68";"4600074796.0";"SOBRADINHO";"JUAZEIRO";"Setembro";"ER-CIND-POV-CALDEIRAOZINHO-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"FINAL";"B-1129106";"1129106";"B-1129106_PMG0011095/24_FATURA_FINAL";"4508885013";"451.94";"4600074796.0";"SOBRADINHO";"JUAZEIRO";"Setembro";"ER-CIND-POV-CALDEIRAOZINHO-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"FINAL";"B-1135734";"1135734";"B-1135734_PMG0011095/24_FATURA_FINAL";"4508885014";"2061.13";"4600074796.0";"UAUÁ";"JUAZEIRO";"Setembro";"ER-CIND-POV-RURAL-PAPAGAIO";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"FINAL";"B-1146689";"1146689";"B-1146689_PMG0011112/24_FATURA_FINAL";"4508885815";"10707.72";"4600074796.0";"UAUÁ";"JUAZEIRO";"Setembro";"RC-SEIN-PRC-DA BANDEIRA-CENTRO";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"EMERSON";"FINAL";"B-0924026";"0924026";"PM0161503/24_B-0924026_FATURA_PARCIAL";"4508883190";"37486.16";"4600074796.0";"PILÃO ARCADO";"JUAZEIRO";"Setembro";"RR-CIND-RUA PASSAGEM-PASSAGEM-PIA";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"EMERSON";"FINAL";"B-1021713";"1021713";"PM0161517/24_B-1021713_FATURA_PARCIAL";"4508883983";"47815.91";"4600074796.0";"REMANSO";"JUAZEIRO";"Setembro";"ER-PREF-POV-MANTEIGA-MANTEIGA";"LPT";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"EMERSON";"FINAL";"B-1086439";"1086439";"PM0161530/24_B-1086439_FATURA_PARCIAL";"4508885372";"77972.1";"4600074796.0";"REMANSO";"JUAZEIRO";"Setembro";"AC - CIND FAZ NOVA TABUA - RURAL NEGROS";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"JORGE";"FINAL";"B-0839860";"0839860";"PM0161505/24_B-0839860_FATURA_PARCIAL";"4508883979";"151676.25";"4600074796.0";"CASA NOVA";"JUAZEIRO";"Setembro";"AC-REG FV-POV BAIXÃO-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1020685";"1020685";"PM0161534/24_B-1020685_FATURA_PARCIAL";"4508883192";"98.59";"4600074796.0";"JUAZEIRO";"JUAZEIRO";"Setembro";"AC-CIND-POV-JUREMA VERMELHA 4650-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1095698";"1095698";"B-1095698_PMG0011082/24_FATURA_FINAL";"4508883195";"451.94";"4600074796.0";"REMANSO";"JUAZEIRO";"Setembro";"UB - CIND - R  VEREADOR SERGIO R -URBANO";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1122878";"1122878";"B-1122878_PMG0011082/24_FATURA_FINAL";"4508883196";"451.94";"4600074796.0";"CAMPO ALEGRE DE LOURDES";"JUAZEIRO";"Setembro";"UB-CIND-RCL-RUA-S O FRANCISCO-CENTRO";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1124592";"1124592";"B-1124592_PMG0011082/24_FATURA_FINAL";"4508883197";"1807.75";"4600074796.0";"SENTO SÉ";"JUAZEIRO";"Setembro";"UB - CIND - QUADRA G 2699 - CENTRO";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1126668";"1126668";"PM0161528/24_B-1126668_FATURA_PARCIAL";"4508883199";"3217.55";"4600074796.0";"JUAZEIRO";"JUAZEIRO";"Setembro";"UB-CIND-ET-SERRA DA BATATEIRA-CENTRO";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1131236";"1131236";"PM0161533/24_B-1131236_FATURA_PARCIAL";"4508883206";"0.5";"4600074796.0";"JUAZEIRO";"JUAZEIRO";"Setembro";"LD - CIND - POV CACHOEIRINHA - RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1144511";"1144511";"PM0161525/24_B-1144511_FATURA_PARCIAL";"4508883213";"2245.54";"4600074796.0";"REMANSO";"JUAZEIRO";"Setembro";"AC-GRUA-AV-DECIO C BRANCO-QUADRA 19";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1132899";"1132899";"PM0161519/24_B-1132899_FATURA_PARCIAL";"4508883976";"225.66";"4600074796.0";"JUAZEIRO";"JUAZEIRO";"Setembro";"RR-CIND-POV-MULUNGU 125-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1016947";"1016947";"PM0161529/24_B-1016947_FATURA_PARCIAL";"4508883982";"58971.19";"4600074796.0";"REMANSO";"JUAZEIRO";"Setembro";"AC-CIND-POV-MANDU-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1095698";"1095698";"PM0161516/24_B-1095698_FATURA_PARCIAL";"4508883984";"5483.07";"4600074796.0";"REMANSO";"JUAZEIRO";"Setembro";"UB - CIND - R  VEREADOR SERGIO R -URBANO";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1095698";"1095698";"PM0161516/24_B-1095698_FATURA_PARCIAL";"4508883985";"521.5";"4600074796.0";"REMANSO";"JUAZEIRO";"Setembro";"UB - CIND - R  VEREADOR SERGIO R -URBANO";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1122878";"1122878";"PM0161520/24_B-1122878_FATURA_PARCIAL";"4508883986";"7118.5";"4600074796.0";"CAMPO ALEGRE DE LOURDES";"JUAZEIRO";"Setembro";"UB-CIND-RCL-RUA-S O FRANCISCO-CENTRO";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1124592";"1124592";"PM0161522/24_B-1124592_FATURA_PARCIAL";"4508883989";"32397.99";"4600074796.0";"SENTO SÉ";"JUAZEIRO";"Setembro";"UB - CIND - QUADRA G 2699 - CENTRO";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1124592";"1124592";"PM0161522/24_B-1124592_FATURA_PARCIAL";"4508883990";"702.52";"4600074796.0";"SENTO SÉ";"JUAZEIRO";"Setembro";"UB - CIND - QUADRA G 2699 - CENTRO";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1126004";"1126004";"PM0161526/24_B-1126004_FATURA_PARCIAL";"4508883992";"5563.42";"4600074796.0";"JUAZEIRO";"JUAZEIRO";"Setembro";"ER-CCOL-RUA-RURAL-CARNAIBA DO SERTAO";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1128004";"1128004";"PM0161509/24_B-1128004_FATURA_PARCIAL";"4508883995";"42654.76";"4600074796.0";"CURAÇÁ";"JUAZEIRO";"Setembro";"ER-CCOL-FAZ-CACHOEIRA-RURAL";"LPT";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1129134";"1129134";"PM0161511/24_B-1129134_FATURA_PARCIAL";"4508883996";"4898.89";"4600074796.0";"JUAZEIRO";"JUAZEIRO";"Setembro";"UB-CIND-RUA-TABULEIRO-CENTRO";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1129134";"1129134";"PM0161511/24_B-1129134_FATURA_PARCIAL";"4508883997";"235.93";"4600074796.0";"JUAZEIRO";"JUAZEIRO";"Setembro";"UB-CIND-RUA-TABULEIRO-CENTRO";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1130301";"1130301";"PM0161523/24_B-1130301_FATURA_PARCIAL";"4508883999";"6227.97";"4600074796.0";"SENTO SÉ";"JUAZEIRO";"Setembro";"LD-CIND RUA DO ASFALTO-RURAL-STS";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1130368";"1130368";"PM0161524/24_B-1130368_FATURA_PARCIAL";"4508884001";"14873.31";"4600074796.0";"JUAZEIRO";"JUAZEIRO";"Setembro";"LD-CIND-FAZ.JACARE-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1130792";"1130792";"PM0161514/24_B-1130792_FATURA_PARCIAL";"4508884003";"4054.49";"4600074796.0";"REMANSO";"JUAZEIRO";"Setembro";"AC - CIND - SI  BELEM - RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1130792";"1130792";"PM0161514/24_B-1130792_FATURA_PARCIAL";"4508884005";"1016.13";"4600074796.0";"REMANSO";"JUAZEIRO";"Setembro";"AC - CIND - SI  BELEM - RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1130860";"1130860";"PM0161518/24_B-1130860_FATURA_PARCIAL";"4508884007";"11387.28";"4600074796.0";"SENTO SÉ";"JUAZEIRO";"Setembro";"ER-SEIN-RUA-DO ASFALTO-PIRI";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1132899";"1132899";"PM0161519/24_B-1132899_FATURA_PARCIAL";"4508884009";"10357.64";"4600074796.0";"JUAZEIRO";"JUAZEIRO";"Setembro";"RR-CIND-POV-MULUNGU 125-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1132899";"1132899";"PM0161519/24_B-1132899_FATURA_PARCIAL";"4508884010";"444.79";"4600074796.0";"JUAZEIRO";"JUAZEIRO";"Setembro";"RR-CIND-POV-MULUNGU 125-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1133596";"1133596";"PM0161532/24_B-1133596_FATURA_PARCIAL";"4508884013";"634.29";"4600074796.0";"CURAÇÁ";"JUAZEIRO";"Setembro";"ER-CIND-FAZ-CARAPIA-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1135752";"1135752";"PM0161506/24_B-1135752_FATURA_PARCIAL";"4508884016";"11226.31";"4600074796.0";"JUAZEIRO";"JUAZEIRO";"Setembro";"RR-CIND-CJN-PROJETO CURACA-CURACA I";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"FINAL";"B-1139608";"1139608";"PM0161508/24_B-1139608_FATURA_PARCIAL";"4508884019";"13148.17";"4600074796.0";"CURAÇÁ";"JUAZEIRO";"Setembro";"RR-CIND-POV-SANTA RITA-RURAL";"LPT";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"FINAL";"B-1138152";"1138152";"PM0161513/24_B-1138152_FATURA_PARCIAL";"4508885015";"1126.64";"4600074796.0";"REMANSO";"JUAZEIRO";"Setembro";"IE-RELIGADOR-RMN-09X2-Q071609";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"FINAL";"B-1109176";"1109176";"PM0161527/24_B-1109176_FATURA_PARCIAL";"4508885373";"18010.45";"4600074796.0";"JUAZEIRO";"JUAZEIRO";"Setembro";"RR-CIND-FAZ-TOME-TOME";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"FINAL";"B-1109698";"1109698";"PM0161515/24_B-1109698_FATURA_PARCIAL";"4508885374";"23671.14";"4600074796.0";"UAUÁ";"JUAZEIRO";"Setembro";"UB-CIND-RUA-TANQUE VELHO-CENTRO";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"FINAL";"B-1109698";"1109698";"PM0161515/24_B-1109698_FATURA_PARCIAL";"4508885375";"2200.15";"4600074796.0";"UAUÁ";"JUAZEIRO";"Setembro";"UB-CIND-RUA-TANQUE VELHO-CENTRO";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"FINAL";"B-1118641";"1118641";"PM0161531/24_B-1118641_FATURA_PARCIAL";"4508885376";"1871.26";"4600074796.0";"SENTO SÉ";"JUAZEIRO";"Setembro";"ER-CIND-ROD-BA-210-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"FINAL";"B-1129106";"1129106";"PM0161512/24_B-1129106_FATURA_PARCIAL";"4508885377";"45279.04";"4600074796.0";"SOBRADINHO";"JUAZEIRO";"Setembro";"ER-CIND-POV-CALDEIRAOZINHO-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"FINAL";"B-1129106";"1129106";"PM0161512/24_B-1129106_FATURA_PARCIAL";"4508885378";"32.34";"4600074796.0";"SOBRADINHO";"JUAZEIRO";"Setembro";"ER-CIND-POV-CALDEIRAOZINHO-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"FINAL";"B-1135734";"1135734";"PM0161504/24_B-1135734_FATURA_PARCIAL";"4508885379";"4657.72";"4600074796.0";"UAUÁ";"JUAZEIRO";"Setembro";"ER-CIND-POV-RURAL-PAPAGAIO";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"FINAL";"B-1137973";"1137973";"INCLUSÃO DE SERVIÇOS TÉCNICO REDES";"4508885973";"613.99";"4600074796.0";"REMANSO";"JUAZEIRO";"Setembro";"IE-RELIGADOR-RMN-09X4-D076799";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"FINAL";"B-1075129";"1075129";"B-1075129_PMG0011112/24_FATURA_FINAL";"4508885807";"451.94";"4600074796.0";"CASA NOVA";"JUAZEIRO";"Setembro";"IS-COEL-POV-PAU A PIQUE-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"FINAL";"B-1144646";"1144646";"B-1144646_PMG0011112/24_FATURA_FINAL";"4508885813";"1279.09";"4600074796.0";"CASA NOVA";"JUAZEIRO";"Setembro";"RC-CIND-POV-SANTANA SOBRADO -RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"FINAL";"B-1144646";"1144646";"B-1144646_PMG0011112/24_FATURA_FINAL";"4508885814";"3615.5";"4600074796.0";"CASA NOVA";"JUAZEIRO";"Setembro";"RC-CIND-POV-SANTANA SOBRADO -RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"FINAL";"B-1146689";"1146689";"B-1146689_PMG0011112/24_FATURA_FINAL";"4508885816";"2711.62";"4600074796.0";"UAUÁ";"JUAZEIRO";"Setembro";"RC-SEIN-PRC-DA BANDEIRA-CENTRO";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"FINAL";"B-1075129";"1075129";"PM0161521/24_B-1075129_FATURA_PARCIAL";"4508885939";"11306.59";"4600074796.0";"CASA NOVA";"JUAZEIRO";"Setembro";"IS-COEL-POV-PAU A PIQUE-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"FINAL";"B-1075129";"1075129";"PM0161521/24_B-1075129_FATURA_PARCIAL";"4508885940";"782.95";"4600074796.0";"CASA NOVA";"JUAZEIRO";"Setembro";"IS-COEL-POV-PAU A PIQUE-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"FINAL";"B-1144646";"1144646";"PM0161510/24_B-1144646_FATURA_PARCIAL";"4508885941";"30363.47";"4600074796.0";"CASA NOVA";"JUAZEIRO";"Setembro";"RC-CIND-POV-SANTANA SOBRADO -RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"FINAL";"B-1144646";"1144646";"PM0161510/24_B-1144646_FATURA_PARCIAL";"4508885942";"2465.68";"4600074796.0";"CASA NOVA";"JUAZEIRO";"Setembro";"RC-CIND-POV-SANTANA SOBRADO -RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"FINAL";"B-1146689";"1146689";"PM0161507/24_B-1146689_FATURA_PARCIAL";"4508885943";"16503.7";"4600074796.0";"UAUÁ";"JUAZEIRO";"Setembro";"RC-SEIN-PRC-DA BANDEIRA-CENTRO";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"FINAL";"B-1146689";"1146689";"PM0161507/24_B-1146689_FATURA_PARCIAL";"4508885944";"2284.02";"4600074796.0";"UAUÁ";"JUAZEIRO";"Setembro";"RC-SEIN-PRC-DA BANDEIRA-CENTRO";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-04";"2024-09-03";"PRÓPRIA";"LIGAÇAO";"B-1155913";"1155913";"B-1155913_PMG0010107/24_FATURA_FINAL";"4508849443";"89.71";"4600074796.0";"UAUÁ";"JUAZEIRO";"Setembro";"MD-CIND-POV-SERRA GRANDE-RURAL";"LPT";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-04";"2024-09-03";"PRÓPRIA";"LIGAÇAO";"B-1155913";"1155913";"B-1155913_PMG0010107/24_FATURA_FINAL";"4508849443";"84.66";"4600074796.0";"UAUÁ";"JUAZEIRO";"Setembro";"MD-CIND-POV-SERRA GRANDE-RURAL";"LPT";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-05";"2024-09-04";"PRÓPRIA";"LIGAÇAO";"B-1155912";"1155912";"B-1155912_PMG0010125/24_FATURA_FINAL";"4508850152";"260.08";"4600074796.0";"UAUÁ";"JUAZEIRO";"Setembro";"KT-CIND-POV-SERRA GRANDE-RURAL";"LPT";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-19";"PRÓPRIA";"LINHA VIVA";"B-0968819";"0968819";"B-0968819_PMG0011127/24_FATURA_FINAL";"4508886355";"3261.09";"4600074796.0";"SENTO SÉ";"JUAZEIRO";"Setembro";"ER-CIND-POV-RIACHO DOS PAES-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-12";"2024-09-09";"PRÓPRIA";"LINHA VIVA";"B-1124198";"1124198";"B-1124198_PMG0010320/24_FATURA_FINAL";"4508861911";"4008.22";"4600074796.0";"CAMPO ALEGRE DE LOURDES";"JUAZEIRO";"Setembro";"UB CIND RUA SÃO FRANCISCO RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-14";"2024-09-12";"PRÓPRIA";"LINHA VIVA";"B-1095521";"1095521";"B-1095521_PMG0010419/24_FATURA_FINAL";"4508870677";"2992.08";"4600074796.0";"UAUÁ";"JUAZEIRO";"Setembro";"RR-CIND-POV-SERRA DA BESTA-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-16";"2024-09-14";"PRÓPRIA";"LINHA VIVA";"B-1134268";"1134268";"B-1134268_PMG0010508/24_FATURA_FINAL";"4508875200";"3759.17";"4600074796.0";"CURAÇÁ";"JUAZEIRO";"Setembro";"ER-CCOL-POV-SERROTIM-SERROTIM";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-16";"2024-09-14";"PRÓPRIA";"LINHA VIVA";"B-1142242";"1142242";"B-1142242_PMG0010508/24_FATURA_FINAL";"4508875201";"1745.09";"4600074796.0";"REMANSO";"JUAZEIRO";"Setembro";"AC-CIND-AV-PIAUI-AREA INDUSTRIAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-17";"2024-09-16";"PRÓPRIA";"LINHA VIVA";"B-1134750";"1134750";"B-1134750_PMG0010676/24_FATURA_FINAL";"4508877685";"5515.22";"4600074796.0";"CURAÇÁ";"JUAZEIRO";"Setembro";"ER-CIND-FAZ-FAGUNDES-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-17";"2024-09-16";"PRÓPRIA";"LINHA VIVA";"B-1134750";"1134750";"B-1134750_PMG0010676/24_FATURA_FINAL";"4508877686";"343.46";"4600074796.0";"CURAÇÁ";"JUAZEIRO";"Setembro";"ER-CIND-FAZ-FAGUNDES-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"LINHA VIVA";"B-0726037";"0726037";"B-0726037_PMG0011082/24_FATURA_FINAL";"4508883188";"7478.42";"4600074796.0";"SENTO SÉ";"JUAZEIRO";"Setembro";"RR-CIND-POV DE CAPEADO-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
"2024-09-20";"2024-09-18";"PRÓPRIA";"LINHA VIVA";"B-0839860";"0839860";"B-0839860_PMG0011082/24_FATURA_FINAL";"4508883189";"43639.02";"4600074796.0";"CASA NOVA";"JUAZEIRO";"Setembro";"AC-REG FV-POV BAIXÃO-RURAL";"UTEP";"";"JUAZEIRO_OBRA";"OBRA"
