ID;PROJETO;TITULO;MUNICIPIO;ENERGIZAÇÃO;ENTRADA;DIAS P/ ENTREGA;POSTES;CLIENTES;TECNICO;FECHAMENTO;AS BUILT;GSE;DT. SOL;ATESTO;DT. SOL.1;RESERVAS;DT. SOL.2;VALOR MAO DE OBRA LV;VALOR Á FATURAR DISTRI. DE POSTES;VALOR Á FATURAR LM;VALOR PENDENTE FATURAR;VALOR PROJETO;TIPO PENDENCIA;PENDENCIA;SUPERVISOR;TURMA;DT POSTAGEM;GEOEX;CICLO DE POSTAGEM;ANO;DATA ANALISE;UNITIZADO;TEMPO PARA ACEITE;DA ENTREGA A POSTAGEM;COORD;DIAS;DT. SOLIC;DT. SOLIC.1;DT. SOLIC.2;OBS;EVIDENCIAS;REALIZADO;DT. REALIZADO;ESTAGIÁRIO;DIAS ENTR. FECHA.;DESCRIÇÃO PENDÊNCIA;"VL FATURADO ""MED. PARCIAL""";UTEP;ULTIMA POSTAGEM;OBRAS SIMPLIFICADAS;EVIDENCIAS BOOK;PENDENCIAS;Column 38;DIAS EM FECHAM.;DIAS P/ ENTR. AS BUILT
UTEP;B-1191732;AC-CIND-RUA-DEPUTADO ROCHA PIRES-URBANA;CAPIM GROSSO;30/09/2025;03/10/2025;3,0;6,0;;UILQUER;14/10/2025;14/10/2025;Conciliado;01/12/2025;;;;;R$ 1.833,35;R$ 1.286,86;R$ 14.625,05;R$ 17.745,26;;APTA PARA UNITIZAÇÃO;Coelba;;;15/12/2025;Aceita;Dezembro;;17/12/2025;Nao;78;73;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1204426;ER-CIND-PV-TQ B DA CAATINGA-BREJAO DA C;CAMPO FORMOSO;30/09/2025;01/10/2025;1,0;1,0;;UILQUER;23/10/2025;23/10/2025;CORREÇÃO CADASTRAL;;;;;;;R$ 214,48;R$ 2.530,52;R$ 2.745,00;;Erro no GSE;Sipel;;;;A postar;Janeiro;2026.0;;Nao;107;106;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1149434;MP CIND-POV-RIACHAO-RURAL;CAMPO FORMOSO;30/09/2025;01/10/2025;1,0;30,0;;UILQUER;10/10/2025;06/10/2025;Conciliado;11/10/2025;;;;;;R$ 6.434,32;R$ 63.386,51;R$ 69.820,83;;APTA PARA UNITIZAÇÃO;Coelba;;;21/10/2025;Aceita;Novembro;;24/10/2025;Nao;24;20;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1219522;UB-CIND-RUA-JOSE M QUEIROZ-J M QUEIROZ;CAPIM GROSSO;01/10/2025;05/11/2025;35,0;1,0;;JOÃO VICENTE;05/11/2025;05/11/2025;Conciliado;19/11/2025;;;;;;R$ 214,48;R$ 1.942,20;R$ 2.156,68;;APTA PARA UNITIZAÇÃO;Coelba;GUSTAVO;;24/11/2025;Aceita;Dezembro;;26/11/2025;Nao;56;19;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1219533;UB-CIND-RUA-JOSE SANTANA 211-CONTORNO SA;CAPIM GROSSO;01/10/2025;05/11/2025;35,0;1,0;;JOÃO VICENTE;06/11/2025;06/11/2025;Conciliado;10/11/2025;;;;;;R$ 214,48;R$ 1.942,19;R$ 2.156,67;;APTA PARA UNITIZAÇÃO;Coelba;;;17/11/2025;Aceita;Dezembro;;19/11/2025;Nao;49;12;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1219845;UB-CIND-RUA-SAO PEDRO-NOVO OESTE;CAPIM GROSSO;30/09/2025;05/11/2025;36,0;2,0;;JOÃO VICENTE;07/11/2025;07/11/2025;Conciliado;12/11/2025;;;;;;R$ 643,43;R$ 5.917,97;R$ 6.561,40;;APTA PARA UNITIZAÇÃO;Coelba;GUSTAVO;;20/11/2025;Aceita;Dezembro;;24/11/2025;Nao;55;15;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1146875;LD CIND FAZ PEDRA DO VIENA 101 RURAL             ;MUNDO NOVO;03/10/2025;16/10/2025;13,0;27,0;;UILQUER;21/10/2025;21/10/2025;Conciliado;22/10/2025;;;;;R$ 1.367,73;R$ 5.790,89;R$ 55.092,90;R$ 62.251,52;;APTA PARA UNITIZAÇÃO;Coelba;;;03/12/2025;Aceita;Dezembro;;08/12/2025;Nao;66;48;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1221927;ER-CIND-POV-PONTILHAO 37-PONTILHAO DE CA;JACOBINA;07/10/2025;08/10/2025;1,0;2,0;;LARISSA;22/10/2025;22/10/2025;Conciliado;23/10/2025;;;;;;R$ 428,95;R$ 3.482,05;R$ 3.911,00;;APTA PARA UNITIZAÇÃO;Coelba;;;7/11/2025;Aceita;Novembro;;13/11/2025;Nao;37;30;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1222420;ER-CIND-FAZ-MULUNGU-RURAL;CALDEIRÃO GRANDE;10/10/2025;13/10/2025;3,0;2,0;;JOÃO VICENTE;22/10/2025;22/10/2025;Conciliado;22/102025;;;;;;R$ 428,95;R$ 4.279,45;R$ 4.708,40;;APTA PARA UNITIZAÇÃO;Coelba;;;03/11/2025;Aceita;Novembro;;07/11/2025;Nao;28;21;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1223729;ER-CIND-FAZ-OLIVEIRAS 48-RURAL;CAPIM GROSSO;09/10/2025;14/10/2025;5,0;2,0;;JOÃO VICENTE;23/10/2025;23/10/2025;Conciliado;4/11/2025;;;;;;R$ 428,95;R$ 3.654,15;R$ 4.083,10;;APTA PARA UNITIZAÇÃO;Coelba;;;11/11/2025;Aceita;Novembro;;17/11/2025;Nao;39;28;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1222451;ER-CIND-RUA-DAS COMUNICACOES 27-CENTRO;CALDEIRÃO GRANDE;13/10/2025;13/10/2025;0,0;8,0;;UILQUER;23/10/2025;23/10/2025;Conciliado;17/10/2025;;;;;;R$ 1.715,82;R$ 13.510,09;R$ 15.225,91;;APTA PARA UNITIZAÇÃO;Coelba;;;31/10/2025;Aceita;Novembro;;05/11/2025;Nao;23;18;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1191697;ME-COEL-AV-SERRA-RURAL (REGULADOR);MUNDO NOVO;01/10/2025;11/10/2025;10,0;2,0;;LARISSA;16/12/2025;16/12/2025;Conciliado;;;;;;R$ 6.942,74;R$ 428,95;R$ 4.549,09;R$ 11.920,78;R$ 192.309,06;APTA PARA UNITIZAÇÃO;Coelba;;;30/12/2025;Aceita;Janeiro;2026.0;09/01/2026;Nao;100;80;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1165579;ER-CIND-FAZ-VITORIA REGIA-RURAL;PIRITIBA;13/10/2025;14/10/2025;1,0;1,0;;JOÃO VICENTE;30/10/2025;30/10/2025;Conciliado;5/11/2025;;;;;;R$ 214,48;R$ 3.960,68;R$ 4.175,16;;APTA PARA UNITIZAÇÃO;Coelba;;;11/11/2025;Aceita;Dezembro;;17/11/2025;Nao;35;28;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1221296;AC-CIND-FAZ-NOVILHA-RURAL;CAPIM GROSSO;13/10/2025;16/10/2025;3,0;;;UILQUER;23/10/2025;23/10/2025;Conciliado;23/10/2025;;;;;;R$ 857,91;R$ 6.849,31;R$ 7.707,22;;APTA PARA UNITIZAÇÃO;Coelba;;;04/10/2025;Aceita;Novembro;;07/11/2025;Nao;25;-12;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1163417;ER CIND POV DO VIEIRA - RURAL;GAVIÃO;13/10/2025;16/10/2025;3,0;;;JOÃO VICENTE;24/10/2025;24/10/2025;Conciliado;;;;;;;;R$ 1.191,82;R$ 1.191,82;;APTA PARA UNITIZAÇÃO;Coelba;;;29/10/2025;Aceita;Novembro;;31/10/2025;Nao;18;13;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1171022;AC-CIND-POV-SAO MIGUEL-RURAL;OUROLÂNDIA;15/10/2025;16/10/2025;1,0;1,0;;JOÃO VICENTE;24/11/2025;06/11/2025;Conciliado;24/11/2025;;;;;R$ 6.514,19;R$ 214,48;R$ 4.344,44;R$ 11.073,11;;APTA PARA UNITIZAÇÃO;Coelba;;;16/12/2025;Aceita;Janeiro;2026.0;18/12/2025;Nao;64;61;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1223190;UB-CIND-RUA-DO GRAVATA-CENTRO;PIRITIBA;15/10/2025;16/10/2025;1,0;3,0;;EMILLE;07/11/2025;06/11/2025;Conciliado;10/11/2025;;;Almoxarifado;;;R$ 643,43;R$ 5.119,80;R$ 5.763,23;;APTA PARA UNITIZAÇÃO;Coelba;ANDERSON;;11/11/2025;Aceita;Novembro;;17/11/2025;Nao;33;26;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1220454;ER-CIND-POV-BARROC O-RURAL CAFELANDIA;JACOBINA;11/10/2025;04/11/2025;24,0;3,0;;JOÃO VICENTE;09/11/2025;06/11/2025;Conciliado;10/11/2025;;;;;;R$ 643,43;R$ 5.972,53;R$ 6.615,96;;APTA PARA UNITIZAÇÃO;Coelba;;;17/11/2025;Aceita;Dezembro;;18/11/2025;Nao;38;13;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1172981;ER-CIND-FAZ-SERT O BONITO-RURAL;PIRITIBA;11/10/2025;24/10/2025;13,0;1,0;;JOÃO VICENTE;30/10/2025;30/10/2025;Conciliado;5/11/2025;;;;;;R$ 214,48;R$ 2.328,91;R$ 2.543,39;;APTA PARA UNITIZAÇÃO;Coelba;;;12/11/2025;Aceita;Novembro;;17/11/2025;Nao;37;19;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1223183;ER-CIND-FAZ-JUNCO 34-RURAL-CADEIR GRANDE;CALDEIRÃO GRANDE;13/10/2025;13/10/2025;0,0;7,0;;JOÃO VICENTE;23/10/2025;23/10/2025;Conciliado;23/10/2025;;;;;;R$ 1.501,34;R$ 12.091,11;R$ 13.592,45;;APTA PARA UNITIZAÇÃO;Coelba;;;03/11/2025;Aceita;Novembro;;07/11/2025;Nao;25;21;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1107749 ;ER-CIND-FAZ-CAIS-RURAL;OUROLÂNDIA;14/10/2025;22/10/2025;8,0;2,0;;JOÃO VICENTE;30/10/2025;30/10/2025;Conciliado;5/11/2025;;;;;;R$ 428,95;R$ 3.976,26;R$ 4.405,21;;APTA PARA UNITIZAÇÃO;Coelba;;;11/11/2025;Aceita;Novembro;;13/11/2025;Nao;30;20;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1223506;ER-CIND-FAZ-ANASTACIO 17-RURAL OUROLANDIA;OUROLÂNDIA;17/10/2025;22/10/2025;5,0;2,0;;JOÃO VICENTE;30/10/2025;30/10/2025;Conciliado;26/11/2025;;;;;R$ 3.644,03;R$ 428,95;R$ 3.902,88;R$ 7.975,86;;APTA PARA UNITIZAÇÃO;Coelba;EDLECIO;;3/12/2025;Aceita;Dezembro;;05/12/2025;Nao;49;42;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1165655;ER-CIND-FAZ-CAIÇARA-RURAL;SERROLÂNDIA;17/10/2025;21/10/2025;4,0;1,0;;JOÃO VICENTE;30/10/2025;30/10/2025;Conciliado;5/11/2025;;;;;;R$ 214,48;R$ 2.370,97;R$ 2.585,45;;APTA PARA UNITIZAÇÃO;Coelba;;;11/11/2025;Aceita;Novembro;;13/11/2025;Nao;27;21;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1008533;RR-CIND-FAZ-SEBASTIAO-RURAL;SAÚDE;14/10/2025;23/10/2025;9,0;2,0;;EMILLE;07/11/2025;06/11/2025;Conciliado;11/11/2025;;;;;R$ 2.391,76;R$ 428,95;R$ 4.538,00;R$ 7.358,71;;APTA PARA UNITIZAÇÃO;Coelba;;;26/11/2025;Aceita;Dezembro;;02/12/2025;Nao;49;34;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1221874;AC- POV-MARGEM DO RIO JACUÍPE;SÃO JOSÉ DO JACUÍPE;15/10/2025;17/10/2025;2,0;;;JOÃO VICENTE;30/10/2025;30/10/2025;Conciliado;4/11/2025;;;;;R$ 3.960,68;R$ 214,48;R$ 2.036,29;R$ 6.211,45;;APTA PARA UNITIZAÇÃO;Coelba;EDUARDO;;25/11/2025;Aceita;Dezembro;;27/11/2025;Nao;43;39;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1223221;ER-CIND-POV-BARBOSA PRUDENCIO-RURAL;VÁRZEA DA ROÇA;20/10/2025;20/10/2025;0,0;1,0;;JOÃO VICENTE;03/11/2025;03/11/2025;Conciliado;4/11/2025;;;;;;R$ 428,95;R$ 3.543,37;R$ 3.972,32;;APTA PARA UNITIZAÇÃO;Coelba;;;07/11/2025;Aceita;Novembro;;17/11/2025;Nao;28;18;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1172021;ER-CIND-FAZ-PE DE SERRA-RR-SERROLANDIA;SERROLÂNDIA;21/10/2025;21/10/2025;0,0;1,0;;JOÃO VICENTE;03/11/2025;03/11/2025;Conciliado;5/11/2025;;;;;;R$ 214,48;R$ 2.370,97;R$ 2.585,45;;APTA PARA UNITIZAÇÃO;Coelba;ANDERSON;;18/11/2025;Aceita;Dezembro;;24/11/2025;Nao;34;28;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1220697;AC-CIND-ET-JACOBINA ESCONCIO-RURAL; JACOBINA;21/10/2025;24/10/2025;3,0;2,0;;LARISSA;28/11/2025;28/11/2025;Conciliado;11/12/2025;;;;;;;R$ 5.207,65;R$ 5.207,65;;Movimentaçao;Sipel;;;;A postar;Janeiro;2026.0;;Nao;86;83;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1221797;ER-CIND-POV-PAU FERRO DE BAIXO-JACOBINA;JACOBINA;22/10/2025;04/11/2025;13,0;1,0;;JOÃO VICENTE;05/11/2025;05/11/2025;Conciliado;9/12/2025;;;;;;R$ 214,48;R$ 2.447,27;R$ 2.661,75;;APTA PARA UNITIZAÇÃO;Coelba;;;18/11/2025;Aceita;Janeiro;2026.0;19/12/2025;Nao;58;14;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1221433;ER-CIND-FAZ-PATOS 11-RURAL-ITAPEIPU;JACOBINA;22/10/2025;04/11/2025;13,0;2,0;;EMILLE;07/11/2025;06/11/2025;Conciliado;11/11/2025;;;;;;R$ 428,95;R$ 3.206,69;R$ 3.635,64;;APTA PARA UNITIZAÇÃO;Coelba;;;11/11/2025;Aceita;Novembro;;13/11/2025;Nao;22;7;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1221065;ER-CIND-PR -CENTRAL-CENTRO;VÁRZEA DA ROÇA;23/10/2025;23/10/2025;0,0;4,0;;EMILLE;07/11/2025;07/11/2025;Conciliado;;;;;;;R$ 857,91;R$ 7.450,10;R$ 8.308,01;;APTA PARA UNITIZAÇÃO;Coelba;;;19/11/2025;Aceita;Dezembro;;25/11/2025;Nao;33;27;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1163412;UB CIND AV LOMANTO JUNIOR CENTRO;GAVIÃO;23/10/2025;02/11/2025;10,0;2,0;;EMILLE;08/11/2025;06/11/2025;Conciliado;11/11/2025;;;;;R$ 1.835,35;R$ 428,95;R$ 3.859,28;R$ 6.123,58;;APTA PARA UNITIZAÇÃO;Coelba;;;19/11/2025;Aceita;Dezembro;;25/11/2025;Nao;33;17;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1226821;UB-CIND-RUA-JOANA FERREIRA-N HORIZONTE;CAPIM GROSSO;22/10/2025;02/11/2025;11,0;6,0;;JOÃO VICENTE;09/11/2025;06/11/2025;Conciliado;4/12/2025;;;;;;R$ 1.286,86;R$ 16.297,44;R$ 17.584,30;;APTA PARA UNITIZAÇÃO;Coelba;;;15/12/2025;Aceita;Janeiro;2026.0;19/12/2025;Nao;58;43;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1223602;ER-CIND-FAZ-MALHADA DA PEDRA-RURAL;VÁRZEA DA ROÇA;23/10/2025;24/10/2025;1,0;0,0;;JOÃO VICENTE;03/11/2025;03/11/2025;Conciliado;4/11/2025;;;;;;;R$ 628,61;R$ 628,61;;APTA PARA UNITIZAÇÃO;Coelba;;;07/11/2025;Aceita;Novembro;;13/11/2025;Nao;21;14;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1214777;ER-CIND-RUA-GAUDENCIA DE SOUZA R-RURAL;VÁRZEA DA ROÇA;24/10/2025;24/10/2025;0,0;2,0;;JOÃO VICENTE;03/11/2025;03/11/2025;Conciliado;5/11/2025;;;;;;;R$ 3.444,35;R$ 3.444,35;;APTA PARA UNITIZAÇÃO;Coelba;;;07/11/2025;Aceita;Novembro;;13/11/2025;Nao;20;14;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1219645;ER-CIND-POV-SOINHO 11-RURAL;VÁRZEA DA ROÇA;25/10/2025;31/10/2025;6,0;2,0;;JOÃO VICENTE;04/11/2025;04/11/2025;Conciliado;4/11/2025;;;;;;R$ 428,95;R$ 3.543,37;R$ 3.972,32;;APTA PARA UNITIZAÇÃO;Coelba;;;12/11/2025;Aceita;Novembro;;13/11/2025;Nao;19;12;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1223489;ER-CIND-FAZ-CURRAL VELHO-RURAL;MIGUEL CALMON;24/10/2025;04/11/2025;11,0;2,0;;JOÃO VICENTE;05/11/2025;05/11/2025;Conciliado;5/11/2025;;;;;;R$ 643,43;R$ 5.140,62;R$ 5.784,05;;APTA PARA UNITIZAÇÃO;Coelba;;;17/11/2025;Aceita;Novembro;;17/11/2025;Nao;24;13;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1165581;ME-COEL-ROD-AL DAS ARVORES-CONTORNOLANDI;SERROLÂNDIA;27/10/2025;05/11/2025;9,0;4,0;;UILQUER;22/12/2025;19/12/2025;Conciliado;22/12/2025;;;;;R$ 12.442,01;R$ 857,91;R$ 5.297,25;R$ 18.597,17;;Aguardando analise QAA;Coelba;;;09/01/2026;Aceita;Janeiro;2026.0;14/01/2026;Nao;79;65;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1222000;ER-CIND-POV-CURRAL VELHO-RURAL;MIGUEL CALMON;28/10/2025;05/11/2025;8,0;2,0;;EMILLE;08/11/2025;06/11/2025;Conciliado;11/11/2025;;;;;;R$ 428,95;R$ 3.883,84;R$ 4.312,79;;APTA PARA UNITIZAÇÃO;Coelba;ANDERSON;JOÃOZITO;12/11/2025;Aceita;Novembro;;14/11/2025;Nao;17;7;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1223173;UB-CIND-TRV-QUINTINO ALVES-LAGES;JACOBINA;25/10/2025;29/10/2025;82,0;2,0;;JOÃO VICENTE;06/11/2025;06/11/2025;Conciliado;6/11/2025;;;;;;R$ 428,95;R$ 3.600,90;R$ 4.029,85;;APTA PARA UNITIZAÇÃO;Coelba;EDLECIO;EUDÁRIO;12/11/2025;Aceita;Novembro;;17/11/2025;Nao;23;14;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1214090;AC-PREF-RUA-GABRIEL FRANCISCO-CENTRO;CAPIM GROSSO;28/10/2025;29/10/2025;79,0;6,0;;UILQUER;08/12/2025;08/12/2025;Conciliado;11/12/2025;;;;;;;R$ 18.207,00;R$ 18.207,00;;Movimentaçao;Sipel;CARLOS EDUARDO;JOSÉ MIZAEL;;A postar;Janeiro;2026.0;;Nao;79;78;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1199785;RS-CAPIM GROSSO II-JCB-09N2 JCB-09N3;CAPIM GROSSO;28/10/2025;;79,0;5,0;;UILQUER;;;DESENHAR ;;;;;;;;;R$ 0,00;;Fechamento não iniciado;Sipel;CARLOS EDUARDO;JOSÉ MIZAEL; ;A postar;Janeiro;2026.0;;Nao;79;#VALUE!;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1193533;UB-CIND-POV-COMUNIDADE-DE ALAGOINHAS;JACOBINA;29/10/2025;29/10/2025;78,0;2,0;;UILQUER;18/12/2025;18/12/2025;Conciliado;18/12/2025;;;;;;R$ 428,95;R$ 4.495,53;R$ 4.924,48;;APTA PARA UNITIZAÇÃO;Coelba;ANDERSON;JOSÉ ROBERTO;30/12/2025;Aceita;Janeiro;2026.0;14/01/2025;Nao;-288;62;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1209978;RR-CIND-POV-ALTAMIRA-MASSAMBAO;PIRITIBA;30/10/2025;31/10/2025;77,0;15,0;;UILQUER;05/11/2025;04/11/2025;Conciliado;18/11/2025;;;;;;R$ 3.217,16;R$ 30.965,95;R$ 34.183,11;;APTA PARA UNITIZAÇÃO;Coelba;ANDERSON;JOÃOZITO;19/11/2025;Aceita;Dezembro;;25/11/2025;Nao;26;19;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1144334;ER-SEIN-AV-LOMANTO JUNIOR-CENTRO;GAVIÃO;30/10/2025;01/11/2025;77,0;12,0;;LARISSA;10/11/2025;04/11/2025;Conciliado;11/11/2025;;;;;R$ 9.906,13;R$ 2.573,73;R$ 21.378,91;R$ 33.858,77;;APTA PARA UNITIZAÇÃO;Coelba;;;17/11/2025;Aceita;Dezembro;;25/11/2025;Nao;26;16;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1213380;RR-CIND-FAZ-URUCU-VARZEA DO LACO;GAVIÃO;30/10/2025;01/11/2025;77,0;12,0;;LARISSA;10/11/2025;06/11/2025;Conciliado;11/11/2025;;;;;R$ 2.010,40;R$ 2.573,73;R$ 37.631,63;R$ 42.215,76;;APTA PARA UNITIZAÇÃO;Coelba;;;2/12/2025;Aceita;Dezembro;;09/12/2025;Nao;40;31;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1181928;AC-CIND-FAZ-CATITU-RURAL;OUROLÂNDIA;30/10/2025;06/11/2025;77,0;17,0;;UILQUER;08/11/2025;08/11/2025;Conciliado;19/11/2025;;;;;R$ 2.870,65;R$ 3.646,12;R$ 33.857,14;R$ 40.373,91;;APTA PARA UNITIZAÇÃO;Coelba;EDLECIO;OLISVALDO;25/11/2025;Aceita;Dezembro;;01/12/2025;Nao;32;19;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1173896;RR - CIND POV LAGE DE CIMA 25 - RURAL;CAMPO FORMOSO;31/10/2025;04/11/2025;76,0;60,0;;UILQUER;08/11/2025;04/11/2025;Conciliado;10/11/2025;;;;;;R$ 12.868,65;R$ 120.052,79;R$ 132.921,44;;APTA PARA UNITIZAÇÃO;Coelba;EDLECIO; JAIRO;14/11/2025;Aceita;Dezembro;;18/11/2025;Nao;18;10;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1229907;KIT - FAZ-URUCU-VARZEA DO LACO;GAVIÃO;;;46,037;;;;;;;;;;;;;;R$ 384,55;R$ 384,55;;APTA PARA UNITIZAÇÃO;Coelba;;;2/12/2025;Aceita;Dezembro;;09/12/2025;Nao;46.000;45.993;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1230115;MED - FAZ-URUCU-VARZEA DO LACO;GAVIÃO;;;46,037;;;;;;;;;;;;;;R$ 201,98;R$ 201,98;;APTA PARA UNITIZAÇÃO;Coelba;;;2/12/2025;Aceita;Dezembro;;09/12/2025;Nao;46.000;45.993;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1223589;ER-CIND-POV-TAPIRANGA-RURAL;MIGUEL CALMON;31/10/2025;05/11/2025;76,0;4,0;;JOÃO VICENTE;08/11/2025;08/11/2025;Conciliado;28/11/2025;;;;;;R$ 857,91;R$ 7.349,69;R$ 8.207,60;;APTA PARA UNITIZAÇÃO;Coelba;ANDERSON;JOÃOZITO;03/12/2025;Aceita;Dezembro;;05/12/2025;Nao;35;28;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1157352;ER-CIND-POV-VILA DOS IRRIGANTES-RURAL;VÁRZEA DA ROÇA;31/10/2025;05/11/2025;76,0;1,0;;LARISSA;28/11/2025;08/11/2025;Conciliado;1/12/2025;;;;;;R$ 214,48;R$ 5.170,06;R$ 5.384,54;;Movimentaçao;Sipel;ANDERSON;JOSÉ MIZAEL;;A postar;Janeiro;2026.0;;Nao;76;71;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1177741;UB-CIND-RUA-NOVA-CENTRO;OUROLÂNDIA;01/11/2025;05/11/2025;75,0;2,0;;JOÃO VICENTE;08/11/2025;08/11/2025;Conciliado;12/11/2025;;;;;;R$ 428,95;R$ 3.324,30;R$ 3.753,25;;APTA PARA UNITIZAÇÃO;Coelba;EDLECIO;;19/11/2025;Aceita;Dezembro;;25/11/2025;Nao;24;14;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1198700;UB-CIND-RUA-A. C. DE MELO-LOT 13 DE JUN;OUROLÂNDIA;01/11/2025;05/11/2025;75,0;1,0;;JOÃO VICENTE;09/11/2025;09/11/2025;Conciliado;12/11/2025;;;;;;R$ 214,48;R$ 1.934,42;R$ 2.148,90;;APTA PARA UNITIZAÇÃO;Coelba;;;14/11/2025;Aceita;Dezembro;;18/11/2025;Nao;17;9;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1053689;RI-SEIN-RUA-ALCEBIADES RIOS-CENTRO V;VÁRZEA DO POÇO;04/11/2025;05/11/2025;72,0;36,0;;LARISSA;07/11/2025;06/11/2025;Conciliado;8/11/2025;;;;;R$ 2.121,40;R$ 7.935,67;R$ 79.041,29;R$ 89.098,36;;APTA PARA UNITIZAÇÃO;Coelba;ANDERSON ;ALESSANDRO;2/12/2025;Aceita;Dezembro;;04/12/2025;Nao;30;27;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1225672;UB-CIND-AV-STO AMARO-SAO LUIZ;CAPIM GROSSO;04/11/2025;17/11/2025;72,0;1,0;;JOÃO VICENTE;17/11/2025;17/11/2025;Conciliado;17/11/2025;;;;;;R$ 214,48;R$ 2.005,35;R$ 2.219,83;;APTA PARA UNITIZAÇÃO;Coelba;ANDERSON;HERMOGENES;20/11/2025;Aceita;Dezembro;;;Nao;72;3;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1221838;ER-CIND-POV-GITIRANA-RURAL;OUROLÂNDIA;06/11/2025;06/11/2025;70,0;18,0;;UILQUER;08/11/2025;08/11/2025;Conciliado;18/11/2025;;;;;R$ 3.144,89;R$ 3.860,59;R$ 31.064,33;R$ 38.069,81;;APTA PARA UNITIZAÇÃO;Coelba;;;26/11/2025;Aceita;Dezembro;;01/12/2025;Nao;25;20;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1212044;ER-CIND-RUA-BEIRA RIO-LAGE DE BAIXO;CAMPO FORMOSO;05/11/2025;;71,0;3,0;;JOÃO VICENTE;17/11/2025;17/11/2025;Conciliado;28/11/2025;;;;;R$ 1.835,35;R$ 643,43;R$ 5.281,60;R$ 7.760,38;;APTA PARA UNITIZAÇÃO;Coelba;;;04/12/2025;Aceita;Dezembro;;10/12/2025;Nao;35;45.995;JACOBINA;;;;;;;;;;;;;;;;;;;;
