PROJETO_FATO;Carteira;COORD;NOTA;TÍTULO;MUNICIPIO;STATUS 1;ENCARREGADO;SUPERVISOR;AR COELBA;nan;CRITÉRIO;ANÁLISE PROJETO PRÉ-FECH.;SOLICITAÇÃO DE RESERVA;DATA SAQUE MATERIAIS;PES LV;PES ENCABEÇ. BT / ENERG.;PES PD;DATA PD;STATUS PES PD;SI PG;PG's;CLIET.;PSTP;CAVA REALIZADA;PST EXEC;Á REALIZAR;AVNR;AVANÇO;INCIO;PV. FIM;ENERGIZAÇÃO;REFERENCIA;LATITUDE;LONGITUDE;V. PROJETO;PROVAVEL ROCHA;NECESSIDADE DE VISITA;CABO 1X25;CABO 3X35;OBS;AVALIAÇÃO SERVIÇO;PLANO;OC. ENERG.;22%%;STATUS_FATO;;VALOR SERVIÇO;SERV. X % AVNP;Ticket Médio;% Vlr Serv / Vlr Projeto;DIAS PREVISTOS;% Vlr Serv x Vlr Projeto;PES ENCAB. BT / ENERG.;SOLICITAÇÃO DE TRANSPORTE CONCRETO;OBRA SIMPLIFICADA;DATA ENERG REAL;VALOR DE PROJETO;PV. INÍCIO;INCIO REAL;FIM REAL;B-1227403;ETAPA;CARTEIRA;VALOR REAL;PIN;MAPS;REFERÊNCIA;PG'S;VISITA PRÉVIA;PRÉ-FECHAMENTO;LINK PROJETO;SOL. DE RESERVA NO CES;DT. SEPARAÇÃO CES;DT. SAQUE DE MATERIAIS;PES ENCAB. BT/ ENERG.;RESUMO ENCAB. BT/ENERG.;RESUMO LV;RESUMO PES PD;% POSTES;CAVP;CAVR;% CAVAS;DT REPROG;OBRA MIGRADA;DT I REAL;DT F REAL;ENERG. INFORMADA;AS BUILT;OBS.1;Unnamed: 0;AVANÇO.1;CONCRETO ENVIADO;DEVOLUÇÃO;BOOK/EVIDÊNCIAS;IMPEDITIVO
1166864;09/01/2025;JACOBINA;9102138037;LD-CCOL-POV-FOLHA LARGA-RURAL;CAMPO FORMOSO;ENERGIZADA;JAIRO;JAIRO;DIORLAN REIS;;REPUTACIONAL;30/08/2025;01/09/2025;02/09/2025;2025-111979;;nan;nan;nan;1036994;E863262 AO E863289;5;3;nan;3;3;100%;100%;12/09/2025;24/09/2025;;D922298;-10,247747;-40,544985;;nan;;;;PES LV. : INTERCALAR POSTES MT ENTRE  PG'S D922297 E D922298 PARA POSSIBILITAR O LANÇAMENTO DA REDE BT, ENCABEÇA REDE MT NOVA, INSTALAR  TRAFO E ENERGIZAR OBRA. PES BT.: FECHAR CHAVE DO TRAFO NOVO, FECHAR A CHAVE NOVA INSTALADA NA DERIVAÇÃO E ENERGIZAR A OBRA.;nan;PLANO 7;PES 111974 / OC 60385;;;;R$57.426,29;nan;nan;;;nan;2025-111974;nan;NÃO;23/09/2025;R$ 301.466,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1168770;09/01/2025;JACOBINA;9102141171;ER-CIND-RUA-DA JAZIDA-ITATIAIA;SÃO JOSÉ DO JACUÍPE;ENERGIZADA;ANTONIO;EDUARDO;MANOEL CONCEICAO;;REPUTACIONAL;20/08/2025;26/08/2025;PENDENTE;nan;;2025-108852;23/09/2025;APROVADO;nan;E838939 E838945;1;7;nan;8;8;100%;114%;20/09/2025;23/09/2025;;E610224;-11,435596;nan;;nan;;;;PES DESL. : ABRIR A CHAVE FUSIVEL  D05581, PARA TRANSFORMAR N3-3 EM N4-3 NO PG E610224 E ENCABEÇAR REDE NOVA E ENERGIZAR OBRA (ATERRAR O PG E610225 E E610223)PES BT.: FECHAR CHAVE DO TRAFO NOVO, E FECHAR A CHAVE NOVA INSTALADA NA DERIVAÇÃO E ENERGIZAR A OBRA.;nan;PLANO 14;PES 108852 / OC 58973;;;;R$12.965,17;nan;nan;;;nan;2025-112975;nan;NÃO;23/09/2025;R$ 75.143,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1174713;09/01/2025;JACOBINA;9102123999;RR - CIND POV ARARAS 88 - RURAL;CAMPO FORMOSO;ENERGIZADA;JAIRO;JAIRO;DIORLAN REIS;;REPUTACIONAL;12/09/2025;PENDENTE;PENDENTE;nan;;2025-109562;23/09/2025;APROVADO;nan;E863112 AO E863161;1;20;nan;20;20;100%;100%;16/09/2025;23/09/2025;;B139884;-10,074305;-40,479805;;nan;;;;PES DESL. : ABRIR A CHAVE FUSIVEL  N76768, PARA INSTALAR N3 NO PG B139884 E ENCABEÇAR REDE NOVA E ENERGIZAR OBRA. (ATERRAR O PG B139885 E B139883) PES BT.: FECHAR CHAVE DO TRAFO NOVO, E FECHAR A CHAVE NOVA INSTALADA NA DERIVAÇÃO E ENERGIZAR A OBRA.;nan;PLANO 14;PES 108852 / OC 58973;;;;R$34.302,76;nan;nan;;;nan;2025-112020;nan;NÃO;23/09/2025;R$ 199.202,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1209023;09/01/2025;JACOBINA;9102300021;ER-CIND-POV-LAGOA DA ROCA-LAGOA DA ROCA;CAMPO FORMOSO;ENERGIZADA;EUDARIO;JAIRO;DIORLAN REIS;;QLP;01/09/2025;02/09/2025;PENDENTE;nan;;nan;nan;nan;nan;E839039 AO E839041;2;3;nan;3;3;100%;100%;25/09/2025;26/09/2025;;B274472;-10,495016;-40,430482;;nan;;;;PES BT: ENCABEÇAR REDE BT NOVA NO PG EXISTENTE B274472 E ENERGIZAR A OBRA.;nan;PLANO 7;PES 111851 / OC 34094;;;;R$4.931,53;nan;nan;;;nan;2025-111851;nan;NÃO;13/09/2025;R$ 18.727,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1177474;09/01/2025;JACOBINA;9102154064;ER-CIND-FAZ-S O MIGUEL-RURAL;GAVIÃO;ENERGIZADA;ANTONIO;EDUARDO;MANOEL CONCEICAO;;QLP;27/08/2025;28/08/2025;PENDENTE;2025-112998;;nan;nan;nan;nan;E836707 AO E836709;1;3;nan;3;3;100%;100%;24/09/2025;25/09/2025;;A246996;-11,513113;-39,727324;;nan;;;;PES LV.:. INTERCALAR POSTE MT ENTRE PG'S A246996 E A246998, INSTALAR TRAFO E ENERGIZAR OBRA.PES BT: ENCABEÇAR A REDE BT NO PG NOVO, E ENERGIZAR A OBRA.;nan;PLANO 14;PES 113122 / OC 60612;;;;R$5.706,20;nan;nan;;;nan;2025-113122;03/09/2025;NÃO;23/09/2025;R$ 38.064,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1181807;09/01/2025;JACOBINA;9102158250;ME-COEL-RUA-REINALDO JACOBINA-PERU;JACOBINA;ENERGIZADA;ELIEZER;ANDERSON;ERIC TEIXEIRA;;AL/MELHORAMENTO;18/08/2025;nan;nan;CRIAR;;2025-112623;28/08/2025;APROVADO;nan;nan;0;4;nan;3;3;100%;75%;15/09/2025;02/10/2025;;D234581;-11,184877;-40,519863;;nan;;;;PES DESL. 01: ABRIR CHAVE DO TRAFO J02554, SUBSTITUIR TRAFO DE 45KVA POR 112,5KVA E SUBSTITUIR A REDE BT DOS PG'S R006079 AO D102752, D102752 AO R007275.(ATERRAR OS PG'S R006079 E R007275). PES LV: SUBSTITUIR POSTES DE PG'S R006079 E R007275. PES DESL. 02: ABRIR CHAVE DO TRAFO J02554, SUBSTITUIR REDE BT DOS PG'S R006079 AO R006081, R006081 AO R006090.(ATERRAR OS PG'S R006079 E R006090).;nan;PLANO 8;PES 112623 / OC 75617;;;;R$7.027,56;nan;nan;;;nan;nan;nan;NÃO;28/09/2025;R$ 80.058,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1173754;09/01/2025;JACOBINA;9102130564;ME-COEL-ROD-BA130-CAPIM GROSSO;CAPIM GROSSO;ENERGIZADA;MIZAEL;EDUARDO;WELLINGTON SOUZA;;AL/MELHORAMENTO;29/05/2025;nan;nan;nan;;nan;nan;nan;nan;nan;1;39;nan;nan;nan;nan;0%;26/05/2025;03/09/2025;;nan;-113.779.303;-40.0183686;;nan;;;;nan;nan;PLANO 8;PES 106376 / OC 8682;;;;R$89.105,21;nan;nan;;;nan;nan;nan;NÃO;03/09/2025;R$ 519.464,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191270;09/01/2025;JACOBINA;9102172172;IS-COEL-AV-SERRA-RURAL-MUNDO NOVO;MUNDO NOVO;ENERGIZADA;HERMOGENES JOAOZITO;ANDERSON;NAILTON SANTANA;;RECLAMAÇÃO;29/07/2025;26/09/2025;26/09/2025;2025-112881;;2025-107297;18/09/2025;APROVADO;nan;nan;0;4;nan;4;4;100%;100%;15/09/2025;18/09/2025;;T14218;-11.85910;-40.46833;;nan;;;;PES LV: INSTALAR CHAVE FUSIVEL NO PG L380939 PES DESL. : ABRIR CHAVE V10931, PARA POSSIBILITAR  A SUBSTITUIÇÃO DOS POSTES DE PG'S L380941 E L380950, INTERCALAR POSTES MT ENTRE(L380941 E L380942, L380943 E L380949), SUBSTITUIR REDE MT DOS PG'S L380941 AO L380953, SUBSTITUIR REDE BT DOS PG'S(L380941 AO L380942, L380943 AO L380952) E ENERGIZAR OBRA.(ATERRAR OS PG'S L380940, L380943 E D217069).;nan;PLANO 8;PES 114395 / OC 48137;;;;R$9.229,34;nan;nan;;;nan;nan;nan;NÃO;19/09/2025;R$ 61.025,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191697;09/01/2025;JACOBINA;9102170257;ME-COEL-AV-SERRA-RURAL (REGULADOR);MUNDO NOVO;ENERGIZADA;HERMOGENES;ANDERSON;ANTONIO GALINDO;;QLP;nan;nan;nan;CRIAR;;nan;nan;nan;nan;nan;0;2;nan;nan;2;0%;100%;15/06/2025;20/09/2025;;D244770;-11.697439;-40.390696;;nan;;;;nan;nan;PLANO 8;PES 120774 / OC 269;;;;nan;nan;nan;;;nan;nan;nan;NÃO;01/10/2025;R$ 404.975,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191732;09/01/2025;JACOBINA;9102161944;AC-CIND-RUA-DEPUTADO ROCHA PIRES-URBANA;CAPIM GROSSO;ENERGIZADA;ANTONIO/MIZAEL;EDUARDO;MANOEL CONCEICAO;;PRIORIDADE PLANO ANEEL;07/08/2025;08/08/2025;PENDENTE;2025-91239;;2025-113888;30/09/2025;ANALISE;nan;E836688 ao E836692;0;6;nan;6;6;100%;100%;16/09/2025;19/09/2025;;R003770;-11,382178;-40,008527;;nan;;;;PES LV: TRANSFORMAR B3 EM B4 NO PG R003768 E ENCABEÇAR REDE NOVA MT E ENERGIZAR OBRA. PES BT.: TRANSFERIR REDE BT E RAMAL DOS PG'S R003769 AO R003771. PES DESL. : Abrir ch do trafo J02275 pra seccionar rede BT do PG’s D056423 e R003808,instalar trafo  no poste novo entre PG'S D056423 E R003753, onde a TLV irá encabeçar a rede MT nova no PG R003768 para interligar rede do Trafo novo.Poste serão substituídos Pg’s R003769 ao D056423 anteriormente por MT e  ENERGIZAR OBRA.(ATERRAR OS PG'S R003768, R003773, R003751, R003828, R003809 E R003807).;J02365 E J02364;PLANO 7;PES 119831 / OC 80033;;;;R$ 12.470,99;nan;nan;;;nan;2025-91252;18/08/2025;NÃO;30/09/2025;R$ 107.729,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1174903;09/01/2025;JACOBINA;AC-CIND-RUA-DEPUTADO ROCHA PIRES-URBANA;AL-COEL-03-CAPIM GROSSO II -CONSTR-RURAL;CAPIM GROSSO;nan;MIZAEL;EDUARDO;WELLINGTON SOUZA;;AL/MELHORAMENTO;29/05/2025;nan;nan;nan;;2025-80176;29/07/2025;APROVADA;1035457;E849585 AO E849609;0;25;nan;nan;nan;nan;0%;26/05/2025;03/09/2025;;D702248;-11.3971031;-40.0192211;;nan;;;;nan;nan;PLANO 1;PES 106451 / OC 7420;;;;R$78.897,17;nan;nan;;;nan;nan;nan;NÃO;03/09/2025;R$ 779.557,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191744;09/01/2025;JACOBINA;9102152957;AC-CIND-AV-RUI BARBOSA-OLIVEIRA;CAPIM GROSSO;ENERGIZADA;MIZAEL;EDUARDO;WELLINGTON SOUZA;;QLP;08/08/2025;11/08/2025;PENDENTE;2025-96266;;nan;nan;nan;nan;E836693;0;0;nan;0;0;#DIV/0!;#DIV/0!;20/08/2025;03/09/2025;;D777046;-11,385077;-40,010140;;nan;;;;PES LV: INSTALAR BANCADA  DE TRAFO NO PG D777046, INSTALAR TRAFO E ENERGIZAR OBRA. PES BT: FECHA CHAVE DO TRAFO DO PG NOVO E ENERGIZAR A OBRA.;nan;PLANO 7;PES 96266 / OC 40635;;;;R$1.058,00;nan;nan;;;nan;2025-96275;nan;NÃO;16/09/2025;R$ 31.264,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1200593;09/01/2025;JACOBINA;9102236647;RR-CIND-POV-LAGEDO 9999-RURAL;CAPIM GROSSO;ENERGIZADA;ANTONIO/MIZAEL;EDUARDO;MANOEL CONCEICAO;;QLP;27/08/2025;28/08/2025;PENDENTE;nan;;2025-104846;17/09/2025;APROVADO;nan;E836608 ao E836610;0;9;nan;9;9;100%;100%;02/09/2025;17/09/2025;;E446291;-11.343902;-39.988203;;nan;;;;PES DESL. : ABRIR CHAVE J54082, PARA POSSIBILITAR A SUBSTITUIÇÕES DOS POSTES BT POR MT DE PG'S B974036, B974037, B974038, E446291, E446292 E E446293 E REALOCAR TRAFO G07832 PARA PG E446293, LANÇAR REDE MT DO  PG'S B974035 AO B974038, B974038 AO E446292, E446292 AO E446293 E ENERGIZAR OBRA.(ATERRAR OS PG'S B974035, B974039 E E446294). PES BT: ENCABEÇAR REDE BT NOVA NO PG EXISTENTE E446298 E ENERGIZAR A OBRA.;nan;PLANO 7;PES 104846 / OC 42778;;;;R$14.985,83;nan;nan;;;nan;nan;03/09/2025;NÃO;17/09/2025;R$ 72.593,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1201874;09/01/2025;JACOBINA;9102252060;ER-CIND-FAZ-NOVILHA-RURAL;CAPIM GROSSO;OBRA EXECUTADA;MIZAEL;EDUARDO;nan;;QLP;28/08/2025;29/08/2025;PENDENTE;nan;;2025-112424;nan;nan;nan;nan;0;0;nan;nan;0;nan;nan;08/09/2025;08/09/2025;;D036490;-11.375599;-39.933386;;nan;;;;PES ENERG.: ENCABEÇAR REDE BT NOVA NO PG EXISTENTE D036490 E ENERGIZAR A OBRA.;nan;nan;nan;;;;nan;nan;nan;;;nan;2025-112434;nan;NÃO;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1202322;09/01/2025;JACOBINA;9102247623;ER-CIND-FAZ-SITIO-ARARAS;CAMPO FORMOSO;ENERGIZADA;JAIRO;JAIRO;DIORLAN REIS;;QLP;01/09/2025;02/09/2025;PENDENTE;nan;;nan;nan;nan;1036985;E863212 AO E863220;0;9;nan;10;10;100%;111%;23/09/2025;27/09/2025;;E476904;-10,215316;-40,524352;;nan;;;;PES BT: ENCABEÇAR REDE BT NOVA NO PG EXISTENTE E476904 E ENERGIZAR A OBRA.;nan;PLANO 14;PES 112584 / OC 63457;;;;R$14.818,44;nan;nan;;;nan;2025-112584;nan;NÃO;24/09/2025;R$ 46.082,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1203789;09/01/2025;JACOBINA;9102250179;AC-CIND-AV-RUI BARBOSA-OLIVEIRA;CAPIM GROSSO;ENERGIZADA;MIZAEL/ANTONIO;EDUARDO;NAILTON SANTANA;;QLP;28/06/2025;29/08/2025;PENDENTE;nan;;"2025-103223
2025-107783";11/09/2025 26/09/2025;30/09;nan;nan;0;0;nan;0;0;nan;nan;11/09/2025;26/09/2025;;R003768;-11,382459;-40.008934;;nan;;;;PES DESL. 01: ABRIR CHAVE DO TRAFO J02275, PARA POSSIBILITAR A SUBSTITUIÇÃO DA REDE BT DOS PG'S R003769 AO R003758 E R003758 AO R003775.(ATERRAR OS PG'S R003769, R003758, R003776, R003779 E R003783).                                                                                                                   PES DESL. 02: ABRIR CHAVE DO TRAFO J02275,PARA POSSIBILITAR ABERTURA DE PASSAGEM BT  NO PG R003775 E FECHAR CHAVE DO TRAFO J02275, SUBSTITUIR REDE BT DOS PG'S R003775 AO R003784 E R003784 AO R003078 E ENERGIZAR OBRA.(ATERRAR OS PG'S R003776, R003779, R003785 E R003078).;nan;PLANO 8;PES 120099/ OC 81295;;;;R$4.245,56;nan;nan;;;nan;nan;nan;NÃO;30/09/2025;R$ 27.489,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1204303;09/01/2025;JACOBINA;9102247148;ER-CIND-FAZ-TOCA DA ONCA -RURAL;GAVIÃO;ENERGIZADA;ANTONIO;EDUARDO;MANOEL CONCEICAO;;QLP;27/08/2025;28/08/2025;PENDENTE;nan;;2025-108842;30/09/2025;APROVADO;nan;E836710 AO E836711;1;2;nan;2;2;100%;100%;24/09/2025;30/09/2025;;D923186;-11,530579;-39,800085;;nan;;;;PES DESL.:. ABRIR A CHAVE FUSIVEL N50253, PARA POSSIBILITAR INTERCALAR POSTE MT ENTRE PG'S D923186 E D923185, INSTALAR TRAFO E ENERGIZAR OBRA.(ATERRAR OS PG'S D923186 E D923185) . PES BT: ENCABEÇAR A REDE BT NO PG NOVO, E ENERGIZAR A OBRA.;nan;PLANO 14;PES 115270 / OC 51399;;;;R$4.073,27;nan;nan;;;nan;2025-113118;nan;NÃO;26/09/2025;R$ 26.186,80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1204426;09/01/2025;JACOBINA;9102251172;ER-CIND-PV-TQ B DA CAATINGA-BREJAO DA C;CAMPO FORMOSO;ENERGIZADA;JAIRO;RAFAEL;DIORLAN REIS;;QLP;12/09/2025;PENDENTE;PENDENTE;nan;;2025-109201;30/09/2025;APROVADO;nan;E838938;1;1;nan;1;1;100%;100%;29/09/2025;30/09/2025;;E142236;-10,397828;-40,997373;;nan;;;;PES DESL.: ABRIR A CHAVE V11753, PARA POSSIBILITAR INTERCALAR POSTE ENTRE OS PG'S E142236 E E142235.(ATERRAR OS PG'S E142236 E E142235). PES BT: ENCABEÇAR REDE BT NOVA NO PG EXISTENTE E142236 E ENERGIZAR A OBRA.;nan;PLANO 7;PES 112611 / OC 81249;;;;R$ 2.316,57;nan;nan;;;nan;2025-112611;nan;NÃO;30/09/2025;R$ 8.706,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1112020;09/01/2025;JACOBINA;9101973363;IS-COEL-PR -JAIRO M ALMEIDA-CENTRO;MUNDO NOVO;ENERGIZADA;HERMOGENES JOAOZITO;ANDERSON;NAILTON SANTANA;;RECLAMAÇÃO;02/09/2025;02/09/2025;PENDENTE;nan;;2025-103273;11/09/2025;APROVADO;nan;E839053;0;4;nan;4;4;100%;100%;09/09/2025;11/09/2025;;L381073;-11.856478;-40.468484;;nan;;;;PES DESL. : ABRIR CHAVE T14215, PARA POSSIBILITAR A SUBSTITUIÇÃO DOS PG'S L381094, L381096 E L381095, SUBSTITUIR REDE MT E BT DOS PG'S L381094 AO L381073, INTERCALAR POSTE MT ENTRE PG'S L381095 E L381073 E ENERGIZAR OBRA.(ATERRAR OS PG'S L381093, D008064 E L381080).;nan;PLANO 8;PES 103273 / OC 28531;;;;R$10.136,06;nan;nan;;;nan;nan;nan;SIM;11/09/2025;R$ 80.107,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1205379;09/01/2025;JACOBINA;9102059026;RR-CIND-FAZ-PILOES-RURAL;CAMPO FORMOSO;ENERGIZADA;EUDARIO;JAIRO;DIORLAN REIS;;REPUTACIONAL;30/08/2025;01/09/2025;PENDENTE;2025-112580;;2025-106188;17/09/2025;APROVADA;nan;E849610 AO E849640;33;31;nan;31;31;100%;100%;08/09/2025;16/09/2025;;B795642;-10,484229;-40,361915;;nan;;;;PES LV: TRANSFORMAR N3-3 EM N4-3 NO PG B347808 E ENCABEÇAR REDE NOVA E ENERGIZAR OBRA. PES DESL. : ABRIR CHAVE W65339, PARA POSSIBILITAR  A SUBSTITUIÇÃO DOS POSTES DE BT PARA MT PG'S B795642 E B795643, SUBSTITUIR REDE BT DOS PG'S B795643 AO B795644 E ENERGIZAR OBRA.(ATERRAR OS PG'S B347808 E B795644). PES BT.: FECHAR CHAVE DOS TRAFOS NOVOS , E FECHAR A CHAVE NOVA INSTALADA NA DERIVAÇÃO E ENERGIZAR A OBRA.;nan;PLANO 7;PES 111859 / OC;;;;R$58.374,68;nan;nan;;;nan;2025-111859;;NÃO;19/09/2025;R$ 223.792,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1206433;09/01/2025;JACOBINA;9102242770;ER-CIND-POV-MANOEL LOPES LINS-RURAL;CAMPO FORMOSO;ENERGIZADA;JAIRO;JAIRO;DIORLAN REIS;;QLP;01/09/2025;02/09/2025;PENDENTE;nan;;nan;nan;nan;nan;E838931 AO E838937;2;7;nan;7;7;100%;100%;17/09/2025;20/09/2025;;Q062366;-10,155657;-40,40714;;nan;;;;PES BT: ENCABEÇAR REDE BT NOVA NO TRAFO DE PLACA V29939 PG Q062366 E ENERGIZAR A OBRA.;nan;PLANO 7;PES 112598 / OC 52040;;;;R$11.664,85;nan;nan;;;nan;2025-112598;nan;NÃO;20/09/2025;R$ 34.246,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1206547;09/01/2025;JACOBINA;9102242291;RR-CIND-TRV-DO COLEGIO 470-RURAL;MUNDO NOVO;ENERGIZADA;HERMOGENES JOAOZITO;ANDERSON;NAILTON SANTANA;;QLP;29/08/2025;01/09/2025;PENDENTE;nan;;"2025-108848
2025-109261";23/09/2025 24/09/2025;APROVADO;nan;E839035 AO E839038;0;11;nan;11;11;100%;100%;17/09/2025;24/09/2025;;L440200;-11,668703;-40,377418;;nan;;;;PES DESL. 01 : ABRIR CHAVE DO TRAFO T21024, PARA POSSIBILITAR A SUBSTITUIÇÃO DOS POSTES BT PARA MT DE PG'S L440222, L356019, L440244, L440255, L440211, L440200, INTERCALAR POSTE MT ENTRE L440222 E L440198.(ATERRAR OS PG'S L440198, L440200 E ). PES BT.: FECHAR CHAVE DO TRAFO NOVO E ENERGIZAR A OBRA. PES DESL. 02 : ABRIR CHAVE N02285, PARA INSTALAR N3 NO PG D535237,  ENCABEÇAR REDE MT NOVA E ENERGIZAR OBRA.(ATERRAR O PG D535235).;nan;PLANO 7;PES 109261 / OC 61726;;;;R$19.365,38;nan;nan;;;nan;2025-113094;nan;NÃO;24/09/2025;R$ 91.542,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1189394;09/01/2025;JACOBINA;9102150098;IE-RELIGADOR-SAU-01L2-N79422;SAUDE;ENERGIZADA;MIZAEL;EDUARDO;NATALICIO;;MAIS OBRAS;29/07/2025;nan;nan;CRIAR;;nan;nan;nan;nan;E836607;0;1;nan;1;1;100%;100%;20/08/2025;12/09/2025;;R013606;-10,937743;-40,418121;;nan;;;;nan;nan;PLANO 8;PES 113817 / OC 45893;;;;nan;nan;nan;;;nan;nan;nan;NÃO;18/09/2025;R$ 98.222,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1199984;09/01/2025;JACOBINA;9102227806;IE-RELIGADOR-JCB-09N3-D11934;SERROLÂNDIA;ENERGIZADA;MIZAEL;EDUARDO;RAFAEL CRUZ;;AL/MELHORAMENTO;nan;nan;nan;nan;;nan;nan;nan;nan;nan;0;1;nan;1;1;100%;100%;05/09/2025;10/09/2025;;D119343;-11,386928;-40,285409;;nan;;;;nan;nan;PLANO 8;PES  112508 / OC 33751;;;;nan;nan;nan;;;nan;nan;nan;NÃO;13/09/2025;R$ 192.309,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1201206;09/01/2025;JACOBINA;9102222858;AC-CIND-RUA-VILA GAMA-CENTRO;OUROLÂNDIA;TIRAR DA CARTEIRA;nan;nan;ANTÔNIO MELO;;REPUTACIONAL;02/09/2025;03/09/2025;PENDENTE;nan;;CRIAR;10/09/2025;PENDENTE;nan;nan;0;0;nan;nan;0;nan;nan;nan;nan;;R026672;-10,945050;-41,063815;;nan;;;;PES DESL. ABRIR CHAVE DO TRAFO G06231, PARA POSSIBILITAR A SUBSTITUIÇÃO DO TRAFO DE 45KV POR 112,5KV, SUBSTITUIR REDE BT ENTRE OS PG'S D715603 E D715605 E ENERGIZAR A OBRA.;nan;PLANO 7;nan;;;;nan;nan;nan;;;nan;nan;nan;SIM;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1204554;09/01/2025;JACOBINA;9102256527;UB-CIND-RUA-ABILIO PEREIRA-CENTRO;OUROLÂNDIA;TIRAR DA CARTEIRA;nan;nan;ANTÔNIO MELO;;PRIORIDADE PLANO ANEEL;03/09/2025;03/09/2025;PENDENTE;nan;;nan;nan;nan;nan;nan;1;6;nan;nan;6;0%;100%;nan;nan;;B869113;-10,971554;-41,075276;;nan;;;;PES ENERG.: ENCABEÇAR REDE BT NOVA NO PG EXISTENTE B869113 E ENERGIZAR A OBRA.;nan;PLANO 7;nan;;;;nan;nan;nan;;;nan;CRIAR;nan;NÃO;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1206299;09/01/2025;JACOBINA;9102242290;ER-CIND-POV-POTES 5066-RURAL;UMBURANAS;TIRAR DA CARTEIRA;nan;nan;ANTÔNIO MELO;;JUDICIAL;03/09/2025;03/09/2025;PENDENTE;CRIAR;;nan;nan;nan;nan;nan;1;30;nan;nan;30;0%;100%;nan;nan;;R043989;-10,767198;-41,365275;;nan;;;;PES LV: INTERCALAR POSTE MT COM N1-3 ENTRE OS PG ́S R043988 E O R043989, ENCABEÇAR REDE NOVA MT E ENERGIZAR A OBRA PES ENERG: FECHAR CHAVE NOVA, INSTALADA NO PG NOVO E ENERGIZAR OBRA;nan;PLANO 14;nan;;;;nan;nan;nan;;;nan;CRIAR;nan;NÃO;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1203535;09/01/2025;JACOBINA;9102254661;ER-CIND-FAZ-BAIXINHA-RURAL;UMBURANAS;TIRAR DA CARTEIRA;nan;nan;ANTÔNIO MELO;;QLP;03/09/2025;03/09/2025;PENDENTE;nan;;CRIAR;nan;PENDENTE;nan;nan;1;2;nan;nan;2;0%;100%;nan;nan;;E444700;-10,716147;-41,281242;;nan;;;;PES DESL.: ABRIR A CHAVE V45744, PARA POSSIBILITAR INSTALAÇÃO DO TRAFO NO PG E444700, ENCABEÇAR REDE BT E ENERGIZAR A OBRA.;nan;PLANO 14;nan;;;;nan;nan;nan;;;nan;nan;nan;NÃO;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1203753;09/01/2025;JACOBINA;9102244163;UB-CIND-AV-SEVERINO RIBEIRO GRAN-CENTRO;UMBURANAS;TIRAR DA CARTEIRA;nan;nan;ANTÔNIO MELO;;QLP;03/09/2025;03/09/2025;PENDENTE;nan;;CRIAR;nan;PENDENTE;nan;nan;1;3;nan;nan;3;0%;100%;nan;nan;;D317644;-10,726785;-41,318702;;nan;;;;PES ENERG.: ENCABEÇAR REDE BT NOVA NO PG EXISTENTE D317644 E ENERGIZAR A OBRA.;nan;PLANO 7;nan;;;;nan;nan;nan;;;nan;nan;nan;NÃO;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
