NOTA;DATA DO CONTATO;DATA DO RETORNO;MUNICIPIO;RESPONSAVEL;STATUS;CONFORMIDADE
4506731680;2025-08-12;;JACOBINA;CAMILO;Aguardando retorno;
4506724790;2025-08-12;;MIRANGABA;CAMILO;Aguardando retorno;
4506725336;2025-08-13;;JUNCO;CAMILO;Aguardando retorno;
4506722382;2025-08-13;2025-08-13;PARAISO;CAMILO;Inapto;Preparar padrao
4506663345;2025-08-13;2025-08-13;CACHOEIRA GRANDE;CAMILO;Inapto;Preparar padrao
4506735173;2025-08-13;;CACHOEIRA GRANDE;CAMILO;Aguardando retorno;
4506727398;2025-08-13;;JUREMA CONTORNO ZE GONCALO;CAMILO;Aguardando retorno;
4506675558;2025-08-13;;QUIXABEIRA;CAMILO;Aguardando retorno;
4506692255;2025-08-13;2025-08-13;JACOBINA;CAMILO;Inapto;Preparar padrao
4506700091;2025-08-13;2025-08-13;VARZEA DO POCO;CAMILO;Apto;Apto
4506703788;2025-08-13;2025-08-13;JACOBINA;CAMILO;Inapto;Preparar padrao
4506714714;2025-08-13;2025-08-13;SERROLANDIA;CAMILO;Inapto;Preparar padrao
4506728817;2025-08-13;2025-08-13;JACOBINA;CAMILO;Apto;Apto
4506722347;2025-08-13;2025-08-13;JACOBINA;CAMILO;Apto;Apto
4506727274;2025-08-13;2025-08-13;MIRANGABA;CAMILO;Apto;Apto
4506721956;2025-08-13;2025-08-13;MIRANGABA;CAMILO;Inapto;Preparar padrao
4506726326;2025-08-13;2025-08-13;MIGUEL CALMON;CAMILO;Apto;Apto
4506730700;2025-08-13;;QUIXABEIRA;CAMILO;Aguardando retorno;
4506727269;2025-08-13;2025-08-13;SAO JOSE DO JACUIPE;CAMILO;Apto;Apto
4506734137;2025-08-13;;MUNDO NOVO;CAMILO;Aguardando retorno;
4506725747;2025-08-13;2025-08-13;VARZEA DA ROCA;CAMILO;Apto;Apto
4506726321;2025-08-13;;JACOBINA;CAMILO;Aguardando retorno;
4506725336;2025-08-13;2025-08-13;JACOBINA;CAMILO;Inapto;Preparar padrao
4506731193;2025-08-13;;SAUDE;CAMILO;Aguardando retorno;
4506731194;2025-08-13;;MAIRI;CAMILO;Aguardando retorno;
4506736006;2025-08-13;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506729313;2025-08-13;2025-08-13;CAPIM GROSSO;CAMILO;Apto;Apto
4506733663;2025-08-13;2025-08-13;SERROLANDIA;CAMILO;Apto;Apto
4506731717;2025-08-13;2025-08-13;JACOBINA;CAMILO;Apto;Apto
4506735637;2025-08-13;;UMBURANAS;CAMILO;Aguardando retorno;
4506729325;2025-08-13;;JACOBINA;CAMILO;Aguardando retorno;
4506729334;2025-08-13;2025-08-13;CAEM;CAMILO;Apto;Apto
4506724452;2025-08-13;;MIRANGABA;CAMILO;Aguardando retorno;
4604735339;2025-08-13;2025-08-13;CAPIM GROSSO;CAMILO;Apto;Apto
4604735340;2025-08-13;2025-08-13;CAPIM GROSSO;CAMILO;Apto;Apto
4604732642;2025-08-13;2025-08-13;QUIXABEIRA;CAMILO;Apto;Apto
4604736099;2025-08-13;2025-08-13;QUIXABEIRA;CAMILO;Inapto;Preparar padrao
4604732644;2025-08-13;2025-08-13;QUIXABEIRA;CAMILO;Inapto;Preparar padrao
4604736104;2025-08-13;2025-08-13;PIRITIBA;CAMILO;Apto;Ja realizada
4604715348;2025-08-13;2025-08-13;SERROLANDIA;CAMILO;Inapto;Preparar padrao
4604733136;2025-08-13;2025-08-13;VARZEA NOVA;CAMILO;Inapto;Preparar padrao
4604735343;2025-08-13;2025-08-13;JACOBINA;CAMILO;Inapto;Preparar padrao
4604725455;2025-08-13;2025-08-13;MAIRI;CAMILO;Apto;Ja realizada
4506663345;2025-08-14;2025-08-14;JACOBINA;CAMILO;Apto;Apto
4506691486;2025-08-14;2025-08-14;MIRANGABA;CAMILO;Cadastro incompleto;Contato incorreto
4506709557;2025-08-14;;CALDEIRAO GRANDE;CAMILO;Aguardando retorno;
4506702447;2025-08-14;2025-08-14;UMBURANAS;CAMILO;Inapto;Deficiencia Tecnica
4506703315;2025-08-14;2025-08-14;JACOBINA;CAMILO;Inapto;Deficiencia Tecnica
4506715910;2025-08-14;2025-08-14;BAIXA GRANDE;CAMILO;Apto;Ja realizada
4506724534;2025-08-14;;OUROLANDIA;CAMILO;Inapto;Deficiencia Tecnica
4506718318;2025-08-14;;VARZEA NOVA;CAMILO;Cadastro incompleto;Sem contato
4506722122;2025-08-14;2025-08-14;TAPIRAMUTA;CAMILO;Apto;Ja realizada
4506729366;2025-08-14;2025-08-14;CAPIM GROSSO;CAMILO;Inapto;Preparar padrao
4506724496;2025-08-14;2025-08-14;OUROLANDIA;CAMILO;Apto;Ja realizada
4506727305;2025-08-14;2025-08-14;VARZEA DO POCO;CAMILO;Apto;Apto
4506722382;2025-08-14;2025-08-14;JACOBINA;CAMILO;Apto;Ja realizada
4506735657;2025-08-14;2025-08-14;PIRITIBA;CAMILO;Apto;Apto
4506734652;2025-08-14;2025-08-14;VARZEA DA ROCA;CAMILO;Inapto;Preparar padrao
4506733717;2025-08-14;;PIRITIBA;CAMILO;Aguardando retorno;
4506735652;2025-08-14;2025-08-14;BAIXA GRANDE;CAMILO;Apto;Ja realizada
4506735092;2025-08-14;;VARZEA NOVA;CAMILO;Aguardando retorno;
4506736508;2025-08-14;;VARZEA DA ROCA;CAMILO;Aguardando retorno;
4506722364;2025-08-14;2025-08-14;MAIRI;CAMILO;Apto;Ja realizada
4506735656;2025-08-14;;PIRITIBA;CAMILO;Aguardando retorno;
4506734193;2025-08-14;;BAIXA GRANDE;CAMILO;Aguardando retorno;
4506733711;2025-08-14;;SERROLANDIA;CAMILO;Aguardando retorno;
4506732742;2025-08-14;;PIRITIBA;CAMILO;Aguardando retorno;
4506729342;2025-08-14;;JACOBINA;CAMILO;Aguardando retorno;
4506720883;2025-08-14;;CALDEIRAO GRANDE;CAMILO;Aguardando retorno;
4506731746;2025-08-14;;MIGUEL CALMON;CAMILO;Aguardando retorno;
4506728851;2025-08-14;;PIRITIBA;CAMILO;Aguardando retorno;
4506727948;2025-08-14;;SAUDE;CAMILO;Aguardando retorno;
4506724495;2025-08-14;;SAO JOSE DO JACUIPE;CAMILO;Aguardando retorno;
4506736048;2025-08-14;;VARZEA DO POCO;CAMILO;Aguardando retorno;
4506731750;2025-08-14;;VARZEA NOVA;CAMILO;Aguardando retorno;
4506725811;2025-08-14;;SERROLANDIA;CAMILO;Aguardando retorno;
4506725388;2025-08-14;;JACOBINA;CAMILO;Aguardando retorno;
4506726374;2025-08-14;2025-08-14;MIGUEL CALMON;CAMILO;Inapto;Obra
4506736055;2025-08-14;2025-08-14;QUIXABEIRA;CAMILO;Inapto;Preparar padrao
4506734228;2025-08-14;;JACOBINA;CAMILO;Apto;Ja realizada
4506722899;2025-08-14;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506728872;2025-08-14;;PIRITIBA;CAMILO;Aguardando retorno;
4506737032;2025-08-14;2025-08-14;JACOBINA;CAMILO;Apto;Apto
4506734726;2025-08-14;2025-08-14;MIRANGABA;CAMILO;Apto;Ja realizada
4506698141;2025-08-15;2025-08-15;JACOBINA;CAMILO;Apto;Apto
4506705020;2025-08-15;;VARZEA DO POCO;CAMILO;Aguardando retorno;
4506719067;2025-08-15;2025-08-15;SERROLANDIA;CAMILO;Apto;Apto
4506718627;2025-08-15;;JACOBINA;CAMILO;Aguardando retorno;
4506717373;2025-08-15;;CALDEIRAO GRANDE;CAMILO;Cadastro incompleto;Sem contato
4506722630;2025-08-15;;VARZEA NOVA;CAMILO;Aguardando retorno;
4506719391;2025-08-15;;MIGUEL CALMON;CAMILO;Aguardando retorno;
4506719427;2025-08-15;;SERROLANDIA;CAMILO;Aguardando retorno;
4506728618;2025-08-15;;MAIRI;CAMILO;Cadastro incompleto;Sem contato
4506733776;2025-08-15;;JACOBINA;CAMILO;Aguardando retorno;
4506728883;2025-08-15;2025-08-15;JACOBINA;CAMILO;Inapto;Preparar padrao
4506722428;2025-08-15;;MAIRI;CAMILO;Aguardando retorno;
4506728915;2025-08-15;;MIRANGABA;CAMILO;Aguardando retorno;
4506738501;2025-08-15;;SAO JOSE DO JACUIPE;CAMILO;Cadastro incompleto;Sem contato
4506722421;2025-08-15;;SERROLANDIA;CAMILO;Cadastro incompleto;Sem contato
4506727351;2025-08-15;;VARZEA DO POCO;CAMILO;Cadastro incompleto;Sem contato
4506735177;2025-08-15;2025-08-15;MUNDO NOVO;CAMILO;Inapto;Cliente deseja KIT financiado
4506735161;2025-08-15;2025-08-15;MAIRI;CAMILO;Apto;Apto
4506734732;2025-08-15;2025-08-15;JACOBINA;CAMILO;Inapto;Deficiencia Tecnica
4506735706;2025-08-15;2025-08-15;MUNDO NOVO;CAMILO;Apto;Apto
4506730466;2025-08-15;2025-08-15;CALDEIRAO GRANDE;CAMILO;Inapto;Deficiencia Tecnica
4506728885;2025-08-15;2025-08-15;PIRITIBA;CAMILO;Inapto;Preparar padrao
4506735709;2025-08-15;;QUIXABEIRA;CAMILO;Aguardando retorno;
4506732271;2025-08-15;2025-08-15;PIRITIBA;CAMILO;Apto;Apto
4506728887;2025-08-15;2025-08-15;MIGUEL CALMON;CAMILO;Inapto;Preparar padrao
4506738003;2025-08-15;2025-08-15;MIGUEL CALMON;CAMILO;Apto;Ja realizada
4506728891;2025-08-15;;OUROLANDIA;CAMILO;Aguardando retorno;
4506738503;2025-08-15;2025-08-15;VARZEA DA ROCA;CAMILO;Inapto;Deficiencia Tecnica
4506729878;2025-08-15;2025-08-15;CAPIM GROSSO;CAMILO;Inapto;Deficiencia Tecnica
4506736559;2025-08-15;;JACOBINA;CAMILO;Aguardando retorno;
4506726934;2025-08-15;2025-08-15;VARZEA DA ROCA;CAMILO;Apto;Apto
4506734274;2025-08-15;2025-08-15;MUNDO NOVO;CAMILO;Inapto;Preparar padrao
4506734747;2025-08-15;2025-08-15;CAPIM GROSSO;CAMILO;Apto;Ja realizada
4506732294;2025-08-15;;TAPIRAMUTA;CAMILO;Aguardando retorno;
4506730495;2025-08-15;2025-08-15;GAVIAO;CAMILO;Apto;Apto
4506730499;2025-08-15;;OUROLANDIA;CAMILO;Aguardando retorno;
4506734289;2025-08-15;;SERROLANDIA;CAMILO;Cadastro incompleto;Contato incorreto
4506737062;2025-08-15;;VARZEA DA ROCA;CAMILO;Aguardando retorno;
4506739007;2025-08-15;2025-08-15;JACOBINA;CAMILO;Inapto;Deficiencia Tecnica
4506726431;2025-08-15;2025-08-15;JACOBINA;CAMILO;Apto;Apto
4506733333;2025-08-15;2025-08-15;JACOBINA;CAMILO;Apto;Ja realizada
4506736579;2025-08-15;2025-08-15;CAPIM GROSSO;CAMILO;Apto;Apto
4506738035;2025-08-15;2025-08-15;CAPIM GROSSO;CAMILO;Apto;Apto
4506726962;2025-08-15;2025-08-15;MIGUEL CALMON;CAMILO;Apto;Apto
4506734774;2025-08-15;2025-08-15;CAPIM GROSSO;CAMILO;Apto;Apto
4506726968;2025-08-15;;JACOBINA;CAMILO;Aguardando retorno;
4506730842;2025-08-15;2025-08-15;MUNDO NOVO;CAMILO;Apto;Apto
4506736591;2025-08-15;2025-08-15;SERROLANDIA;CAMILO;Apto;Apto
4506695265;2025-08-18;2025-08-18;MIGUEL CALMON;CAMILO;Apto;Apto
4506708016;2025-08-18;;JACOBINA;CAMILO;Aguardando retorno;
4506713208;2025-08-18;2025-08-18;VARZEA NOVA;CAMILO;Apto;Apto
4506719537;2025-08-18;;JACOBINA;CAMILO;Aguardando retorno;
4506711974;2025-08-18;2025-08-18;VARZEA DA ROCA;CAMILO;Apto;Apto
4506719374;2025-08-18;;OUROLANDIA;CAMILO;Aguardando retorno;
4506725194;2025-08-18;;UMBURANAS;CAMILO;Aguardando retorno;
4506721294;2025-08-18;2025-08-18;MIGUEL CALMON;CAMILO;Inapto;Obra
4506726185;2025-08-18;2025-08-18;SERROLANDIA;CAMILO;Apto;Apto
4506729227;2025-08-18;2025-08-18;CAPIM GROSSO;CAMILO;Apto;Apto
4506731849;2025-08-18;2025-08-18;CALDEIRAO GRANDE;CAMILO;Inapto;Deficiencia Tecnica
4506735224;2025-08-18;;CALDEIRAO GRANDE;CAMILO;Aguardando retorno;
4506737153;2025-08-18;2025-08-18;CAPIM GROSSO;CAMILO;Inapto;Deficiencia Tecnica
4506720977;2025-08-18;2025-08-18;MAIRI;CAMILO;Apto;Apto
4506735761;2025-08-18;2025-08-18;PIRITIBA;CAMILO;Apto;Ja realizada
4506728944;2025-08-18;2025-08-18;VARZEA NOVA;CAMILO;Apto;Apto
4506739509;2025-08-18;;JACOBINA;CAMILO;Aguardando retorno;
4506727371;2025-08-18;2025-08-18;JACOBINA;CAMILO;Apto;Apto
4506736137;2025-08-18;;PIRITIBA;CAMILO;Aguardando retorno;
4506739042;2025-08-18;2025-08-18;VARZEA NOVA;CAMILO;Inapto;Cliente deseja KIT financiado
4506734336;2025-08-18;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506731363;2025-08-18;2025-08-18;OUROLANDIA;CAMILO;Apto;Apto
4506725882;2025-08-18;2025-08-18;VARZEA DA ROCA;CAMILO;Apto;Apto
4506720971;2025-08-18;2025-08-18;MIGUEL CALMON;CAMILO;Apto;Apto
4506732927;2025-08-18;2025-08-18;QUIXABEIRA;CAMILO;Inapto;Preparar padrao
4506725451;2025-08-18;2025-08-18;QUIXABEIRA;CAMILO;Apto;Apto
4506725887;2025-08-18;2025-08-18;CAPIM GROSSO;CAMILO;Apto;Apto
4506733369;2025-08-18;;MUNDO NOVO;CAMILO;Aguardando retorno;
4506738564;2025-08-18;;PIRITIBA;CAMILO;Aguardando retorno;
4506737630;2025-08-18;2025-08-18;CAPIM GROSSO;CAMILO;Apto;Apto
4506720984;2025-08-18;;MUNDO NOVO;CAMILO;Aguardando retorno;
4506726993;2025-08-18;;JACOBINA;CAMILO;Aguardando retorno;
4506733373;2025-08-18;2025-08-18;SERROLANDIA;CAMILO;Apto;Apto
4506731865;2025-08-18;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506722987;2025-08-18;;PIRITIBA;CAMILO;Aguardando retorno;
4506722484;2025-08-18;;JACOBINA;CAMILO;Aguardando retorno;
4506737652;2025-08-18;2025-08-18;MUNDO NOVO;CAMILO;Inapto;Obra
4506741506;2025-08-18;2025-08-18;CAPIM GROSSO;CAMILO;Apto;Apto
4506738096;2025-08-18;;CAEM;CAMILO;Aguardando retorno;
4506731911;2025-08-18;2025-08-18;VARZEA NOVA;CAMILO;Apto;Apto
4506738591;2025-08-18;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506540409;2025-08-19;2025-08-19;TAPIRAMUTA;CAMILO;Aguardando retorno;
4506699449;2025-08-19;;GAVIAO;CAMILO;Aguardando retorno;
4506703307;2025-08-19;2025-08-19;PIRITIBA;CAMILO;Apto;Apto
4506703346;2025-08-19;2025-08-19;PIRITIBA;CAMILO;Apto;Apto
4506706862;2025-08-19;;SERROLANDIA;CAMILO;Aguardando retorno;
4506716836;2025-08-19;;JACOBINA;CAMILO;Aguardando retorno;
4506721315;2025-08-19;;MAIRI;CAMILO;Aguardando retorno;
4506727217;2025-08-19;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506736180;2025-08-19;2025-08-19;BAIXA GRANDE;CAMILO;Inapto;Preparar padrao
4506744012;2025-08-19;;CAEM;CAMILO;Aguardando retorno;
4506732981;2025-08-19;2025-08-19;CAPIM GROSSO;CAMILO;Apto;Apto
4506734456;2025-08-19;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506739159;2025-08-19;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506740603;2025-08-19;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506735824;2025-08-19;;JACOBINA;CAMILO;Aguardando retorno;
4506725948;2025-08-19;;MIGUEL CALMON;CAMILO;Aguardando retorno;
4506727433;2025-08-19;;OUROLANDIA;CAMILO;Aguardando retorno;
4506735280;2025-08-19;;SAUDE;CAMILO;Aguardando retorno;
4506739142;2025-08-19;;SERROLANDIA;CAMILO;Aguardando retorno;
4506730901;2025-08-19;;SERROLANDIA;CAMILO;Aguardando retorno;
4506741536;2025-08-19;2025-08-19;VARZEA NOVA;CAMILO;Inapto;Preparar padrao
4506735293;2025-08-19;;OUROLANDIA;CAMILO;Aguardando retorno;
4506742508;2025-08-19;;JACOBINA;CAMILO;Aguardando retorno;
4506736675;2025-08-19;;JACOBINA;CAMILO;Aguardando retorno;
4506735305;2025-08-19;;BAIXA GRANDE;CAMILO;Aguardando retorno;
4506738604;2025-08-19;;PIRITIBA;CAMILO;Aguardando retorno;
4506730903;2025-08-19;;JACOBINA;CAMILO;Aguardando retorno;
4506742503;2025-08-19;;MIRANGABA;CAMILO;Aguardando retorno;
4506733910;2025-08-19;;MIRANGABA;CAMILO;Aguardando retorno;
4506742507;2025-08-19;;MAIRI;CAMILO;Aguardando retorno;
4506728983;2025-08-19;;SAO JOSE DO JACUIPE;CAMILO;Aguardando retorno;
4506736181;2025-08-19;;MUNDO NOVO;CAMILO;Aguardando retorno;
4506739540;2025-08-19;;MUNDO NOVO;CAMILO;Aguardando retorno;
4506735783;2025-08-19;;CALDEIRAO GRANDE;CAMILO;Aguardando retorno;
4506737235;2025-08-19;2025-08-19;JACOBINA;CAMILO;Apto;Apto
4506740552;2025-08-19;2025-08-19;BAIXA GRANDE;CAMILO;Inapto;Preparar padrao
4506731499;2025-08-19;;VARZEA DO POCO;CAMILO;Aguardando retorno;
4506743006;2025-08-19;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506733919;2025-08-19;;OUROLANDIA;CAMILO;Aguardando retorno;
4506736664;2025-08-19;;MAIRI;CAMILO;Aguardando retorno;
4506740554;2025-08-19;2025-08-19;CAPIM GROSSO;CAMILO;Inapto;Preparar padrao
4506730917;2025-08-19;;SERROLANDIA;CAMILO;Aguardando retorno;
4506742027;2025-08-19;;MUNDO NOVO;CAMILO;Aguardando retorno;
4506725953;2025-08-19;;SAUDE;CAMILO;Aguardando retorno;
4506737676;2025-08-19;;VARZEA NOVA;CAMILO;Aguardando retorno;
4506733442;2025-08-19;2025-08-19;CAPIM GROSSO;CAMILO;Apto;Apto
4506733927;2025-08-19;;MAIRI;CAMILO;Aguardando retorno;
4506725960;2025-08-19;2025-08-19;MUNDO NOVO;CAMILO;Apto;Apto
4506728999;2025-08-19;;JACOBINA;CAMILO;Aguardando retorno;
4506735304;2025-08-19;;JACOBINA;CAMILO;Aguardando retorno;
4506739556;2025-08-19;;JACOBINA;CAMILO;Aguardando retorno;
4506742036;2025-08-19;;JACOBINA;CAMILO;Aguardando retorno;
4506733952;2025-08-19;;JACOBINA;CAMILO;Aguardando retorno;
4506745009;2025-08-19;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506740082;2025-08-19;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506733479;2025-08-19;;MIGUEL CALMON;CAMILO;Aguardando retorno;
4506735312;2025-08-19;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506732460;2025-08-19;;CAEM;CAMILO;Cadastro incompleto;
4506742623;2025-08-19;;CALDEIRAO GRANDE;CAMILO;Cadastro incompleto;
4506743657;2025-08-19;;CALDEIRAO GRANDE;CAMILO;Cadastro incompleto;
4506743659;2025-08-19;;OUROLANDIA;CAMILO;Cadastro incompleto;
4506584530;2025-08-19;2025-08-19;GAVIAO;CAMILO;Apto;Apto
4506693429;2025-08-19;;JACOBINA;CAMILO;Aguardando retorno;
4506710583;2025-08-19;2025-08-19;JACOBINA;CAMILO;Apto;Apto
4506719309;2025-08-19;2025-08-19;MUNDO NOVO;CAMILO;Apto;Apto
4506729700;2025-08-19;2025-08-19;MAIRI;CAMILO;Inapto;Preparar padrao
4506731680;2025-08-19;;JACOBINA;CAMILO;Aguardando retorno;
4506737703;2025-08-19;2025-08-19;CALDEIRAO GRANDE;CAMILO;Cadastro incompleto;Contato incorreto
4506742551;2025-08-19;2025-08-19;JACOBINA;CAMILO;Apto;Apto
4506744066;2025-08-19;;MIGUEL CALMON;CAMILO;Aguardando retorno;
4506735357;2025-08-19;;UMBURANAS;CAMILO;Aguardando retorno;
4506735836;2025-08-19;;BAIXA GRANDE;CAMILO;Aguardando retorno;
4506735390;2025-08-19;2025-08-19;VARZEA DO POCO;CAMILO;Apto;Apto
4506735833;2025-08-19;;MIGUEL CALMON;CAMILO;Aguardando retorno;
4506733979;2025-08-19;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506742048;2025-08-19;;JACOBINA;CAMILO;Cadastro incompleto;Sem contato
4506737298;2025-08-19;2025-08-19;VARZEA DO POCO;CAMILO;Apto;Apto
4506740608;2025-08-19;;OUROLANDIA;CAMILO;Aguardando retorno;
4506730987;2025-08-19;2025-08-19;SAO JOSE DO JACUIPE;CAMILO;Inapto;Preparar padrao
4506743044;2025-08-19;;SAO JOSE DO JACUIPE;CAMILO;Aguardando retorno;
4506740610;2025-08-19;;JACOBINA;CAMILO;Aguardando retorno;
4506744540;2025-08-19;;VARZEA NOVA;CAMILO;Aguardando retorno;
4506736240;2025-08-19;2025-08-19;BAIXA GRANDE;CAMILO;Apto;Apto
4506735865;2025-08-19;;SERROLANDIA;CAMILO;Aguardando retorno;
4506742060;2025-08-19;2025-08-19;UMBURANAS;CAMILO;Inapto;Deficiencia Tecnica
4506737723;2025-08-19;;JACOBINA;CAMILO;Aguardando retorno;
4506732480;2025-08-19;2025-08-19;MIRANGABA;CAMILO;Inapto;Obra
4506727493;2025-08-19;2025-08-19;CAPIM GROSSO;CAMILO;Apto;Apto
4506736730;2025-08-19;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506738202;2025-08-19;;VARZEA DO POCO;CAMILO;Aguardando retorno;
4506736733;2025-08-19;2025-08-19;OUROLANDIA;VINICIUS;Inapto;Deficiencia Tecnica
4506734918;2025-08-19;;JACOBINA;CAMILO;Aguardando retorno;
4506740120;2025-08-19;;CAPIM GROSSO;CAMILO;Cadastro incompleto;
4506742591;2025-08-19;2025-08-19;CAEM;CAMILO;Apto;Apto
4506738714;2025-08-19;;CAPIM GROSSO;CAMILO;Cadastro incompleto;Contato incorreto
4506318893;2025-08-21;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506706690;2025-08-21;2025-08-21;TAPIRAMUTA;CAMILO;Apto;Apto
4506706700;2025-08-21;2025-08-21;JACOBINA;CAMILO;Apto;Apto
4506718318;2025-08-21;2025-08-21;VARZEA NOVA;CAMILO;Inapto;Obra
4506726726;2025-08-21;2025-08-21;CAPIM GROSSO;CAMILO;Apto;Apto
4506719930;2025-08-21;2025-08-21;TAPIRAMUTA;CAMILO;Apto;Apto
4506725701;2025-08-21;2025-08-21;JACOBINA;CAMILO;Apto;Apto
4506729313;2025-08-21;2025-08-21;CAPIM GROSSO;CAMILO;Apto;Apto
4506746051;2025-08-21;2025-08-21;BAIXA GRANDE;CAMILO;Apto;Apto
4506737363;2025-08-21;2025-08-21;CAPIM GROSSO;CAMILO;Apto;Apto
4506740638;2025-08-21;2025-08-21;MAIRI;CAMILO;Aguardando retorno;
4506737353;2025-08-21;2025-08-21;MIGUEL CALMON;CAMILO;Apto;Apto
4506738336;2025-08-21;;VARZEA NOVA;CAMILO;Aguardando retorno;
4506742599;2025-08-21;2025-08-21;MAIRI;CAMILO;Inapto;Preparar padrao
4506747050;2025-08-21;2025-08-21;JACOBINA;CAMILO;Apto;Apto
4506741153;2025-08-21;2025-08-21;JACOBINA;CAMILO;Apto;Apto
4506744106;2025-08-21;2025-08-21;CAPIM GROSSO;CAMILO;Apto;Ja realizada
4506740633;2025-08-21;2025-08-21;JACOBINA;CAMILO;Apto;Apto
4506740637;2025-08-21;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506742600;2025-08-21;;CAEM;CAMILO;Aguardando retorno;
4506735903;2025-08-21;2025-08-21;JACOBINA;CAMILO;Apto;Ja realizada
4506741124;2025-08-21;;JACOBINA;CAMILO;Aguardando retorno;
4506746045;2025-08-21;2025-08-21;JACOBINA;CAMILO;Apto;Apto
4506744083;2025-08-21;2025-08-21;VARZEA NOVA;CAMILO;Apto;Apto
4506743077;2025-08-21;2025-08-21;JACOBINA;CAMILO;Apto;Apto
4506738299;2025-08-21;2025-08-21;OUROLANDIA;CAMILO;Apto;Apto
4506746064;2025-08-21;;SAO JOSE DO JACUIPE;CAMILO;Aguardando retorno;
4506740155;2025-08-21;;SERROLANDIA;CAMILO;Aguardando retorno;
4506746067;2025-08-21;2025-08-21;JACOBINA;CAMILO;Inapto;Obra
4506742618;2025-08-21;2025-08-21;JACOBINA;CAMILO;Apto;Apto
4506739263;2025-08-21;2025-08-21;JACOBINA;CAMILO;Apto;Apto
4506746074;2025-08-21;2025-08-21;CAPIM GROSSO;CAMILO;Apto;Apto
4506747548;2025-08-21;2025-08-21;MIGUEL CALMON;CAMILO;Apto;Apto
4506749018;2025-08-21;2025-08-21;MUNDO NOVO;CAMILO;Apto;Apto
4506737817;2025-08-21;2025-08-21;SERROLANDIA;CAMILO;Apto;Apto
4506744102;2025-08-21;2025-08-21;JACOBINA;CAMILO;Apto;Apto
4506738747;2025-08-21;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506746570;2025-08-21;2025-08-21;GAVIAO;CAMILO;Aguardando retorno;
4506737837;2025-08-21;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506737839;2025-08-21;2025-08-21;CAPIM GROSSO;CAMILO;Apto;Apto
4506746085;2025-08-21;;MUNDO NOVO;CAMILO;Aguardando retorno;
4506740178;2025-08-21;;OUROLANDIA;CAMILO;Aguardando retorno;
4506749069;2025-08-21;;SAO JOSE DO JACUIPE;CAMILO;Cadastro incompleto;
4506740681;2025-08-21;;OUROLANDIA;CAMILO;Aguardando retorno;
4506742123;2025-08-21;;CAPIM GROSSO;CAMILO;Cadastro incompleto;
4506745603;2025-08-21;;CAPIM GROSSO;CAMILO;Cadastro incompleto;
4506739697;2025-08-21;;VARZEA DA ROCA;CAMILO;Aguardando retorno;
4506737885;2025-08-25;;;CAMILO;Aguardando retorno;
4506749075;2025-08-25;;;CAMILO;Aguardando retorno;
4506740250;2025-08-25;;;CAMILO;Aguardando retorno;
4506742161;2025-08-25;;;CAMILO;Aguardando retorno;
4506741299;2025-08-25;;;CAMILO;Aguardando retorno;
4506735948;2025-08-25;;;CAMILO;Aguardando retorno;
4506736378;2025-08-25;;;CAMILO;Aguardando retorno;
4506742664;2025-08-25;;;CAMILO;Aguardando retorno;
4506745159;2025-08-25;;;CAMILO;Aguardando retorno;
4506737901;2025-08-25;;;CAMILO;Aguardando retorno;
4506745643;2025-08-25;;;CAMILO;Aguardando retorno;
4506746613;2025-08-25;;;CAMILO;Aguardando retorno;
4506736362;2025-08-25;;;CAMILO;Aguardando retorno;
4506738449;2025-08-25;;;CAMILO;Aguardando retorno;
4506742126;2025-08-25;;;CAMILO;Aguardando retorno;
4506740181;2025-08-25;;;CAMILO;Aguardando retorno;
4506747625;2025-08-25;;;CAMILO;Aguardando retorno;
4506736798;2025-08-25;;;CAMILO;Aguardando retorno;
4506724504;2025-08-25;2025-08-25;;CAMILO;Inapto;Obra
4506739715;2025-08-25;;;CAMILO;Aguardando retorno;
4506734993;2025-08-25;;;CAMILO;Aguardando retorno;
4506721956;2025-08-25;2025-08-25;;CAMILO;Inapto;Cliente deseja KIT financiado
4506745616;2025-08-25;;;CAMILO;Aguardando retorno;
4506737449;2025-08-25;;;CAMILO;Aguardando retorno;
4506740693;2025-08-25;2025-08-25;;CAMILO;Aguardando retorno;
4506743696;2025-08-25;;;CAMILO;Aguardando retorno;
