PROJETO_FATO;Carteira;COORD;TÍTULO;MUNICIPIO;STATUS;CLIET.;PSTP;PST EXEC;CAVA PRONTA;CAVA P/ DETON;PLANO;AVNP;PV. INÍCIO;PV. FIM;ENCARREGADO;SUPERVISOR;AR;LATITUDE;LONGITUDE;STATUS 1.1;DATA DE ENERG.;VALOR/PST;Unnamed: 5;GPM;VALOR A FATURAR;TITULO.1;STATUS 2;REPROGRAMAÇÃO;TITULO;CRITERIO;ESTÁGIO DE OBRAS;PRE FECHAMENTO;OBS;RESPONSÁVEL;CLIENTE;DESLIGAMENTO PROGRAMADO;DATA INICIO PROGRAMADA;DATA FINAL PROGRAMADA;DATA DE REPROGRAMAÇÃO;SERVIÇO COM LV;OBRA MIGRADA;PES;MAPS;DATA INICIAL REAL;DATA FINAL REAL;ENERG. INFORMADA;OBS.1
1173776;09/01/2025;JUAZEIRO;RR-GRUA-FAZ-VERMELHO-RURAL;JUAZEIRO;NÃO DEFINIDO;;6;;;;8.6.2003;100%;12/08/2025;27/09/2025;GISMARIO;EDIE JONNES;CARLOS EDUARDO;-9.4328027;-39.7841685;CONCLUIDA;;R$ 10.200,00;;;;;;;;;;;;;;;;;;;;;;;;;
1195955;09/01/2025;JUAZEIRO;ER-CIND-POV-MARIA PRETA 200-MARIA PRETA;UAUÁ;NÃO DEFINIDO;1;6;;;;7.1.2.3;100%;12/09/2025;30/09/2025;JUAREZ;EDIE JONNES;CARLOS EDUARDO;-9,8345323;-39,4149137;NÃO INICIADA;;R$ 10.200,00;;;;;;;;;;;;;;;;;;;;;;;;;
1118538;09/01/2025;JUAZEIRO;ER-CIND-POV-PINHOES-CENTRO;JUAZEIRO;NÃO DEFINIDO;1;24;;;;14.7.2003;100%;25/08/2025;30/09/2025;GISMARIO;EDIE JONNES;VICTOR BARROS;-9.5667254;-39.9208861;NÃO INICIADA;;R$ 40.800,00;;;;;;;;;;;;;;;;;;;;;;;;;
1141961;09/01/2025;JUAZEIRO;MP-CIND-FAZ RIACHO DO SALGADO-RURAL;UAUÁ;NÃO DEFINIDO;1;14;;;;37451;100%;22/09/2025;30/09/2025;TURMA NOVA;EDIE JONNES;CARLOS EDUARDO;-10,0231278;-39,4902749;NÃO INICIADA;;R$ 23.800,00;;;;;;;;;;;;;;;;;;;;;;;;;
1172124;09/01/2025;JUAZEIRO;RR-CIND-FAZ-MELANCIA-RURAL;CURAÇÁ;NÃO DEFINIDO;3;30;;;;7.1.2.3;100%;24/09/2025;30/09/2025;FABIO;EDIE JONNES;CARLOS EDUARDO;-9,2082716;-39,8343706;NÃO INICIADA;;R$ 51.000,00;;;;;;;;;;;;;;;;;;;;;;;;;
1210327;09/01/2025;JUAZEIRO;ER-CIND-POV-CAITITUS-CAITITUS;UAUÁ;NÃO DEFINIDO;1;20;;;;7.1.2.3;80%;15/09/2025;15/10/2025;AVANÇO;EDIE JONNES;CARLOS EDUARDO;-9,9312168;-39,3249672;NÃO INICIADA;;R$ 34.000,00;;;;;;;;;;;;;;;;;;;;;;;;;
1198350;09/01/2025;JUAZEIRO;ER-CCOL-RUA-04 AGROVILA-PEDRA BRANCA;CURAÇÁ;NÃO DEFINIDO;;18;;;;14.4.12.1;25%;15/08/2025;31/10/2025;AVANÇO;EDIE JONNES;CARLOS EDUARDO;-8.6656868;-39.4263194;NÃO INICIADA;;R$ 30.600,00;;;;;;;;;;;;;;;;;;;;;;;;;
1153460;09/01/2025;JUAZEIRO;MP-CIND-RUA-DOS VERMELHOS-RURAL;JUAZEIRO;NÃO DEFINIDO;3;26;;;;7.1.2.3;80%;01/09/2025;31/10/2025;AVANÇO;EDIE JONNES;VICTOR BARROS;-9,5992005;-40,3925912;NÃO INICIADA;;R$ 44.200,00;;;;;;;;;;;;;;;;;;;;;;;;;
1181008;09/01/2025;JUAZEIRO;RR-CIND-FAZ-S O PEDRO 11-S O PEDRO;JUAZEIRO;NÃO DEFINIDO;1;21;;;;7.1.2.3;80%;01/09/2025;31/10/2025;AVANÇO;EDIE JONNES;VICTOR BARROS;-9,5961849;-40,4236876;NÃO INICIADA;;R$ 35.700,00;;;;;;;;;;;;;;;;;;;;;;;;;
0515938;09/01/2025;JUAZEIRO;MP-CCOL-FAZ SERRA BRANCA E ARRED.-RURAL;REMANSO;NÃO DEFINIDO;93;1392;;;;14.4.12.1;100%;;30/09/2025;JORGE;JORGE;MARLOS LOPES ;;;NÃO INICIADA;;R$ 2.366.400,00;;;;;;;;;;;;;;;;;;;;;;;;;
1146087;09/01/2025;JUAZEIRO;MP-CCOL-FAZ.NOVA TAPUA-RURAL;REMANSO;NÃO DEFINIDO;12;172;;;;7.1.2.3;60%;;AVANÇO;JORGE;JORGE;MARLOS LOPES ;-9,4735036;-42,2501527;NÃO INICIADA;;R$ 292.400,00;;;;;;;;;;;;;;;;;;;;;;;;;
1173964;09/01/2025;JUAZEIRO;RR-CIND-POV-SALINA GRANDE-RURAL;REMANSO;OURO;36;227;;;;14.4.12.1;60%;;AVANÇO;JORGE;JORGE;MARLOS LOPES ;0;0;NÃO INICIADA;;R$ 385.900,00;;;;;;;;;;;;;;;;;;;;;;;;;
1187240;09/01/2025;JUAZEIRO;ER-CINDQD Z 10-BEM BOM;CASA NOVA;NÃO DEFINIDO;1;2;;;;37816;100%;12/09/2025;12/09/2025;MANUTENÇÃO;PAULO JUNIOR;DIEGO ALMEIDA;0;0;NÃO INICIADA;;R$ 3.400,00;;;;;;;;;;;;;;;;;;;;;;;;;
1141807;09/01/2025;JUAZEIRO;ER-CIND-POV-ENTRONCAMENTO-RECREIO;CASA NOVA;NÃO DEFINIDO;;2;;;;7.1.2.3;100%;10/09/2025;26/09/2025;AILTON;PAULO JUNIOR;SANDRO SANTOS;-9.318951;-41.123503;NÃO INICIADA;;R$ 3.400,00;;;;;;;;;;;;;;;;;;;;;;;;;
1141818;09/01/2025;JUAZEIRO;ER-CIND-SI-PASCACIO-RURAL;CASA NOVA;NÃO DEFINIDO;;0;;;;7.1.2.2;100%;10/09/2025;26/09/2025;AILTON;PAULO JUNIOR;SANDRO SANTOS;-9.3099092;-41.138693;NÃO INICIADA;;R$ 0,00;;;;;;;;;;;;;;;;;;;;;;;;;
1132085;09/01/2025;JUAZEIRO;ER-SEIN-RUA-DAS FLORES-XIQUE-XIQUE;PILÃO ARCADO;OURO;11;26;;;;7.1.2.3;100%;20/09/2025;30/09/2025;;PAULO JUNIOR;MARLOS LOPES ;-10,5568842;-42,6234047;NÃO INICIADA;;R$ 44.200,00;;;;;;;;;;;;;;;;;;;;;;;;;
1128925;09/01/2025;JUAZEIRO;LD-CIND-POV BAIXAO-RURAL-CSN;CASA NOVA;NÃO DEFINIDO;1;6;;;;37451;100%;15/09/2025;30/09/2025;SILVONEY;PAULO JUNIOR;SANDRO SANTOS;-9.3139292;-41.0714687;NÃO INICIADA;;R$ 10.200,00;;;;;;;;;;;;;;;;;;;;;;;;;
1113834;09/01/2025;JUAZEIRO;AC-CIND ESCOLA MUN.DE BREJINHO-RURAL;PILÃO ARCADO;NÃO DEFINIDO;65;416;217;;;7.1.2.3;80%;01/09/2025;30/10/2025;AILTON;PAULO JUNIOR;MARLOS LOPES ;#N/D;#N/D;NÃO INICIADA;;R$ 707.200,00;;;;;;;;;;;;;;;;;;;;;;;;;
1145786;09/01/2025;JUAZEIRO;AC CIND POV XIQUE XIQUE RURAl;CASA NOVA;OURO;18;29;;;;7.1.2.3;20%;22/09/2025;31/10/2025;FERNANDO;PAULO JUNIOR;DIEGO ALMEIDA;#N/D;#N/D;NÃO INICIADA;;R$ 49.300,00;;;;;;;;;;;;;;;;;;;;;;;;;
1128536;09/01/2025;JUAZEIRO;MP-CCOL-POV-XIQUE XIQUE-RURAL;CASA NOVA;OURO;17;166;;;;14.4.12.1;70%;07/08/2025;31/10/2025;FERNANDO;PAULO JUNIOR;DIEGO ALMEIDA;-9,6263923;-41,838502;NÃO INICIADA;;R$ 282.200,00;;;;;;;;;;;;;;;;;;;;;;;;;
1146131;09/01/2025;JUAZEIRO;AC-REGFV-CCOL-POV DESTERRO-CAI ARA-III;CASA NOVA;OURO;141;394;;;;7.1.2.3;25%;;30/12/2025;FERNANDO;PAULO JUNIOR;DIEGO ALMEIDA;-9,335318;-41,8057884;NÃO INICIADA;;R$ 669.800,00;;;;;;;;;;;;;;;;;;;;;;;;;
0763601;09/01/2025;JUAZEIRO;MP-CCOL-POV CANOINHA-RURAL;CASA NOVA;OURO;25;541;;;;37816;10%;;AVANÇO;FERNANDO;PAULO JUNIOR;DIEGO ALMEIDA;-9,1657286;-41,3927492;NÃO INICIADA;;R$ 919.700,00;;;;;;;;;;;;;;;;;;;;;;;;;
1120277;09/01/2025;JUAZEIRO;MP-CCOL-RUA 03-RURAL;SENTO SÉ;NÃO DEFINIDO;1;23;28;;;7.1.2.3;100%;;03/09/2025;FABIO;RODRIGUES;SANDRO SANTOS;-9.75338;-41.8858;CONCLUIDA;03/09/2025;R$ 39.100,00;;;;;;;;;;;;;;;;;;;;;;;;;
1092651;09/01/2025;JUAZEIRO;MP-CCOL-RUA DA CONCEIÇÃO-RURAL;SENTO SÉ;NÃO DEFINIDO;3;15;15;;;14.4.12.1 ;100%;06/08/2025;04/09/2025;JACSON;RODRIGUES;SANDRO SANTOS;-9.8048531;-41.4354007;CONCLUIDA;04/09/2025;R$ 25.500,00;;;;;;;;;;;;;;;;;;;;;;;;;
1129183;09/01/2025;JUAZEIRO;MP-CCOL-POV.MANTEIGA-RURAL;REMANSO;NÃO DEFINIDO;3;46;;;;7.1.2.3;100%;01/09/2025;30/09/2025;RUBEM;RUBEM;MARLOS LOPES ;-9,5839657;-42,1016911;NÃO INICIADA;;R$ 78.200,00;;;;;;;;;;;;;;;;;;;;;;;;;
1058100;09/01/2025;JUAZEIRO;AC-CIND-POV-PONTA DA SERRA-RURAL;REMANSO;NÃO DEFINIDO;59;380;;;;7.1.2.3;55%;;30/11/2025;RUBEM;RUBEM;MARLOS LOPES ;-9,392305;-42,1929795;NÃO INICIADA;;R$ 646.000,00;;;;;;;;;;;;;;;;;;;;;;;;;
1191546;09/01/2025;JUAZEIRO;IE-RELIGADOR-NCU-01Z4-B360628;JUAZEIRO;RELIGADOR;0;1;;;;8.2.2.3;100%;05/09/2025;05/09/2025;IVONALDO;SANTIAGO;VICTOR BARROS;-9,172178;-40,0666537;CONCLUIDA;;R$ 1.700,00;;;;;;09/09/2025;;;;;;;;;;;;;;;;;;;
1211795;09/01/2025;JUAZEIRO;ER-CIND-POV-DE MARI 17-MARI;JUAZEIRO;NÃO DEFINIDO;1;5;;;;7.1.2.3;100%;08/09/2025;09/09/2025;IVONALDO;SANTIAGO;VICTOR BARROS;0;0;NÃO INICIADA;;R$ 8.500,00;;;;;;;;;;;;;;;;;;;;;;;;;
1221851;09/01/2025;JUAZEIRO;ER-CIND-SI-S O JOSE-RURAL;JUAZEIRO;NÃO DEFINIDO;3;11;;;;7.1.2.3;100%;25/08/2025;11/09/2025;IVONALDO;SANTIAGO;VICTOR BARROS;-9.4558324;-40.4694899;NÃO INICIADA;;R$ 18.700,00;;;;;;;;;;;;;;;;;;;;;;;;;
1144796;09/01/2025;JUAZEIRO;MP-CCOL-POV.LAGOA DOS CAVALOS-RURAL;JUAZEIRO;NÃO DEFINIDO;2;19;;;;7.1.2.3;100%;10/09/2025;16/09/2025;IVONALDO;SANTIAGO;VICTOR BARROS;-9,2880477;-40,0738188;NÃO INICIADA;;R$ 32.300,00;;;;;;;;;;;;;;;;;;;;;;;;;
1144762;09/01/2025;JUAZEIRO;PT UAU 34 5 13 8KV;UAUÁ;NÃO DEFINIDO;0;6;;;;1.2.2.2.3;50%;15/09/2025;17/09/2025;JUAREZ;SANTIAGO;CARLOS EDUARDO;-9,8468026;-39,4664253;NÃO INICIADA;;R$ 10.200,00;;;;;;;;;;;;;;;;;;;;;;;;;
1129437;09/01/2025;JUAZEIRO;LD CIND FAZ MANI OBA VELHA RURAL;JUAZEIRO;NÃO DEFINIDO;1;15;;;;14.7.2003;100%;01/09/2025;18/09/2025;PAULO;SANTIAGO;VICTOR BARROS;;;NÃO INICIADA;;R$ 25.500,00;;;;;;;;;;;;;;;;;;;;;;;;;
1212994;09/01/2025;JUAZEIRO;RR-CIND-POV-ALMAS-ALMAS;SENTO SÉ;OURO;0;35;;;;37816;100%;04/09/2025;22/09/2025;JACSON;SANTIAGO;DIEGO ALMEIDA;-10,2842731;-41,3726258;NÃO INICIADA;;R$ 59.500,00;;;;;;;;;;;;;;;;;;;;;;;;;
1214805;09/01/2025;JUAZEIRO;ER-CIND-FAZ-BARRA BONITA-RURAL;JUAZEIRO;OURO;3;44;;;;37816;100%;17/09/2025;30/09/2025;IVONALDO;SANTIAGO;VICTOR BARROS;0;0;NÃO INICIADA;;R$ 74.800,00;;;;;;;;;;;;;;;;;;;;;;;;;
0997469;09/01/2025;JUAZEIRO;ER-CIND-POV-ALMAS-ALEGRE;SENTO SÉ;OURO;2;43;;;;37816;100%;23/09/2025;30/09/2025;JACSON;SANTIAGO;DIEGO ALMEIDA;-10,2638619;-41,3329393;NÃO INICIADA;;R$ 73.100,00;;;;;;;;;;;;;;;;;;;;;;;;;
1159894;09/01/2025;JUAZEIRO;UB-CIND-RUA-JUAZEIRO-2;JUAZEIRO;OURO;0;66;;;;7.1.1.3;40%;01/09/2025;31/10/2025;PAULO;SANTIAGO;VICTOR BARROS;-9,4665442;-40,4999899;NÃO INICIADA;;R$ 112.200,00;;;;;;;;;;;;;;;;;;;;;;;;;
1120926;09/01/2025;JUAZEIRO;MP CIND POV MANTEIGA RURAL MOD;REMANSO;NÃO DEFINIDO;17;111;;;;37816;100%;22/08/2025;AVANÇO;;;MARLOS LOPES ;-9,5834495;-42,1018369;NÃO INICIADA;;R$ 188.700,00;;;;;;;;;;;;;;;;;;;;;;;;;
0515938;;JUAZEIRO;;REMANSO;CONCLUIDA;;1.392;1619;;;14.4.12.1;100%;;;JORGE;JORGE;;;;;04/10/2025;;;;;;;;MP-CCOL-FAZ SERRA BRANCA E ARRED.-RURAL;;CONCLUÍDA;;;MARLOS LOPES ;93;;;24/10/2025;;;SIM;;Ver no Mapa;05/04/2025;04/10/2025;06/10/2025;
1233696;;JUAZEIRO;;CAMPO ALEGRE DE LOURDES;CONCLUIDA;;2;;;;8.3.2.3;100%;;;JACSON;SANTIAGO;;-9.5010346;-43.010159;;17/12/2025;;;;;;;;RC-GOVE-ROD-BR 020-CENTRO;GOVERNO;CONCLUÍDA;COMPLETO;;MARLOS LOPES ;0;;;17/12/2025;;NÃO;NÃO;;Ver no Mapa;17/12/2025;17/12/2025;SIM;
1189551;;JUAZEIRO;;CASA NOVA;CONCLUIDA;;2;2;;;7.1.1.3;100%;;;FABIO;SANTIAGO;;-9.2935056;-40.8191625;;25/11/2025;;;;;;;;UB-CIND-RUA-DO ASFALTO 10-CENTRO;PRIORIDADE PLANO ANEEL;ENERGIZADA;COMPLETO;;MARLOS LOPES ;;;26/11/2025;26/11/2025;;;NÃO;;Ver no Mapa;25/11/2025;25/11/2025;SIM;
1201544;;JUAZEIRO;;CASA NOVA;CONCLUIDA;;2;;;;7.1.2.3;100%;;;JACSON;EDIE JONNES;;-9.303507;-40.8318994;;16/12/2025;;;;;;;;ER-CIND-SI-STA LUZIA-RR-SAO LUIZ;PRIORIDADE PLANO ANEEL;CONCLUÍDA;COMPLETO;;DIEGO ALMEIDA;1;;02/12/2025;06/12/2025;;SIM;SIM;;Ver no Mapa;10/12/2025;16/12/2025;SIM;
1128536;;JUAZEIRO;;CASA NOVA;CONCLUIDA;;166;178;;;14.4.12.1;100%;;;FERNANDO;PAULO JUNIOR;;-9.6263923;-41.838502;;31/10/2025;;;;;;;;MP-CCOL-POV-XIQUE XIQUE-RURAL;;CONCLUÍDA;;OURO;DIEGO ALMEIDA;8;;07/08/2025;31/10/2025;;;SIM;;Ver no Mapa;07/08/2025;31/10/2025;31/10/2025;
1120926;;JUAZEIRO;;REMANSO;CONCLUIDA;;111;;;;14.4.12.1;100%;;;RUBEM;RUBEM;;-9.5834495;-42.1018369;;30/09/2025;;;;;;;;MP CIND POV MANTEIGA RURAL MOD;;CONCLUÍDA;;;MARLOS LOPES ;17;;22/08/2025;;;;;;Ver no Mapa;02/09/2025;30/09/2025;01/10/2025;
1229077;;JUAZEIRO;;CASA NOVA;PROGRAMADA;;2;;;;7.1.2.3;100%;;;;MICHEL;;-9.394975;-41.230686;;;;;;;;;;ER-CIND-POV-BAIXAO-RURAL;OBRAS ÁGEIS;NÃO INICIADA;COMPLETO;;DIEGO ALMEIDA;1;;11/12/2025;11/12/2025;;;NÃO;;Ver no Mapa;;;;
1189586;;JUAZEIRO;;CASA NOVA;CONCLUIDA;;0;;;;7.1.2.3;100%;;;JUAREZ;EDIE JONNES;;-9.3070009;-40.9293817;;15/12/2025;;;;;;;;ER-CIND-POV-FAZ SERRA DA ESPERANCA-RURAL;PRIORIDADE PLANO ANEEL;CONCLUÍDA;COMPLETO;;DIEGO ALMEIDA;1;;12/12/2025;12/12/2025;;;NÃO;;Ver no Mapa;12/12/2025;15/12/2025;SIM;
1183301;;JUAZEIRO;;CASA NOVA;CONCLUIDA;;1;1;;;7.1.1.10;100%;;;JACSON;SANTIAGO;;-9.299753;-40.81499;;26/11/2025;;;;;;;;UB-CIND CJ-HABITACIONAL-BORGES;PRIORIDADE PLANO ANEEL;ENERGIZADA;COMPLETO;;MARLOS LOPES ;;;27/11/2025;27/11/2025;;;NÃO;;Ver no Mapa;26/11/2025;26/11/2025;SIM;
1129183;;JUAZEIRO;;REMANSO;CONCLUIDA;;46;;;;14.4.12.1;100%;;;RUBEM;RUBEM;;-9.5839657;-42.1016911;;30/09/2025;;;;;;;;MP-CCOL-POV.MANTEIGA-RURAL;;CONCLUÍDA;;;MARLOS LOPES ;3;;;;;;;;Ver no Mapa;02/09/2025;30/09/2025;01/10/2025;
1161341;;JUAZEIRO;;CASA NOVA;CONCLUIDA;;35;;;;7.1.2.3;100%;;;FABIO;EDIE JONNES;;-9.2813404;-40.7610571;;24/12/2025;;;;;;;;MP CIND POV RIACHO DO SOBRADO RURAL;QLP;CONCLUÍDA;PARCIAL;FALTA TRAFO DE 10;DIEGO ALMEIDA;1;;01/12/2025;13/12/2025;;SIM;NÃO;;Ver no Mapa;04/12/2025;24/12/2025;SIM;
1166759;;JUAZEIRO;;CASA NOVA;PROGRAMADA;;2;;;;7.1.2.3;100%;;;PAULO;SANTIAGO;;-9.6295349;-41.8396333;;;;;;;;;;AC-CIND-POV-PARA RURAL-BEM BOM 📸;QLP;NÃO INICIADA;COMPLETO;;DIEGO ALMEIDA;0;;22/12/2025;22/12/2025;;;NÃO;;Ver no Mapa;;;;
1176138;;JUAZEIRO;;CASA NOVA;PROGRAMADA;;1;;;;7.1.2.3;100%;;;PAULO;SANTIAGO;;-9.618595;-41.6521913;;;;;;;;;;IT-CIND-POV-PAU A PIQUE-RURAL;RECLAMAÇÃO;NÃO INICIADA;COMPLETO;;DIEGO ALMEIDA;0;;18/12/2025;24/12/2025;;SIM;NÃO;;Ver no Mapa;;;;
1146806;;JUAZEIRO;;CASA NOVA;EM EXECUÇÃO;;2;;;;8.4.1.2;100%;;;PEDRO LINO;ANDERSON;;-9.266944;-41.011611;;;;;;;;;;NT-RECOND-CSN-01C3-D166353-D166406;EQUIPAMENTO;EQUIPAMENTO;COMPLETO;;DIEGO ALMEIDA;1;;19/12/2025;24/12/2025;;SIM;SIM;;Ver no Mapa;;;;
1226976;;JUAZEIRO;;CASA NOVA;CONCLUIDA;;7;;;;7.1.2.3;100%;;;FABIO;EDIE JONNES;;-9.0246061;-41.062166;;22/12/2025;;;;;;;;ER-CIND-POV-BARRA-RURAL;QLP;CONCLUÍDA;COMPLETO;;DIEGO ALMEIDA;1;;15/12/2025;24/12/2025;;;NÃO;;Ver no Mapa;20/12/2025;22/12/2025;SIM;
1146090;;JUAZEIRO;;CASA NOVA;CONCLUIDA;;8;;;;7.1.2.3;100%;;;;PAULO JUNIOR;;-8.9256379;-41.4202716;;22/12/2025;;;;;;;;ME REFO ADF MP CIND POV XIQUE XIQUE RR;INSTITUCIONAL;CONCLUÍDA;COMPLETO;;DIEGO ALMEIDA;0;;15/12/2025;24/12/2025;;;NÃO;;Ver no Mapa;17/12/2025;22/12/2025;SIM;
1172245;;JUAZEIRO;;SENTO SÉ;CONCLUIDA;;17;17;;;14.7.3;100%;;;FABIO;SANTIAGO;;-10.1193568;-41.6873124;;14/11/2025;;;;;;;;RR - CIND - POV LAGOA DO MARY - RURAL;LPT;ENERGIZADA;COMPLETO;JACSON / FABIO;SANDRO SANTOS;2;;04/11/2025;11/11/2025;;SIM;NÃO;;Ver no Mapa;04/11/2025;14/11/2025;SIM;
1204722;;JUAZEIRO;;SENTO SÉ;CONCLUIDA;;7;8;;;14.7.3;100%;;;FABIO;SANTIAGO;;-10.3146872;-41.8565518;;17/11/2025;;;;;;;;ER-CIND-POV-CAPIM GROSSO-RURAL;LPT;ENERGIZADA;COMPLETO;PLANO 7;SANDRO SANTOS;1;;18/11/2025;19/11/2025;;SIM;NÃO;;Ver no Mapa;17/11/2025;17/11/2025;SIM;
1204112;;JUAZEIRO;;SENTO SÉ;CONCLUIDA;;6;6;;;7.1.2.3;100%;;;JACSON;SANTIAGO;;-9.8443662;-41.802745;;13/11/2025;;;;;;;;ER-CIND-POV-DE CAPEADO-CAPEADO;QLA;ENERGIZADA;COMPLETO;;SANDRO SANTOS;1;;12/11/2025;12/11/2025;;SIM;NÃO;;Ver no Mapa;10/11/2025;13/11/2025;SIM;
1172124;;JUAZEIRO;;CURAÇÁ;CONCLUIDA;;30;;;;7.1.2.3;100%;;;FABIO;EDIE JONNES;;-9.2082716;-39.8343706;;30/09/2025;;;;;;;;RR-CIND-FAZ-MELANCIA-RURAL;;CONCLUÍDA;;;CARLOS EDUARDO;3;;24/09/2025;30/09/2025;;SIM;NÃO;;Ver no Mapa;24/09/2025;30/09/2025;01/10/2025;
1145786;;JUAZEIRO;;CASA NOVA;CONCLUIDA;;29;29;;;7.1.2.3;50%;;;FERNANDO;PAULO JUNIOR;;-9.1657286;-41.3927492;;31/10/2025;;;;;;;;AC CIND POV XIQUE XIQUE RURAl;;CONCLUÍDA;;OURO;DIEGO ALMEIDA;18;;22/09/2025;31/10/2025;;;NÃO;;Ver no Mapa;22/09/2025;31/10/2025;31/10/2025;
1088643;;JUAZEIRO;;UAUÁ;CONCLUIDA;;29;;;;14.4.12.1;100%;;;JUAREZ;EDIE JONNES;;-9.9090698;-39.357881;;19/09/2025;;;;;;;;MP CIND FAZ CARIRI RURAL;;CONCLUÍDA;;OURO;CARLOS EDUARDO;1;;12/09/2025;15/09/2025;;SIM;;;Ver no Mapa;;18/09/2025;19/09/2025;
1144487;;JUAZEIRO;;CASA NOVA;CONCLUIDA;;44;;;;7.1.2.3;100%;;;PAULO;SANTIAGO;;-9.6189714;-41.660065;;06/01/2026;;;;;;;;MP CIND POV PAU A PIQUE RURAL;QLP;CONCLUÍDA;COMPLETO;;DIEGO ALMEIDA;1;;09/12/2025;26/12/2025;;SIM;NÃO;;Ver no Mapa;;;SIM;
1198348;;JUAZEIRO;;SENTO SÉ;CONCLUIDA;;4;4;;;7.1.2.3;100%;;;FABIO;SANTIAGO;;-9.7547425;-41.8846474;;13/11/2025;;;;;;;;ER-CIND-RUA-03-RURAL;QLA;ENERGIZADA;COMPLETO;;SANDRO SANTOS;1;;13/11/2025;13/11/2025;;SIM;NÃO;;Ver no Mapa;13/11/2025;14/11/2025;SIM;
1146806;;JUAZEIRO;;CASA NOVA;MIGRAR;;2;;;;8.4.1.2;100%;;;PEDRO LINO;ANDERSON;;-9.266944;-41.011611;;;;;;;;;;NT-RECOND-CSN-01C3-D166353-D166406;EQUIPAMENTO;EQUIPAMENTO;A SOLICITAR;;DIEGO ALMEIDA;1;;24/11/2025;25/11/2025;;SIM;SIM;;Ver no Mapa;;;;
1042855;;JUAZEIRO;;CASA NOVA;CONCLUIDA;;44;;;;7.1.2.3;100%;;;FERNANDO;PAULO JUNIOR;;-9.070033;-41.454250;;23/12/2025;;;;;;;;AC CIND-POV-BAIXAO DOS CABLOCOS RURAL;GOVERNO;CONCLUÍDA;COMPLETO;;DIEGO ALMEIDA;3;;;30/12/2025;;;NÃO;;Ver no Mapa;22/11/2025;23/12/2025;SIM;
1178440;;JUAZEIRO;;JUAZEIRO;CONCLUIDA;;26;26;;;7.1.2.3;100%;;;GISMARIO;EDIE JONNES;;-9.447105;-39.86499;;13/09/2025;;;;;;;;AC-CIND-REG FV-POV-TANQUE NOVO-RURAL;;LIGAÇÃO DE CLIENTES;;;VICTOR BARROS;1;12/09/2025;03/09/2025;15/09/2025;;;NÃO;;Ver no Mapa;04/09/2025;13/09/2025;15/09/2025;
1118538;;JUAZEIRO;;JUAZEIRO;CONCLUIDA;;24;;;;LPT;100%;;;GISMARIO;EDIE JONNES;;-9.5667254;-39.9208861;;01/10/2025;;;;;;;;ER-CIND-POV-PINHOES-CENTRO;;CONCLUÍDA;;;VICTOR BARROS;1;;04/09/2025;30/09/2025;;SIM;SIM;;Ver no Mapa;19/09/2025;30/09/2025;01/10/2025;
1139386;;JUAZEIRO;;JUAZEIRO;CONCLUIDA;;23;25;;;7.1.2.3;100%;;;GISMARIO;EDIE JONNES;;-9.5917851;-39.8765429;;25/09/2025;;;;;;;;MP-CIND-POV PINHOES-RURAL;;CONCLUÍDA;;;VICTOR BARROS;1;;15/09/2025;24/09/2025;;;;;Ver no Mapa;;25/09/2025;01/10/2025;
1181008;;JUAZEIRO;;JUAZEIRO;CONCLUIDA;;21;22;;;7.1.2.3;100%;;;PAULO;SANTIAGO;;-9.5961849;-40.4236876;;31/10/2025;;;;;;;;RR-CIND-FAZ-S O PEDRO 11-S O PEDRO;;CONCLUÍDA;;PAULO / CARLOS EDUARDO;VICTOR BARROS;1;;07/10/2025;31/10/2025;31/10/2025;NÃO;NÃO;;Ver no Mapa;07/10/2025;31/10/2025;31/10/2025;
1129437;;JUAZEIRO;;JUAZEIRO;CONCLUIDA;;15;22;;;14.7.3;100%;;;PAULO;SANTIAGO;;-9.2458864;-40.2915467;;26/09/2025;;;;;;;;LD CIND FAZ MANI OBA VELHA RURAL;;CONCLUÍDA;;;VICTOR BARROS;1;;16/09/2025;18/09/2025;18/09/2025;SIM;SIM;;Ver no Mapa;;26/09/2025;26/09/2025;
1195826;;JUAZEIRO;;SENTO SÉ;CONCLUIDA;;4;4;;;7.1.2.3;100%;;;JACSON;SANTIAGO;;-9.7547425;-41.8846474;;14/11/2025;;;;;;;;ER-CIND-RUA-03-CICERO BORGES;QLA;ENERGIZADA;COMPLETO;;SANDRO SANTOS;1;;22/11/2025;22/11/2025;;SIM;NÃO;;Ver no Mapa;12/11/2025;14/11/2025;SIM;
1214805;;JUAZEIRO;;JUAZEIRO;CONCLUIDA;;20;20;;;LPT;100%;;;IVONALDO;SANTIAGO;;-9.3149446;-40.0475408;;18/10/2025;;;;;;;;ER-CIND-FAZ-BARRA BONITA-RURAL;;CONCLUÍDA;;OURO / VAI SER 22 POSTE;VICTOR BARROS;3;;17/09/2025;18/10/2025;;SIM;NÃO;;Ver no Mapa;29/09/2025;18/10/2025;20/10/2025;
