SUPERINTENDENCIA;GERENCIA;UNIDADE;LOCALIDADE;NOTA;MEDIDA;MAGNETICO;ID;PROCESSO;TITULO;MUNICIPIO;CONJUNTO;CLIENTES;PIN;PLANO;VL_PROJETO;VL_PREV_MAT;VL_PREV_SERV;VL_PREV_UNIT;VL_CUST_HIST;P_REAL;CAPEX_ARL;EMPRESA;PROJETO_KIT;PROJETO_MEDIDOR;CART;PREVISAO_EXECUCAO_INICIO;PREVISAO_EXECUCAO_FIM;CRITERIO;PSTP;PSTR;EQPP;EQPR;RDEP;RDER;AVNP;AVNR;DT_ENGZ;SI;STATUS_SI;STATUS;DT_CADASTRO;USUARIO_CADASTRO;DT_VALIDACAO;USUARIO_VALIDACAO;DT_ATESTO;USUARIO_ATESTO;AGENTE_RESPONSAVEL;ST_CARTEIRA;ADRN;STATUS_REVISAO_ORCAMENTO;DATA_REVISAO_ORCAMENTO;DATA_INSERCACAO_ENGZ;JUSTIFICATIVA_EXPURGO;OBSERVACAO_OPERACAO;JUSTIFICATIVA;CLIENT_PRE_CAD;DT_PRE_CADASTRO;EMPRESA_CONTRATO_PROJETO;CALCULO_QCR
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9100371117;NINTERRP;SIM;PCO0039888/24;B-0699305;MP-POV. LAGOA;CAMPO FORMOSO;;3;14.4.12.1;PLANO 14;183.482,66;;;137.612,00;7.005,56;3,82%;130.606,44;SIPEL;B-0699306;B-1090949;05/2024;;;PRIORIDADE PLANO ANEEL;26;;;;1,94;;100%;0%;;;;APROVADO - MANTER;07/05/2024;JOSE LUIS DOS SANTOS FILHO;07/05/2024 16:15;JOSE LUIS DOS SANTOS FILHO;10/05/2024;JOSE LUIS DOS SANTOS FILHO;;CONTRATADA;INCF.;CRIADO;21/05/2024;;Obra inserida na carteira com a autorização de Renilson para cumprir o plano aneel de 2024;;;0;;4600053642;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;REMANSO;9101730628;OBRACANC;SIM;PCO0040061/24;B-1007860;ER-CIND-POV-LAGOA DOS TITINOS-RURAL;CASA NOVA;;1;14.4.12.1;PLANO 14;9.671,80;2.156,20;;7.253,85;4.405,49;45,55%;2.848,36;SIPEL;;;05/2024;31/05/2024;31/05/2024;MAIS OBRAS;2;;;;0,08;;100%;0%;;;;APROVADO - MANTER;08/05/2024;MICHAEL ENGRACIO LEAL DA SILVA;08/05/2024 14:50;MICHAEL ENGRACIO LEAL DA SILVA;08/05/2024;MICHAEL ENGRACIO LEAL DA SILVA;;CONTRATADA;INCF.;;;;;;;0;;4600074796;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;JACOBINA;9101994084;OBRACANC;SIM;PCO0037817/24;B-1120835;ER-CIND-FAZ-LAJEDINHO-FAZ VARZEA SUJA;SÃO JOSÉ DO JACUÍPE;;1;14.4.12.1;PLANO 14;38.397,42;;;28.798,07;2.390,28;6,23%;26.407,79;SIPEL;;;05/2024;01/05/2024;24/05/2024;QLP;7;;;;0,38;;100%;0%;;;;APROVADO - MANTER;23/04/2024;IVA REGINA BRITO SANTOS;23/04/2024 22:02;IVA REGINA BRITO SANTOS;23/04/2024;IVA REGINA BRITO SANTOS;WELLINGTON SOUZA - U470124;CONTRATADA;INCF.;;;;;;;0;;4600074798;2
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;JUAZEIRO;9102035495;NINTERRP;SIM;PCO0028866/24;B-1136022;ER-CIND-POV-SAO MATEUS-RURAL;CURAÇÁ;;1;7.1.2.3;PLANO 7;31.439,75;;;23.579,81;1.223,51;3,89%;22.356,30;SIPEL;;;05/2024;20/05/2024;31/05/2024;REPUTACIONAL;4;;;;0,18;;100%;0%;;;;APROVADO - MANTER;15/03/2024;MICHAEL ENGRACIO LEAL DA SILVA;15/03/2024 12:02;MICHAEL ENGRACIO LEAL DA SILVA;15/03/2024;MICHAEL ENGRACIO LEAL DA SILVA;;CONTRATADA;INCF.;;;;;;;0;;4600074796;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9101793553;LIBEEXEC;SIM;PCO0039887/24;B-1031699;ER-CIND-POV-ASSENTAMENTO NOVA VIDA 1045-;CANSANÇÃO;;6;14.7.3;PLANO 14;11.398,35;3.657,06;;8.548,76;560,00;4,91%;7.988,76;SIPEL;;;05/2024;;;PRIORIDADE PLANO ANEEL;3;;;;0,16;;100%;0%;;;;APROVADO - MANTER;07/05/2024;JOSE LUIS DOS SANTOS FILHO;07/05/2024 16:15;JOSE LUIS DOS SANTOS FILHO;23/05/2024;JOSE LUIS DOS SANTOS FILHO;;CONTRATADA;INCF.;;;;Obra foi inserida em duplicidade, portanto foi necessário o expurgo.;;;7;03/02/2026 18:07:00;4600062949;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9101271232;LIBEEXEC;SIM;PCO0038144/24;B-0903942;RR-CCOL-FAZ BARAUNA-LAGE DOS NEGROS-CPF;CAMPO FORMOSO;;2;14.7.3;PLANO 14;42.396,79;;;31.797,59;0,00;0,00%;31.797,59;SIPEL;B-1073411;B-1073412;05/2024;31/05/2024;31/05/2024;MAIS OBRAS;5;;;;0,19;;100%;0%;;966602/2023;APROVADA;APROVADO - MANTER;26/04/2024;MICHAEL ENGRACIO LEAL DA SILVA;26/04/2024 14:30;MICHAEL ENGRACIO LEAL DA SILVA;26/04/2024;MICHAEL ENGRACIO LEAL DA SILVA;;CONTRATADA;INCF.;;;;;;;0;;4600062949;2
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;JACOBINA;9100670117;OBRACANC;SIM;PCO0033907/24;Y-0683957;RR - FAZ.TIYUYU - JOQUEI CLUBE;CAPIM GROSSO;;1;14.7.3;PLANO 14;21.472,45;7.817,48;;16.104,34;0,00;0,00%;16.104,34;SIPEL;X-0683962;X-0683964;05/2024;17/05/2024;17/05/2024;QLP;2;;;;0,12;;100%;0%;;202837/2015;APROVADA;APROVADO - MANTER;12/04/2024;CAIO PORTO DOS SANTOS;12/04/2024 15:48;CAIO PORTO DOS SANTOS;12/04/2024;CAIO PORTO DOS SANTOS;NATALICIO SILVA - U460544;CONTRATADA;INCF.;;;;;;;0;;4600074798;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;JACOBINA;9101331295;OBRACANC;SIM;PCO0038416/24;Y-0927457;ER-UNIA-ROD KM 10 CCS2 229-RURAL-CPG;CAPIM GROSSO;;0;7.1.2.3;PLANO 7;8.695,70;3.877,83;;6.521,78;0,00;0,00%;6.521,78;SIPEL;Y-1142412;Y-1142388;05/2024;02/05/2024;09/05/2024;QLP;3;;;;0,08;;100%;0%;;;;APROVADO - MANTER;30/04/2024;JOSE LUIS DOS SANTOS FILHO;30/04/2024 10:07;JOSE LUIS DOS SANTOS FILHO;30/04/2024;JOSE LUIS DOS SANTOS FILHO;DIORLAN REIS - U352259;CONTRATADA;INCF.;;;;;;;0;;4600074798;2
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9102033073;OBRAEXEC;SIM;PCO0038135/24;B-1127416;ER-CIND-RUA-DA LUTANDA-RURAL;PINDOBAÇU;;1;14.4.12.1;PLANO 14;30.284,42;;;22.713,32;;0,00%;;SIPEL;;;05/2024;31/05/2024;31/05/2024;MAIS OBRAS;4;;;;0,16;;100%;0%;;;;APROVADO - MANTER;26/04/2024;MICHAEL ENGRACIO LEAL DA SILVA;26/04/2024 14:30;MICHAEL ENGRACIO LEAL DA SILVA;26/04/2024;MICHAEL ENGRACIO LEAL DA SILVA;;CONTRATADA;INCF.;;;;;;;0;;4600074798;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9101915508;REVIORÇM;SIM;PCO0039465/24;B-1083529;RR-CIND-RCL-POV-BEBEDOURO-BEBEDOURO;CAMPO FORMOSO;;14;14.7.3;PLANO 14;63.373,25;;;47.529,94;47.058,06;74,26%;471,88;SIPEL;B-1141743;B-1141744;05/2024;;;REPUTACIONAL;9;8;13;13;0,50;1,13;100%;96%;;949247/2023;APROVADA;APROVADO - MANTER;03/05/2024;JOSE LUIS DOS SANTOS FILHO;03/05/2024 13:48;JOSE LUIS DOS SANTOS FILHO;03/05/2024;JOSE LUIS DOS SANTOS FILHO;HIAGO SANTANA - U470061;EM EXECUÇÃO;INCF.;;;;“Migrada para carteira de maio/2024 por solicitação da UTEP”.;"REPROGRAMAÇÃO DEVIDO: 1 - EQUIPES DE L.V. SOLICITARAM DESLIGAMENTOS CONTRATUAIS; 2 - BLOQUEIO DOS VEÍCULOS PELA LOCADORA.";;0;;4600074798;13
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;REMANSO;9002611705;OBRACANC;NÃO;PCO0039904/24;B-0238402;MP- POVOADO DE MACAMBIRA;CASA NOVA;;15;14.4.11.1;PLANO 14;117.244,23;;;87.933,17;7.390,37;6,30%;80.542,80;SIPEL;;;05/2024;;;PRIORIDADE PLANO ANEEL;55;;;;4,12;;100%;0%;;;;APROVADO - MANTER;07/05/2024;JOSE LUIS DOS SANTOS FILHO;07/05/2024 16:15;JOSE LUIS DOS SANTOS FILHO;10/05/2024;JOSE LUIS DOS SANTOS FILHO;;PND. PROJETO;INCF.;;;;Obra inserida na carteira com a autorização de Renilson para cumprir o plano aneel de 2024;;;0;;4600074796;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;REMANSO;9003194245;OBRACANC;NÃO;PCO0039905/24;B-0276206;MP - FAZENDA JUREMA;CASA NOVA;;15;14.4.11.1;PLANO 14;117.921,23;;;88.440,92;;0,00%;;SIPEL;;;05/2024;;;PRIORIDADE PLANO ANEEL;48;;;;5,00;;100%;0%;;;;APROVADO - MANTER;07/05/2024;JOSE LUIS DOS SANTOS FILHO;07/05/2024 16:15;JOSE LUIS DOS SANTOS FILHO;10/05/2024;JOSE LUIS DOS SANTOS FILHO;;PND. PROJETO;INCF.;;;;Obra inserida na carteira com a autorização de Renilson para cumprir o plano aneel de 2024;;;0;;4600074796;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;REMANSO;9100824708;FINLNOTA;SIM;PCO0031014/24;Y-0705700;MP-CCOL-POV LAGOA DA VACA-RURAL;PILÃO ARCADO;;46;14.4.12.1;PLANO 14;3.538.165,40;549.120,66;;2.653.624,05;6.177.251,66;174,59%;-2.639.086,26;SIPEL;Y-0705704;Y-1161121;06/2024;30/06/2024;30/08/2024;REPUTACIONAL;495;206;443;443;39,31;0,00;50%;100%;30/09/2024;985552/2024;APROVADA;APROVADO - MANTER;27/03/2024;IVA REGINA BRITO SANTOS;27/03/2024 00:37;IVA REGINA BRITO SANTOS;27/03/2024;IVA REGINA BRITO SANTOS;DIEGO ALMEIDA - U462235;CONCLUÍDO;CONF.;ANALISADO;30/07/2024;01/10/2024;;;;0;;4600074796;6
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;REMANSO;9101099601;FINLNOTA;SIM;PCO0031035/24;Y-0837269;MP CIND POV BAIXÃO RURAL;CASA NOVA;;133;14.4.11.1;PLANO 14;9.289.018,05;2.751.146,74;;6.966.763,54;5.835.516,79;62,82%;1.131.246,75;SIPEL;Y-1138437;Y-0840102;06/2024;01/06/2024;30/06/2024;REPUTACIONAL;1.000;837;2.163;2.163;81,87;121,62;100%;100%;29/06/2024;985525/2024;APROVADA;APROVADO - MANTER;27/03/2024;IVA REGINA BRITO SANTOS;27/03/2024 00:37;IVA REGINA BRITO SANTOS;27/03/2024;IVA REGINA BRITO SANTOS;;CONCLUÍDO;CONF.;ENVIO CANCELADO;08/07/2024;03/07/2024;;;;0;;4600074796;5
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;REMANSO;9101268256;FINLNOTA;SIM;PCO0031013/24;Y-0839860;AC-REG FV-POV BAIXÃO-RURAL;CASA NOVA;;177;7.1.2.3;PLANO 7;4.156.073,40;569.038,30;;3.117.055,05;4.752.999,03;114,36%;-596.925,63;SIPEL;Y-0843634;Y-0843627;06/2024;01/06/2024;31/07/2024;REPUTACIONAL;604;574;1.170;1.170;33,59;61,22;50%;100%;16/08/2024;985558/2024;APROVADA;APROVADO - MANTER;27/03/2024;IVA REGINA BRITO SANTOS;27/03/2024 00:37;IVA REGINA BRITO SANTOS;27/03/2024;IVA REGINA BRITO SANTOS;VICTOR BARROS - U462427;CONCLUÍDO;CONF.;ANALISADO;07/08/2024;21/08/2024;;;;0;;4600074796;8
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9102018573;FINLNOTA;SIM;PCO0037953/24;Y-1127599;MP-CCOL-POV-LAGE DOS NEGROS-RURAL;CAMPO FORMOSO;;39;14.4.11.1;PLANO 14;2.296.428,95;;;1.722.321,71;1.684.667,12;73,36%;37.654,59;SIPEL;Y-1141112;Y-1141115;06/2024;01/06/2024;28/06/2024;JUDICIAL;284;309;553;553;22,26;23,47;100%;100%;07/06/2024;991143/2024;APROVADA;APROVADO - MANTER;24/04/2024;IVA REGINA BRITO SANTOS;24/04/2024 18:54;IVA REGINA BRITO SANTOS;24/04/2024;IVA REGINA BRITO SANTOS;GUTTEMBERG SANTOS - U343220;CONCLUÍDO;CONF.;EXPURGADO;07/06/2024;10/06/2024;;;;0;;4600074798;4
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;REMANSO;9001795217;FINLNOTA;SIM;PCO0043417/24;Y-0152646;MP-CCOL-POV. CURRAL DE RAMOS-RURAL;REMANSO;;29;14.4.12.1;PLANO 14;978.517,30;384.567,62;;733.887,98;1.437.105,70;146,87%;-458.588,40;SIPEL;Y-0152649;Y-0960872;06/2024;06/06/2024;31/07/2024;PRIORIDADE PLANO ANEEL;199;134;122;122;15,99;0,00;100%;100%;31/08/2024;;;APROVADO - MANTER;24/05/2024;JOSE LUIS DOS SANTOS FILHO;24/05/2024 08:33;JOSE LUIS DOS SANTOS FILHO;24/05/2024;JOSE LUIS DOS SANTOS FILHO;DIEGO ALMEIDA - U462235;CONCLUÍDO;CONF.;;;02/09/2024;;;;0;;4600074796;3
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9101401558;FINLNOTA;SIM;PCO0037954/24;Y-0942077;MP-CCOL-FZ SITIO RR ARARAS-RURAL;CAMPO FORMOSO;;15;14.4.12.1;PLANO 14;1.238.684,99;267.710,29;;929.013,74;1.163.724,73;93,95%;74.960,26;SIPEL;Y-1041435;Y-1041437;06/2024;01/06/2024;31/07/2024;JUDICIAL;146;66;90;90;11,17;2,09;50%;100%;30/08/2024;993780/2024;APROVADA;APROVADO - MANTER;24/04/2024;IVA REGINA BRITO SANTOS;24/04/2024 18:54;IVA REGINA BRITO SANTOS;24/04/2024;IVA REGINA BRITO SANTOS;;CONCLUÍDO;CONF.;CRIADO;09/07/2024;31/08/2024;;;;0;;4600074798;4
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9101889156;FINLNOTA;SIM;PCO0028742/24;Y-1071938;ER-SEIN-POV-LAGES-LRURAL;QUEIMADAS;;15;14.4.12.1;PLANO 14;439.874,11;;;329.905,58;846.940,81;192,54%;-407.066,70;SIPEL;Y-1165742;Y-1165743;06/2024;20/06/2024;10/08/2024;GOVERNO;135;0;9;9;11,69;0,00;30%;100%;28/09/2024;996895/2024;RECEBIDA;APROVADO - MANTER;15/03/2024;MICHAEL ENGRACIO LEAL DA SILVA;15/03/2024 11:52;MICHAEL ENGRACIO LEAL DA SILVA;15/03/2024;MICHAEL ENGRACIO LEAL DA SILVA;WELLINGTON SOUZA - U470124;CONCLUÍDO;CONF.;;;30/09/2024;;;;0;;4600074798;5
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;JUAZEIRO;9101911446;FINLNOTA;SIM;PCO0037200/24;Y-1086808;LD-CIND-RUA DO ASFALTO-RURAL;SENTO SÉ;;8;7.1.2.3;PLANO 7;676.491,65;;;507.368,74;701.277,35;103,66%;-24.785,70;SIPEL;Y-1086812;Y-1086809;06/2024;03/06/2024;29/06/2024;GOVERNO;86;97;47;47;6,06;10,07;100%;100%;05/07/2024;994906/2024;APROVADA;APROVADO - MANTER;19/04/2024;IVA REGINA BRITO SANTOS;19/04/2024 20:23;IVA REGINA BRITO SANTOS;19/04/2024;IVA REGINA BRITO SANTOS;;CONCLUÍDO;CONF.;ENVIO CANCELADO;02/08/2024;12/07/2024;;;;5;29/04/2024 17:28:00;4600074796;3
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;JACOBINA;9101649836;FINLNOTA;SIM;PCO0043023/24;Y-1069457;RR-CIND-PO CRAVADA-RURAL;UMBURANAS;;6;7.1.2.3;PLANO 7;700.023,14;;;525.017,36;664.599,09;94,94%;35.424,05;SIPEL;;;06/2024;01/06/2024;29/06/2024;QLP;122;127;149;149;9,99;6,20;30%;100%;18/07/2024;994891/2024;APROVADA;APROVADO - MANTER;22/05/2024;JOSE LUIS DOS SANTOS FILHO;22/05/2024 21:24;JOSE LUIS DOS SANTOS FILHO;22/05/2024;JOSE LUIS DOS SANTOS FILHO;NAILTON SANTANA - U344575;CONCLUÍDO;CONF.;CRIADO;03/06/2024;23/07/2024;;;;0;;4600074798;3
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;JACOBINA;9101885491;FINLNOTA;SIM;PCO0035095/24;Y-1077782;MP-CCOL-FAZ SAO MAURICIO-RURAL;OUROLÂNDIA;;6;7.1.1.3;PLANO 7;1.019.664,50;;;764.748,38;622.392,56;61,04%;142.355,82;SIPEL;Y-1080988;Y-1080986;06/2024;01/06/2024;29/06/2024;PRIORIDADE PLANO ANEEL;107;109;144;144;10,23;3,40;30%;100%;11/07/2024;;;APROVADO - MANTER;12/04/2024;CAIO PORTO DOS SANTOS;12/04/2024 15:52;CAIO PORTO DOS SANTOS;12/04/2024;CAIO PORTO DOS SANTOS;NAILTON SANTANA - U344575;CONCLUÍDO;CONF.;;;12/07/2024;;;;0;;4600074798;3
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9101260752;FINLNOTA;SIM;PCO0043057/24;Y-0903563;RR-CIND-POV ARARAS-RURAL-CPF;CAMPO FORMOSO;;7;14.4.12.1;PLANO 14;816.511,50;;;612.383,63;539.030,70;66,02%;73.352,93;SIPEL;Y-1141063;Y-1141064;06/2024;01/06/2024;30/06/2024;REPUTACIONAL;82;89;139;139;5,50;7,31;100%;100%;29/06/2024;993773/2024;APROVADA;APROVADO - MANTER;22/05/2024;JOSE LUIS DOS SANTOS FILHO;22/05/2024 21:24;JOSE LUIS DOS SANTOS FILHO;22/05/2024;JOSE LUIS DOS SANTOS FILHO;GUTTEMBERG SANTOS - U343220;CONCLUÍDO;CONF.;CRIADO;21/05/2024;03/07/2024;;;;0;;4600074798;3
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;JACOBINA;9100214531;FINLNOTA;SIM;PCO0045092/24;Y-0513711;MP-CCOL-FAZ.TERRA NOVA-RURAL;BAIXA GRANDE;;2;7.1.2.3;PLANO 7;454.580,50;30.473,22;;340.935,38;512.340,44;112,71%;-57.759,94;SIPEL;B-0513715;B-0938510;06/2024;10/06/2024;30/06/2024;PRIORIDADE PLANO ANEEL;43;47;49;49;2,86;0,00;100%;100%;11/07/2024;828687/2022;RECEBIDA;APROVADO - MANTER;03/06/2024;JOSE LUIS DOS SANTOS FILHO;03/06/2024 09:49;JOSE LUIS DOS SANTOS FILHO;03/06/2024;JOSE LUIS DOS SANTOS FILHO;RAFAEL CRUZ - U469504;CONCLUÍDO;CONF.;;;12/07/2024;;;;0;;4600074798;11
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;JUAZEIRO;9101805830;FINLNOTA;SIM;PCO0028750/24;Y-1041240;MP-CCOL-POV.SÃO MATEUS-RURAL;CURAÇÁ;;4;7.1.2.3;PLANO 7;507.866,89;;;380.900,17;500.789,69;98,61%;7.077,20;SIPEL;;;06/2024;01/06/2024;29/06/2024;GOVERNO;100;74;25;25;6,78;8,94;100%;100%;27/06/2024;994909/2024;APROVADA;APROVADO - MANTER;15/03/2024;MICHAEL ENGRACIO LEAL DA SILVA;15/03/2024 11:52;MICHAEL ENGRACIO LEAL DA SILVA;15/03/2024;MICHAEL ENGRACIO LEAL DA SILVA;;CONCLUÍDO;CONF.;CRIADO;27/03/2024;28/06/2024;;;;4;13/05/2024 11:34:00;4600074796;2
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;REMANSO;9101229152;FINLNOTA;SIM;PCO0043718/24;Y-0891729;MP-CCOL-POV LG  GRANDE DO AUGUSTO-RURAL;PILÃO ARCADO;;8;7.1.2.3;PLANO 7;369.292,28;142.147,14;;276.969,21;493.649,52;133,67%;-124.357,24;SIPEL;;;06/2024;10/06/2024;30/07/2024;QLP;88;84;116;116;5,75;6,17;50%;100%;13/07/2024;996922/2024;RECEBIDA;APROVADO - MANTER;28/05/2024;JOSE LUIS DOS SANTOS FILHO;28/05/2024 09:09;JOSE LUIS DOS SANTOS FILHO;28/05/2024;JOSE LUIS DOS SANTOS FILHO;;CONCLUÍDO;CONF.;;;16/07/2024;;;;0;;4600074796;2
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;JUAZEIRO;9101892963;FINLNOTA;SIM;PCO0043721/24;Y-1090277;MP-CIND-FAZ ALDEIA-RURAL;SENTO SÉ;;1;7.1.2.3;PLANO 7;767.812,00;;;575.859,00;486.892,33;63,41%;88.966,67;SIPEL;;Y-1090275;06/2024;20/06/2024;31/07/2024;QLP;66;36;14;14;7,71;0,75;50%;100%;28/08/2024;;;APROVADO - MANTER;28/05/2024;JOSE LUIS DOS SANTOS FILHO;28/05/2024 09:09;JOSE LUIS DOS SANTOS FILHO;28/05/2024;JOSE LUIS DOS SANTOS FILHO;SANDRO SANTOS - U462411;CONCLUÍDO;CONF.;CRIADO;17/07/2024;29/08/2024;;;;1;13/05/2024 14:11:00;4600074796;3
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;JUAZEIRO;9101795034;FINLNOTA;SIM;PCO0043399/24;Y-1035512;ER-CIND -FAZ-FERNANDES-FOICE;CURAÇÁ;;2;14.4.12.1;PLANO 14;480.672,35;;;360.504,26;483.482,01;100,58%;-2.809,66;SIPEL;Y-1076666;Y-1076668;06/2024;03/06/2024;15/06/2024;GOVERNO;87;96;94;94;8,08;17,26;100%;100%;08/06/2024;992597/2024;APROVADA;APROVADO - MANTER;24/05/2024;JOSE LUIS DOS SANTOS FILHO;24/05/2024 08:25;JOSE LUIS DOS SANTOS FILHO;24/05/2024;JOSE LUIS DOS SANTOS FILHO;;CONCLUÍDO;CONF.;;;11/06/2024;;;;2;03/05/2024 14:25:00;4600074796;3
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9101382813;FINLNOTA;SIM;PCO0038805/24;Y-0939848;MP CIND FAZ CUPIM QUEIMADAS RURAL;QUEIMADAS;;13;7.1.2.3;PLANO 7;794.879,79;44.718,77;;596.159,84;483.042,64;60,77%;113.117,20;SIPEL;Y-0964853;Y-0964863;06/2024;01/06/2024;28/06/2024;JUDICIAL;74;77;140;140;4,66;4,91;100%;100%;13/06/2024;995285/2024;APROVADA;APROVADO - MANTER;30/04/2024;JOSE LUIS DOS SANTOS FILHO;30/04/2024 14:30;JOSE LUIS DOS SANTOS FILHO;30/04/2024;JOSE LUIS DOS SANTOS FILHO;ADISON FERREIRA - U343222;CONCLUÍDO;CONF.;;;14/06/2024;;;;0;;4600074798;2
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9100079926;FINLNOTA;SIM;PCO0037935/24;Y-0572104;MP-CCOL-FAZ. CORREDOR DA ESPERANÇA-RURAL;MONTE SANTO;;7;14.4.12.1;PLANO 14;243.058,81;100.585,79;;182.294,11;481.997,97;198,31%;-238.939,16;SIPEL;Y-0572106;Y-0935543;06/2024;20/06/2024;10/08/2024;REPUTACIONAL;72;4;14;14;6,63;0,00;50%;100%;30/08/2024;996921/2024;RECEBIDA;APROVADO - MANTER;24/04/2024;IVA REGINA BRITO SANTOS;24/04/2024 18:19;IVA REGINA BRITO SANTOS;24/04/2024;IVA REGINA BRITO SANTOS;WELLINGTON SOUZA - U470124;CONCLUÍDO;CONF.;CRIADO;08/07/2024;31/08/2024;;;;0;;4600074798;4
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;JACOBINA;9101793590;FINLNOTA;SIM;PCO0046369/24;Y-1058477;MP-CCOL-POV. LAGOA DO 33-RURAL;OUROLÂNDIA;;9;7.1.1.3;PLANO 7;259.367,71;;;194.525,78;323.036,83;124,55%;-63.669,12;SIPEL;Y-1058786;Y-1058788;06/2024;10/06/2024;25/06/2024;QLP;58;58;60;60;3,35;7,20;100%;100%;06/06/2024;;;APROVADO - MANTER;10/06/2024;JOSE LUIS DOS SANTOS FILHO;10/06/2024 14:36;JOSE LUIS DOS SANTOS FILHO;10/06/2024;JOSE LUIS DOS SANTOS FILHO;HIAGO SANTANA - U470061;CONCLUÍDO;CONF.;;;07/06/2024;;;;0;;4600074798;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;JUAZEIRO;9002664906;FINLNOTA;SIM;PCO0034390/24;Y-0242566;MP-CCOL-FAZ LAGOA DO JUNCO-RURAL;CURAÇÁ;;2;14.4.12.1;PLANO 14;443.921,04;105.771,07;;332.940,78;313.930,92;70,72%;19.009,86;SIPEL;Y-0242609;Y-0994947;06/2024;01/06/2024;22/06/2024;PRIORIDADE PLANO ANEEL;39;45;90;90;3,53;7,40;100%;100%;22/06/2024;;;APROVADO - MANTER;12/04/2024;CAIO PORTO DOS SANTOS;12/04/2024 15:52;CAIO PORTO DOS SANTOS;12/04/2024;CAIO PORTO DOS SANTOS;;CONCLUÍDO;CONF.;ENVIO CANCELADO;03/07/2024;24/06/2024;;;;3;03/05/2024 10:23:00;4600074796;1
